Key,Text,Tooltip,English,Override by key,Mapped by text,Mapped by pattern,Vanilla,2.2 translation,2.2 translation shortened key,Source,Short Key,File
unit_abilities_tooltip_text_hv_ability_bandit_unlock_fire,,True,"If you hit them first, they may not hit you.",,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_bandit_unlock_metal,,True,This is how animals fight.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_bandit_unlock_water,,True,Adaptation is the only way to live.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_bandit_unlock_wood,,True,Tightly woven and does not fall off easily.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_battle_hardened_cavalry,,True,Endless war has disciplined them.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_battle_hardened_melee,,True,Endless war has disciplined them.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_battle_hardened_ranged,,True,Endless war has disciplined them.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_battle_hardened_spear,,True,Endless war has disciplined them.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_counter_strike,,True,Attack is the best defence.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_counter,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_crossing_of_the_styx,,True,Did you get the boat fare? Heaven! Earth! Mankind!!,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_crossing_of_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_tooltip_text_hv_ability_forest_strategy,,True,The trees are their friends.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_forest,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_joint_shot,,True,Raining arrows.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_joint,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_pounce,,True,They rush like wolves.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_skirmishing_shot,,True,Shoot and run.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_skirmishing,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_xianchenying,,True,"When they face Xianchenying, they lose confidence.",,,,,,,Missing,unit_abilities_tooltip_text_hv_ability,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_youzansen,,True,Cut down enemies by making an arc with a blade,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_bandit_unlock_earth,,True,Bandit: Dead or Alive,,,,,,,Missing,unit_ability_types_localised_description_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_bandit_unlock_fire,,True,Bandit: Strike First,,,,,,,Missing,unit_ability_types_localised_description_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_bandit_unlock_metal,,True,Bandit: Grievous Bite,,,,,,,Missing,unit_ability_types_localised_description_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_bandit_unlock_water,,True,Bandit: Improvisation,,,,,,,Missing,unit_ability_types_localised_description_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_bandit_unlock_wood,,True,Bandit: Deeply-Rooted,,,,,,,Missing,unit_ability_types_localised_description_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_battle_hardened_cavalry,,True,Battle Hardened (Cavalry),,,,,,,Missing,unit_ability_types_localised_description_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_battle_hardened_melee,,True,Battle Hardened (Melee),,,,,,,Missing,unit_ability_types_localised_description_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_battle_hardened_ranged,,True,Battle Hardened (Ranged),,,,,,,Missing,unit_ability_types_localised_description_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_battle_hardened_spear,,True,Battle Hardened (Spear),,,,,,,Missing,unit_ability_types_localised_description_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_counter_strike,,True,Counter Strike,,,,,,,Missing,unit_ability_types_localised_description_hv_ability_counter,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_crossing_of_the_styx,,True,Crossing of the River Sanzu,,,,,,,Missing,unit_ability_types_localised_description_hv_ability_crossing_of_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_forest_strategy,,True,Forest Strategy,,,,,,,Missing,unit_ability_types_localised_description_hv_ability_forest,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_joint_shot,,True,Joint Shot,,,,,,,Missing,unit_ability_types_localised_description_hv_ability_joint,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_pounce,,True,Pounce,,,,,,,Missing,unit_ability_types_localised_description_hv_ability,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_skirmishing_shot,,True,Skirmishing Shot,,,,,,,Missing,unit_ability_types_localised_description_hv_ability_skirmishing,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_xianchenying,,True,Breakthrough,,,,,,,Missing,unit_ability_types_localised_description_hv_ability,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_shield_wall_danyang,,True,Shield Wall (Mobile) - Danyang,,,,,,,Missing,unit_ability_types_localised_description_hv_formation_shield_wall,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_shield_wall_move,,True,Shield Wall (Mobile),,,,,,,Missing,unit_ability_types_localised_description_hv_formation_shield_wall,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_spear_wall_danyang,,True,Shield Wall (Mobile) (Spear) - Danyang,,,,,,,Missing,unit_ability_types_localised_description_hv_formation_spear_wall,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_3k_dlc04_ability_from_the_ashes,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc04_ability_from_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc04_ability_heavenly_grace,,True,Active Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc04_ability_heavenly,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc04_combat_focus,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc04_combat,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_3k_dlc04_turning_the_tide,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc04_turning_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc05_ability_analyse_weakness,,True,Passive Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc05_ability_analyse,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc05_ability_exemplar,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc05_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc05_ability_into_the_breach,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc05_ability_into_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc05_ability_qiao_sisters,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc05_ability_qiao,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc05_ability_scattering_blows,,True,Active Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc05_ability_scattering,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc05_ability_two_zhangs,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc05_ability_two,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc05_ability_undying_vow,,True,Active Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc05_ability_undying,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_aggressive_cadence,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability_aggressive,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_ancient_wisdom,,True,Active Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability_ancient,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_berserk,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_bold_command,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability_bold,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_cautious_cadence,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability_cautious,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_dense_jungle,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability_dense,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_endless_volley,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability_endless,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_expose,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_hold_firm,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability_hold,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_pack_hunters,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability_pack,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_power_of_love,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability_power_of,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_rapid_cadence,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability_rapid,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_swift_steps,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability_swift,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc06_ability_trumpet,,True,Active Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc06_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc07_ability_ceasefire,,True,Active Buff All Entities,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc07_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc07_ability_do_or_die,,False,Active Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc07_ability_do_or,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_3k_dlc07_ability_familial_conflict,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc07_ability_familial,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc07_ability_geographic_mastery,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc07_ability_geographic,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc07_ability_heavenly_presence,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc07_ability_heavenly,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc07_ability_impenetrable_redoubt,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc07_ability_impenetrable,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc07_ability_mighty_thrust,,True,Active Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc07_ability_mighty,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc07_ability_misplaced_devotion,,True,Active Buff Self (Auto),,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc07_ability_misplaced,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_3k_dlc07_ability_mock,,True,Active Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc07_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc07_ability_rally_the_troops,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc07_ability_rally_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_dlc07_ability_xiezhi_roar,,True,Active Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_dlc07_ability_xiezhi,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_adamant_resolve,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_adamant,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_blade_breaker,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_blade,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_blazing_roar,,True,Active Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_blazing,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_blazing_saddles,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_blazing,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_blood_fury,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_blood,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_condemned_howl,,True,Active Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_condemned,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_cry_of_the_forest,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_cry_of_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_devastating_roar,,True,Active Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_devastating,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_distant_courage,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_distant,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_elemental_vigour,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_elemental,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_fleet_footed,,False,Active Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_fleet,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_imperious_presence,,True,Passive Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_imperious,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_impetuous_charge,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_impetuous,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_inspiring_words,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_inspiring,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_internal_blaze,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_internal,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_inward_focus,,True,Active Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_inward,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_nature_s_ally,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_nature_s,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_quickfire,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_reign_of_terror,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_reign_of,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_resolve_of_the_righteous,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_resolve_of_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_roar_of_the_beast,,True,Active Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_roar_of_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_sight_of_the_dragon,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_sight_of_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_smouldering_fury,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_smouldering,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_stalwart_defender,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_stalwart,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_stone_bulwark,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_stone,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_swift_fingers,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_swift,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_tempered_deflection,,True,Passive Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_tempered,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_tenacity_of_steel,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_tenacity_of,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_the_dragon_s_gaze,,True,Active Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_the_dragon_s,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_unstoppable,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_unyielding_earth,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_unyielding,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_vengeance,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_way_of_the_wind,,True,Active Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_way_of_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_wildfire,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_3k_main_ability_wisdom_of_the_river,,True,Active Debuff Enemy,,,,,,,Missing,unit_ability_types_onscreen_name_3k_main_ability_wisdom_of_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_hv_ability_aggressive_anger,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_aggressive,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_hv_ability_anti_cavalry,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_anti,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_hv_ability_bandit_unlock_earth,,True,Active Buff Self (Auto),,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_bandit_unlock_fire,,True,Active Buff Self (Auto),,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_bandit_unlock_metal,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_bandit_unlock_water,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_bandit_unlock_wood,,True,Active Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_battle_hardened_cavalry,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_battle_hardened_melee,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_battle_hardened_ranged,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_battle_hardened_spear,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_battle_trance,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_battle,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_blood_thirst,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_blood,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_brawl,,True,Active Buff All Entities,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_hv_ability_calm_down,,True,Passive Buff Ally,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_calm,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_hv_ability_counter_strike,,True,Active Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_counter,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_desperate_resistance,,False,Active Buff Self (Auto),,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_desperate,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_eight_talent_defence,,False,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_eight_talent,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_energy_of_blackmountain,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_energy_of,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_fearless_charge,,True,Active Buff Self (Auto),,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_fearless,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_ferocity,,True,Active Buff Self (Auto),,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_flame_breathing,,True,Melee Attack (Auto),,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_flame,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_onscreen_name_hv_ability_forest_strategy,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_forest,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_onscreen_name_hv_ability_forest_strider,,True,Passive Buff Self,,,,,,,Missing,unit_ability_types_onscreen_name_hv_ability_forest,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
