,Key,Short Key,Text,Tooltip,Unnamed: 4,Unnamed: 5,Unnamed: 6
4242,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvblackt4,,Sword Infantry,True,,,
4243,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvmetalt4,,Artillery,True,,,
4244,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvmetalt4,,Artillery,True,,,
4245,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvmetalt4,,Axe Cavalry,True,,,
4246,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvmetalt4,,Axe Infantry,True,,,
4247,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvmetalt4,,Bat Infantry,True,,,
4248,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvmetalt4,,Bow Cavalry,True,,,
4249,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvmetalt4,,Bow Infantry,True,,,
4250,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvmetalt4,,Crossbow Cavalry,True,,,
4251,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvmetalt4,,Crossbow Infantry,True,,,
4252,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvmetalt4,,Dual Wield Axe Cavalry,True,,,
4253,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvmetalt4,,Dual Wield Axe Infantry,True,,,
4254,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvmetalt4,,Dual Wield Sabre Cavalry,True,,,
4255,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvmetalt4,,Dual Wield Sabre Infantry,True,,,
4256,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvmetalt4,,Glaive & Bow Infantry,True,,,
4257,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvmetalt4,,Glaive Cavalry,True,,,
4258,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvmetalt4,,Glaive Infantry,True,,,
4259,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvmetalt4,,Gunpowder Cavalry,True,,,
4260,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvmetalt4,,Gunpowder Infantry,True,,,
4261,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvmetalt4,,Halberd Cavalry,True,,,
4262,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvmetalt4,,Halberd Infantry,True,,,
4263,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvmetalt4,,Hand Ji Cavalry,True,,,
4264,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvmetalt4,,Hand Ji Infantry,True,,,
4265,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvmetalt4,,Bow Cavalry,True,,,
4266,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvmetalt4,,Bow Infantry,True,,,
4267,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvmetalt4,,Ji Cavalry,True,,,
4268,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvmetalt4,,Ji Infantry,True,,,
4269,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvmetalt4,,Long Spear Cavalry,True,,,
4270,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvmetalt4,,Long Spear Infantry,True,,,
4271,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvmetalt4,,Long Sword Cavalry,True,,,
4272,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvmetalt4,,Long Sword Infantry,True,,,
4273,ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvmetalt4,,Mace Infantry,True,,,
4274,ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvmetalt4,,Officer,True,,,
4275,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvmetalt4,,Repeating Crossbow Cavalry,True,,,
4276,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvmetalt4,,Repeating Crossbow Infantry,True,,,
4277,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvmetalt4,,Sabre Cavalry,True,,,
4278,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvmetalt4,,Sabre Infantry,True,,,
4279,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvmetalt4,,Spear & Bow Infantry,True,,,
4280,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvmetalt4,,Spear Cavalry,True,,,
4281,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvmetalt4,,Spear Infantry,True,,,
4282,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvmetalt4,,Sword Cavalry,True,,,
4283,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvmetalt4,,Sword Infantry,True,,,
4284,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvwoodt4,,Artillery,True,,,
4285,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvwoodt4,,Artillery,True,,,
4286,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvwoodt4,,Axe Cavalry,True,,,
4287,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvwoodt4,,Axe Infantry,True,,,
4288,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvwoodt4,,Bat Infantry,True,,,
4289,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvwoodt4,,Bow Cavalry,True,,,
4290,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvwoodt4,,Bow Infantry,True,,,
4291,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvwoodt4,,Crossbow Cavalry,True,,,
4292,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvwoodt4,,Crossbow Infantry,True,,,
4293,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvwoodt4,,Dual Wield Axe Cavalry,True,,,
4294,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvwoodt4,,Dual Wield Axe Infantry,True,,,
4295,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvwoodt4,,Dual Wield Sabre Cavalry,True,,,
4296,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvwoodt4,,Dual Wield Sabre Infantry,True,,,
4297,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvwoodt4,,Glaive & Bow Infantry,True,,,
4298,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvwoodt4,,Glaive Cavalry,True,,,
4299,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvwoodt4,,Glaive Infantry,True,,,
4300,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvwoodt4,,Gunpowder Cavalry,True,,,
4301,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvwoodt4,,Gunpowder Infantry,True,,,
4302,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvwoodt4,,Halberd Cavalry,True,,,
4303,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvwoodt4,,Halberd Infantry,True,,,
4304,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvwoodt4,,Hand Ji Cavalry,True,,,
4305,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvwoodt4,,Hand Ji Infantry,True,,,
4306,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvwoodt4,,Bow Cavalry,True,,,
4307,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvwoodt4,,Bow Infantry,True,,,
4308,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvwoodt4,,Ji Cavalry,True,,,
4309,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvwoodt4,,Ji Infantry,True,,,
4310,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvwoodt4,,Long Spear Cavalry,True,,,
4311,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvwoodt4,,Long Spear Infantry,True,,,
4312,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvwoodt4,,Long Sword Cavalry,True,,,
4313,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvwoodt4,,Long Sword Infantry,True,,,
4314,ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvwoodt4,,Mace Infantry,True,,,
4315,ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvwoodt4,,Officer,True,,,
4316,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvwoodt4,,Repeating Crossbow Cavalry,True,,,
4317,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvwoodt4,,Repeating Crossbow Infantry,True,,,
4318,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvwoodt4,,Sabre Cavalry,True,,,
4319,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvwoodt4,,Sabre Infantry,True,,,
4320,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvwoodt4,,Spear & Bow Infantry,True,,,
4321,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvwoodt4,,Spear Cavalry,True,,,
4322,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvwoodt4,,Spear Infantry,True,,,
4323,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvwoodt4,,Sword Cavalry,True,,,
4324,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvwoodt4,,Sword Infantry,True,,,
4325,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvwatert4,,Artillery,True,,,
4326,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvwatert4,,Artillery,True,,,
4327,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvwatert4,,Axe Cavalry,True,,,
4328,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvwatert4,,Axe Infantry,True,,,
4329,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvwatert4,,Bat Infantry,True,,,
4330,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvwatert4,,Bow Cavalry,True,,,
4331,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvwatert4,,Bow Infantry,True,,,
4332,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvwatert4,,Crossbow Cavalry,True,,,
4333,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvwatert4,,Crossbow Infantry,True,,,
4334,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvwatert4,,Dual Wield Axe Cavalry,True,,,
4335,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvwatert4,,Dual Wield Axe Infantry,True,,,
4336,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvwatert4,,Dual Wield Sabre Cavalry,True,,,
4337,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvwatert4,,Dual Wield Sabre Infantry,True,,,
4338,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvwatert4,,Glaive & Bow Infantry,True,,,
4339,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvwatert4,,Glaive Cavalry,True,,,
4340,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvwatert4,,Glaive Infantry,True,,,
4341,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvwatert4,,Gunpowder Cavalry,True,,,
4342,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvwatert4,,Gunpowder Infantry,True,,,
4343,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvwatert4,,Halberd Cavalry,True,,,
4344,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvwatert4,,Halberd Infantry,True,,,
4345,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvwatert4,,Hand Ji Cavalry,True,,,
4346,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvwatert4,,Hand Ji Infantry,True,,,
4347,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvwatert4,,Bow Cavalry,True,,,
4348,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvwatert4,,Bow Infantry,True,,,
4349,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvwatert4,,Ji Cavalry,True,,,
4350,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvwatert4,,Ji Infantry,True,,,
4351,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvwatert4,,Long Spear Cavalry,True,,,
4352,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvwatert4,,Long Spear Infantry,True,,,
4353,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvwatert4,,Long Sword Cavalry,True,,,
4354,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvwatert4,,Long Sword Infantry,True,,,
4355,ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvwatert4,,Mace Infantry,True,,,
4356,ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvwatert4,,Officer,True,,,
4357,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvwatert4,,Repeating Crossbow Cavalry,True,,,
4358,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvwatert4,,Repeating Crossbow Infantry,True,,,
4359,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvwatert4,,Sabre Cavalry,True,,,
4360,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvwatert4,,Sabre Infantry,True,,,
4361,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvwatert4,,Spear & Bow Infantry,True,,,
4362,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvwatert4,,Spear Cavalry,True,,,
4363,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvwatert4,,Spear Infantry,True,,,
4364,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvwatert4,,Sword Cavalry,True,,,
4365,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvwatert4,,Sword Infantry,True,,,
4366,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvfiret4,,Artillery,True,,,
4367,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvfiret4,,Artillery,True,,,
4368,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvfiret4,,Axe Cavalry,True,,,
4369,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvfiret4,,Axe Infantry,True,,,
4370,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvfiret4,,Bat Infantry,True,,,
4371,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvfiret4,,Bow Cavalry,True,,,
4372,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvfiret4,,Bow Infantry,True,,,
4373,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvfiret4,,Crossbow Cavalry,True,,,
4374,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvfiret4,,Crossbow Infantry,True,,,
4375,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvfiret4,,Dual Wield Axe Cavalry,True,,,
4376,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvfiret4,,Dual Wield Axe Infantry,True,,,
4377,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvfiret4,,Dual Wield Sabre Cavalry,True,,,
4378,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvfiret4,,Dual Wield Sabre Infantry,True,,,
4379,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvfiret4,,Glaive & Bow Infantry,True,,,
4380,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvfiret4,,Glaive Cavalry,True,,,
4381,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvfiret4,,Glaive Infantry,True,,,
4382,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvfiret4,,Gunpowder Cavalry,True,,,
4383,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvfiret4,,Gunpowder Infantry,True,,,
4384,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvfiret4,,Halberd Cavalry,True,,,
4385,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvfiret4,,Halberd Infantry,True,,,
4386,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvfiret4,,Hand Ji Cavalry,True,,,
4387,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvfiret4,,Hand Ji Infantry,True,,,
4388,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvfiret4,,Bow Cavalry,True,,,
4389,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvfiret4,,Bow Infantry,True,,,
4390,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvfiret4,,Ji Cavalry,True,,,
4391,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvfiret4,,Ji Infantry,True,,,
4392,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvfiret4,,Long Spear Cavalry,True,,,
4393,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvfiret4,,Long Spear Infantry,True,,,
4394,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvfiret4,,Long Sword Cavalry,True,,,
4395,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvfiret4,,Long Sword Infantry,True,,,
4396,ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvfiret4,,Mace Infantry,True,,,
4397,ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvfiret4,,Officer,True,,,
4398,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvfiret4,,Repeating Crossbow Cavalry,True,,,
4399,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvfiret4,,Repeating Crossbow Infantry,True,,,
4400,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvfiret4,,Sabre Cavalry,True,,,
4401,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvfiret4,,Sabre Infantry,True,,,
4402,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvfiret4,,Spear & Bow Infantry,True,,,
4403,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvfiret4,,Spear Cavalry,True,,,
4404,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvfiret4,,Spear Infantry,True,,,
4405,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvfiret4,,Sword Cavalry,True,,,
4406,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvfiret4,,Sword Infantry,True,,,
4407,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hveartht4,,Artillery,True,,,
4408,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hveartht4,,Artillery,True,,,
4409,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hveartht4,,Axe Cavalry,True,,,
4410,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hveartht4,,Axe Infantry,True,,,
4411,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hveartht4,,Bat Infantry,True,,,
4412,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hveartht4,,Bow Cavalry,True,,,
4413,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hveartht4,,Bow Infantry,True,,,
4414,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hveartht4,,Crossbow Cavalry,True,,,
4415,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hveartht4,,Crossbow Infantry,True,,,
4416,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hveartht4,,Dual Wield Axe Cavalry,True,,,
4417,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hveartht4,,Dual Wield Axe Infantry,True,,,
4418,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hveartht4,,Dual Wield Sabre Cavalry,True,,,
4419,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hveartht4,,Dual Wield Sabre Infantry,True,,,
4420,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hveartht4,,Glaive & Bow Infantry,True,,,
4421,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hveartht4,,Glaive Cavalry,True,,,
4422,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hveartht4,,Glaive Infantry,True,,,
4423,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hveartht4,,Gunpowder Cavalry,True,,,
4424,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hveartht4,,Gunpowder Infantry,True,,,
4425,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hveartht4,,Halberd Cavalry,True,,,
4426,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hveartht4,,Halberd Infantry,True,,,
4427,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hveartht4,,Hand Ji Cavalry,True,,,
4428,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hveartht4,,Hand Ji Infantry,True,,,
4429,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hveartht4,,Bow Cavalry,True,,,
4430,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hveartht4,,Bow Infantry,True,,,
4431,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hveartht4,,Ji Cavalry,True,,,
4432,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hveartht4,,Ji Infantry,True,,,
4433,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hveartht4,,Long Spear Cavalry,True,,,
4434,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hveartht4,,Long Spear Infantry,True,,,
4435,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hveartht4,,Long Sword Cavalry,True,,,
4436,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hveartht4,,Long Sword Infantry,True,,,
4437,ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hveartht4,,Mace Infantry,True,,,
4438,ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hveartht4,,Officer,True,,,
4439,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hveartht4,,Repeating Crossbow Cavalry,True,,,
4440,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hveartht4,,Repeating Crossbow Infantry,True,,,
4441,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hveartht4,,Sabre Cavalry,True,,,
4442,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hveartht4,,Sabre Infantry,True,,,
4443,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hveartht4,,Spear & Bow Infantry,True,,,
4444,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hveartht4,,Spear Cavalry,True,,,
4445,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hveartht4,,Spear Infantry,True,,,
4446,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hveartht4,,Sword Cavalry,True,,,
4447,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hveartht4,,Sword Infantry,True,,,
4448,land_units_onscreen_name_hv_unit_protectors_of_heaven_mace,,Protectors of Heaven - Tortoises,True,,,
4449,unit_description_short_texts_text_hv_unit_protectors_of_heaven_mace,,Tier 4 - Royal Guards,True,,,
4450,unit_description_historical_texts_text_hv_unit_protectors_of_heaven_mace,,"The Protectors of Heaven are soldiers personally selected by the emperor for their proven excellence and loyalty in battle. It is their loyalty and commitment to the great cause that ensures they never tire in battle, even when leading furious charges from the frontlines. ",True,,,
4451,land_units_onscreen_name_hv_unit_defenders_of_earth_dw_swords,,Defenders of Earth - Rangers,True,,,
4452,unit_description_short_texts_text_hv_unit_defenders_of_earth_dw_swords,,Tier 4 - Royal Guards,True,,,
4453,unit_description_historical_texts_text_hv_unit_defenders_of_earth_dw_swords,,"Only the very finest warriors are chosen for the honour of serving the emperor as frontline troops. Archers of exceptional talent who also show skill with the deadly jian sword are recommended to the emperor as Defenders of Earth. \\n\\n If they pass inspection, they are rewarded with uniquely-crafted jian swords and composite bows to fight on the frontline.",True,,,
4454,land_units_onscreen_name_hv_unit_imperial_swordsmen,,Imperial Swordsmen,True,,,
4455,unit_description_short_texts_text_hv_unit_imperial_swordsmen,,Tier 4 - Royal Guards,True,,,
4456,unit_description_historical_texts_text_hv_unit_imperial_swordsmen,,"In defence of the emperor, these soldiers will cut back any enemy and, if need be, give their very lives. In these dark days, where the Han are embattled on many fronts, the Imperial Guards act as an imposing reminder that the emperor's word is still law.",True,,,
4457,land_units_onscreen_name_hv_unit_imperial_spearmen,,Imperial Spearmen,True,,,
4458,unit_description_short_texts_text_hv_unit_imperial_spearmen,,Tier 4 - Royal Guards,True,,,
