Key,Text,Tooltip,English,Override by key,Mapped by text,Mapped by pattern,Vanilla,2.2 translation,2.2 translation shortened key,Source,Short Key,File
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_tao_qian,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_stray_artisans}}\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_stray_artisans}}\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_tao,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_white_tiger_yan,"[[b]]Bandits[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_militia_white_tiger_outlaws}}\\n• {{tr:hv_unit_white_tiger_bandits}}\\n• {{tr:hv_unit_white_tiger_bandits_slingers}}\\n• {{tr:hv_unit_white_tiger_warriors}}\\n\\n[[col:flavour]][[i]]When China fell into chaos, peasants and deserters fled to the mountains and returned as bandits.[[/col]][[/i]]",False,"[[b]]Bandits[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_militia_white_tiger_outlaws}}\\n• {{tr:hv_unit_white_tiger_bandits}}\\n• {{tr:hv_unit_white_tiger_bandits_slingers}}\\n• {{tr:hv_unit_white_tiger_warriors}}\\n\\n[[col:flavour]][[i]]When China fell into chaos, peasants and deserters fled to the mountains and returned as bandits.[[/col]][[/i]]",,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_white_tiger,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_gong_du,[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_guardians_of_the_land}}\\n• {{tr:hv_unit_ytr_the_lands_chosen}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],False,[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_guardians_of_the_land}}\\n• {{tr:hv_unit_ytr_the_lands_chosen}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_gong,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_he_yi,[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_youxia}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],False,[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_youxia}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_he,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_huang_shao,[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_archery_masters}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],False,[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_archery_masters}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_huang,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yuan_shao,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_yuan_sword_infantry}}\\n• {{tr:hv_unit_porcupine_crossbowmen}}\\n• {{tr:hv_unit_yuan_vanguards}}\\n• {{tr:hv_unit_yuan_rearguards}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_yuan_sword_infantry}}\\n• {{tr:hv_unit_porcupine_crossbowmen}}\\n• {{tr:hv_unit_yuan_vanguards}}\\n• {{tr:hv_unit_yuan_rearguards}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yuan,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yuan_shu,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_yuan_sword_infantry}}\\n• {{tr:hv_unit_hidden_snakes}}\\n• {{tr:hv_unit_rapid_tigers}}\\n• {{tr:hv_unit_zhong_royal_guard}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_yuan_sword_infantry}}\\n• {{tr:hv_unit_hidden_snakes}}\\n• {{tr:hv_unit_rapid_tigers}}\\n• {{tr:hv_unit_zhong_royal_guard}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yuan,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_zhang_yan,"[[b]]Bandits[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_militia_black_mountain_outlaws}}\\n• {{tr:hv_unit_black_mountain_bandits}}\\n• {{tr:hv_unit_black_mountain_bandits_javelineer}}\\n• {{tr:hv_unit_bandits_2h_spear_cavalry}}\\n\\n[[col:flavour]][[i]]When China fell into chaos, peasants and deserters fled to the mountains and returned as bandits.[[/col]][[/i]]",False,"[[b]]Bandits[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_militia_black_mountain_outlaws}}\\n• {{tr:hv_unit_black_mountain_bandits}}\\n• {{tr:hv_unit_black_mountain_bandits_javelineer}}\\n• {{tr:hv_unit_bandits_2h_spear_cavalry}}\\n\\n[[col:flavour]][[i]]When China fell into chaos, peasants and deserters fled to the mountains and returned as bandits.[[/col]][[/i]]",,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_zhang,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_zheng_jiang,"[[b]]Bandits[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_militia_taishan_outlaws}}\\n• {{tr:hv_unit_taishan_phantoms}}\\n• {{tr:hv_unit_taishan_poison_wind}}\\n\\n[[col:flavour]][[i]]When China fell into chaos, peasants and deserters fled to the mountains and returned as bandits.[[/col]][[/i]]",False,"[[b]]Bandits[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_militia_taishan_outlaws}}\\n• {{tr:hv_unit_taishan_phantoms}}\\n• {{tr:hv_unit_taishan_poison_wind}}\\n\\n[[col:flavour]][[i]]When China fell into chaos, peasants and deserters fled to the mountains and returned as bandits.[[/col]][[/i]]",,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_zheng,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_unique_feature_assignment_ma_teng_sell_horses,"[[b]]Sell Horses[[/b]]\\n[[col:scope_description]]Economic assignment[[/col]]\\n\\n[[col:green]]+[[/col]] Income from commerce\\n\\n[[col:flavour]][[i]]Your attendant will sell the horses you've bred, for a fine sum.[[/col]][[/i]]",False,"[[b]]Sell Horses[[/b]]\\n[[col:scope_description]]Economic assignment[[/col]]\\n\\n[[col:green]]+[[/col]] Income from commerce\\n\\n[[col:flavour]][[i]]Your attendant will sell the horses you've bred, for a fine sum.[[/col]][[/i]]",,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_unique_feature_assignment_ma_teng_sell,hv_TEXT_frontend_features.loc.tsv
ground_types_description_mud,Mud makes the movement and combat of all units inefficient.,True,Mud makes the movement and combat of all units inefficient.,,,,,,,Missing,ground_types_description,!hv_TEXT_system.loc.tsv
ground_types_onscreen_name_mud,Mud,True,Mud,,,,,,,Missing,ground_types_onscreen_name,!hv_TEXT_system.loc.tsv
incidents_localised_description_hv_incident_cai_yan_dlc05,"Your messengers report a remarkable story. A trader spotted a Han woman living amongst the Xiongnu and identified her as Cai Yan, the daughter of the grand scholar Cai Yong. It seems she was forced to marry a chieftain of the Xiongnu. Perhaps someone could convince this chieftain to free Cai Yan. One of your scouts has already left to investigate...",False,"Your messengers report a remarkable story. A trader spotted a Han woman living amongst the Xiongnu and identified her as Cai Yan, the daughter of the grand scholar Cai Yong. It seems she was forced to marry a chieftain of the Xiongnu. Perhaps someone could convince this chieftain to free Cai Yan. One of your scouts has already left to investigate...",,,,,,,Missing,incidents_localised_description_hv_incident_cai_yan,hv_TEXT_events.loc.tsv
incidents_localised_description_hv_incident_cai_yan_dlc07,"Your messengers report a remarkable story. A trader spotted a Han woman living amongst the Xiongnu and identified her as Cai Yan, the daughter of the grand scholar Cai Yong. It seems she was forced to marry a chieftain of the Xiongnu. Perhaps someone could convince this chieftain to free Cai Yan. One of your scouts has already left to investigate...",False,"Your messengers report a remarkable story. A trader spotted a Han woman living amongst the Xiongnu and identified her as Cai Yan, the daughter of the grand scholar Cai Yong. It seems she was forced to marry a chieftain of the Xiongnu. Perhaps someone could convince this chieftain to free Cai Yan. One of your scouts has already left to investigate...",,,,,,,Missing,incidents_localised_description_hv_incident_cai_yan,hv_TEXT_events.loc.tsv
incidents_localised_description_hv_incident_ytr_resurrection,"Once again the flames begin to burn. Now we are ready to destroy the Han dynasty. Our forces are strong, and the old comrades who had to live in hiding will also appear and respond to us. Let's make sure that Zhang Jue's unfulfilled dream come true.",True,"Once again the flames begin to burn. Now we are ready to destroy the Han dynasty. Our forces are strong, and the old comrades who had to live in hiding will also appear and respond to us. Let's make sure that Zhang Jue's unfulfilled dream come true.",,,,,,,Missing,incidents_localised_description_hv_incident_ytr,hv_TEXT_events.loc.tsv
incidents_localised_title_hv_incident_ytr_resurrection,The Yellow Turban Rises Again,True,The Yellow Turban Rises Again,,,,,,,Missing,incidents_localised_title_hv_incident_ytr,hv_TEXT_events.loc.tsv
land_units_onscreen_name_3k_mtu_hero_water_lady_zou_yuan,Lady Cai,False,Lady Cai,,,,,,,Missing,land_units_onscreen_name_3k_mtu_hero_water_lady_zou,hv_TEXT_ceo_career.loc.tsv
land_units_onscreen_name_ep_general_sima_jiong,Zhang Fang,False,Zhang Fang,,,,,,,Missing,land_units_onscreen_name_ep_general_sima,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_ep_general_sima_wei,Jiang Qin,False,Jiang Qin,,,,,,,Missing,land_units_onscreen_name_ep_general_sima,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_ep_hero_sima_jiong,Zhang Fang,False,Zhang Fang,,,,,,,Missing,land_units_onscreen_name_ep_hero_sima,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_ep_hero_sima_wei,Jiang Qin,False,Jiang Qin,,,,,,,Missing,land_units_onscreen_name_ep_hero_sima,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_hv_general_fire_ji_ling,Ji Ling,False,Ji Ling,,,,,,,Missing,land_units_onscreen_name_hv_general_fire_ji,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_hv_hero_fire_ji_ling,Ji Ling,False,Ji Ling,,,,,,,Missing,land_units_onscreen_name_hv_hero_fire_ji,hv_TEXT_cb_loadout.loc.tsv
pooled_resources_description_hv_pooled_resource_ytr,The Yellow Turban is ready to color the world once again.,False,The Yellow Turban is ready to color the world once again.,,,,,,,Missing,pooled_resources_description_hv_pooled_resource,hv_TEXT_pooled_resource.loc.tsv
pooled_resources_display_name_hv_pooled_resource_ytr,Resurrection,False,Resurrection,,,,,,,Missing,pooled_resources_display_name_hv_pooled_resource,hv_TEXT_pooled_resource.loc.tsv
pooled_resources_foreign_diplomacy_view_tooltip_hv_pooled_resource_ytr,The Yellow Turban is ready to color the world once again.,False,The Yellow Turban is ready to color the world once again.,,,,,,,Missing,pooled_resources_foreign_diplomacy_view_tooltip_hv_pooled_resource,hv_TEXT_pooled_resource.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_earth,Bandit: Dead or Alive,True,Bandit: Dead or Alive,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_fire,Bandit: Strike First,True,Bandit: Strike First,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_metal_1,Bandit: Grievous Bite,True,Bandit: Grievous Bite,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock_metal,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_metal_2,Bandit: Grievous Bite,True,Bandit: Grievous Bite,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock_metal,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_water_1,Bandit: Improvisation,True,Bandit: Improvisation,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock_water,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_water_2,Bandit: Improvisation,True,Bandit: Improvisation,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock_water,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_wood,Bandit: Deeply-Rooted,True,Bandit: Deeply-Rooted,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_battle_hardened_cavalry,Battle Hardened (Cavalry),True,Battle Hardened (Cavalry),,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_battle_hardened_melee,Battle Hardened (Melee),True,Battle Hardened (Melee),,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_battle_hardened_ranged,Battle Hardened (Ranged),True,Battle Hardened (Ranged),,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_battle_hardened_spear,Battle Hardened (Spear),True,Battle Hardened (Spear),,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_counter_strike,Counter Strike,True,Counter Strike,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_counter,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_forest_strategy,Forest Strategy,True,Forest Strategy,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_forest,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_joint_shot,Joint Shot,True,Joint Shot,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_joint,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_pounce,Pounce,True,Pounce,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_skirmishing_shot,Skirmishing Shot,True,Skirmishing Shot,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_skirmishing,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_xianchenying,Breakthrough,True,Breakthrough,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_formation_shield_wall_danyang,Shield Wall (Mobile) - Danyang,True,Shield Wall (Mobile) - Danyang,,,,,,,Missing,special_ability_phases_onscreen_name_hv_formation_shield_wall,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_formation_shield_wall_move,Shield Wall (Mobile),True,Shield Wall (Mobile),,,,,,,Missing,special_ability_phases_onscreen_name_hv_formation_shield_wall,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_formation_spear_wall_danyang,Shield Wall (Mobile) (Spear) - Danyang,True,Shield Wall (Mobile) (Spear) - Danyang,,,,,,,Missing,special_ability_phases_onscreen_name_hv_formation_spear_wall,hv_TEXT_unit_abilities.loc.tsv
ui_text_replacements_localised_text_emperor_description_kong_rong,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory condition[[/b]]: Unite China by bringing all emperor seats under your control and by owning {{tr:victory_condition_regions_count}} {{tr:map_regions}}.",False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory condition[[/b]]: Unite China by bringing all emperor seats under your control and by owning {{tr:victory_condition_regions_count}} {{tr:map_regions}}.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_kong,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_emperor_description_liu_biao,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory condition[[/b]]: Unite China by bringing all emperor seats under your control and by owning {{tr:victory_condition_regions_count}} {{tr:map_regions}}.",False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory condition[[/b]]: Unite China by bringing all emperor seats under your control and by owning {{tr:victory_condition_regions_count}} {{tr:map_regions}}.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_liu,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_emperor_description_ma_teng,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory condition[[/b]]: Unite China by bringing all emperor seats under your control and by owning {{tr:victory_condition_regions_count}} {{tr:map_regions}}.",False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory condition[[/b]]: Unite China by bringing all emperor seats under your control and by owning {{tr:victory_condition_regions_count}} {{tr:map_regions}}.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_ma,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_emperor_description_mp_kong_rong,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory Condition[[/b]]\\nUnite China by bringing all emperor seats under your control.\\n\\n[[b]]Victory Types[[/b]]\\nStandard: become emperor and eliminate all other emperors by taking their seats of power.\\n\\nCo-operative: combine your strength by signing a shared mandate diplomatic deal.\\n\\nHead-to-Head: destroy the other player, or compete with one another to be the first to meet the victory conditions.",False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory Condition[[/b]]\\nUnite China by bringing all emperor seats under your control.\\n\\n[[b]]Victory Types[[/b]]\\nStandard: become emperor and eliminate all other emperors by taking their seats of power.\\n\\nCo-operative: combine your strength by signing a shared mandate diplomatic deal.\\n\\nHead-to-Head: destroy the other player, or compete with one another to be the first to meet the victory conditions.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_mp_kong,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_emperor_description_mp_liu_biao,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory Condition[[/b]]\\nUnite China by bringing all emperor seats under your control.\\n\\n[[b]]Victory Types[[/b]]\\nStandard: become emperor and eliminate all other emperors by taking their seats of power.\\n\\nCo-operative: combine your strength by signing a shared mandate diplomatic deal.\\n\\nHead-to-Head: destroy the other player, or compete with one another to be the first to meet the victory conditions.",False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory Condition[[/b]]\\nUnite China by bringing all emperor seats under your control.\\n\\n[[b]]Victory Types[[/b]]\\nStandard: become emperor and eliminate all other emperors by taking their seats of power.\\n\\nCo-operative: combine your strength by signing a shared mandate diplomatic deal.\\n\\nHead-to-Head: destroy the other player, or compete with one another to be the first to meet the victory conditions.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_mp_liu,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_emperor_description_mp_ma_teng,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory Condition[[/b]]\\nUnite China by bringing all emperor seats under your control.\\n\\n[[b]]Victory Types[[/b]]\\nStandard: become emperor and eliminate all other emperors by taking their seats of power.\\n\\nCo-operative: combine your strength by signing a shared mandate diplomatic deal.\\n\\nHead-to-Head: destroy the other player, or compete with one another to be the first to meet the victory conditions.",False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory Condition[[/b]]\\nUnite China by bringing all emperor seats under your control.\\n\\n[[b]]Victory Types[[/b]]\\nStandard: become emperor and eliminate all other emperors by taking their seats of power.\\n\\nCo-operative: combine your strength by signing a shared mandate diplomatic deal.\\n\\nHead-to-Head: destroy the other player, or compete with one another to be the first to meet the victory conditions.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_mp_ma,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_hv_unit_bandits_2h_spear_cavalry,Black Mountain Raider Cavalry,True,Black Mountain Raider Cavalry,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_bandits_2h_spear,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_bandits_men_of_thunder,Men of Thunder,True,Men of Thunder,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_bandits_men_of,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_beihai_fury_crossbowmen,Fury of Beihai Marksmen,True,Fury of Beihai Marksmen,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_beihai_fury,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_beihai_fury_mace,Fury of Beihai Assaults,True,Fury of Beihai Assaults,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_beihai_fury,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_black_mountain_bandits,Black Mountain Raiders,True,Black Mountain Raiders,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_black_mountain,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_jei_fan_infantry,Jie Fan Infantry,True,Jie Fan Infantry,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_jei_fan,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_jianan_crossbowmen_cavalry,Jianan Elite Vigilante,True,Jianan Elite Vigilante,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_jianan_crossbowmen,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_jiuzhen_javelineer,Jiuzhen Javelineers,True,Jiuzhen Javelineers,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_jiuzhen,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_jiuzhen_raider,Jiuzhen Raiders,True,Jiuzhen Raiders,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_jiuzhen,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_sword_guards_of_the_eight_talents,Elite Guards of the Eight Talents,True,Elite Guards of the Eight Talents,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_sword_guards_of_the_eight,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_white_tiger_bandits_slingers,White Tiger Slingers,True,White Tiger Slingers,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_white_tiger_bandits,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_xian_chen_ying,Xianchenying Guards,True,Xianchenying Guards,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_xian_chen,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_xian_chen_ying_2h_sabre,Xianchenying Vanguards,True,Xianchenying Vanguards,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_xian_chen_ying_2h,hv_TEXT_unit_text_replacements.loc.tsv
ui_unit_bullet_point_enums_onscreen_name_strength_siege_attacker,Siege Attacker,True,Siege Attacker,,,,,,,Missing,ui_unit_bullet_point_enums_onscreen_name_strength_siege,hv_TEXT_unit_ui_bullet.loc.tsv
ui_unit_bullet_point_enums_onscreen_name_strength_sling_fire,Flame Sling,True,Flame Sling,,,,,,,Missing,ui_unit_bullet_point_enums_onscreen_name_strength_sling,hv_TEXT_unit_ui_bullet.loc.tsv
ui_unit_bullet_point_enums_tooltip_strength_siege_attacker,"This unit can attack city gates, allowing you to instantly launch a siege battle without having to wait for towers or battering rams to be built.",True,"This unit can attack city gates, allowing you to instantly launch a siege battle without having to wait for towers or battering rams to be built.",,,,,,,Missing,ui_unit_bullet_point_enums_tooltip_strength_siege,hv_TEXT_unit_ui_bullet.loc.tsv
