Text,Mapped,Count,Override (manual),Override (pattern),C1,Unit type,Unit name,Unit key,Old,File,Duplicated,zhtw
They can change their tactics skillfully.,,0,,,,,,,,,False,True
They excel as warriors having trained in martial disciplines.,他们是受过武术训练的优秀战士。,0,他们是受过武术训练的优秀战士。,,,,,,,,False,True
They get everything down to a note.,他们会记录一切事务。,0,他们会记录一切事务。,,,,,,,,False,True
They knows how to drive their enemies off the battlefield.,,0,,,,,,,,,False,True
They push the limits of the human body.,,0,,,,,,,,,False,True
They will fight hard to uphold the honour of their homeland.,,0,,,,,,,,,False,True
They'll smash anything in their way. Or die.,,0,,,,,,,,,False,True
"Thick plumes of smoke obscure line of sight, making units seem temporarily invisible.",,0,,,,,,,,,False,True
Third Characteristic,特性三,0,特性三,,,,,,,,False,True
This {{tr:map_region}} is occupied by scattered barbarians. Develop this settlement to start exploiting its resources.,,0,,,,,,,,,False,True
This age of strife breeds men with a talent for warfare. A follower who has recently joined the faction can assume the role of managing an exclusive unit.,乱世出豪杰。新进的一名随从可管理一只特殊军队。,0,乱世出豪杰。新进的一名随从可管理一只特殊军队。,,,,,,,,False,True
This authorisation tally is tradeable in diplomacy!,此兵符可在外交中用来交易！,0,此兵符可在外交中用来交易！,,,,,,,,False,True
This general directs and empowers his forces from a… safer distance.,,0,,,,,,,,,False,True
"This general is as an immovable wall, inspiring his men to stand firm against much greater odds.",此将有如一堵难以撼动的墙，激励麾下兵士坚守阵线排除万难。,0,此将有如一堵难以撼动的墙，激励麾下兵士坚守阵线排除万难。,,,,,,,,False,True
"This general rallies the troops to greater feats, inspiring them to make one final effort.",此将召集兵士奋勇作战，鼓励他们作最后一搏。,0,此将召集兵士奋勇作战，鼓励他们作最后一搏。,,,,,,,,False,True
"This hero accosts the enemy hero, shaking them to the core.",此英雄向敌将大胆喊话，令对方心神动摇。,0,此英雄向敌将大胆喊话，令对方心神动摇。,,,,,,,,False,True
This hero believes you can only kill that which you can catch.,此人相信，要将敌人除之而后快，就必须先追得上敌人。,0,此人相信，要将敌人除之而后快，就必须先追得上敌人。,,,,,,,,False,True
This hero gets a bonus in duels. ,此英雄在单挑中有加成。,0,此英雄在单挑中有加成。,,,,,,,,False,True
This hero gets a great bonus in duels. ,此英雄在单挑中有强大加成。 ,0,此英雄在单挑中有强大加成。 ,,,,,,,,False,True
This infantry gathers equipment dropped or left behind in battle to help their brothers and sisters continue the fight.,,0,,,,,,,,,False,True
This is a harsh and high-pressure command.,,0,,,,,,,,,False,True
"This is our land, our home, our history. You cannot have it!",,0,,,,,,,,,False,True
This is path of militarism.,以军治国，军国一体。,0,以军治国，军国一体。,,,,,,,,False,True
This is the basic way to correct corruption.,清楚腐败以此为本。,0,清楚腐败以此为本。,,,,,,,,False,True
This is the militarism.,,0,,,,,,,,,False,True
This legendary presence gives enemies pause.,,0,,,,,,,,,False,True
"This man can see all that was, and all that will be.",此人能明鉴古今，洞察未来。,0,此人能明鉴古今，洞察未来。,,,,,,,,False,True
"This man has a great understanding of geography, and can bend it to their own use.",此人熟悉地理知识，能够善加利用。,0,此人熟悉地理知识，能够善加利用。,,,,,,,,False,True
This man has learnt to overcome defeat.,,0,,,,,,,,,False,True
This man knows how to frighten enemies in the woods.,,0,,,,,,,,,False,True
This Military Talisman is tradeable in diplomacy!,,0,,,,,,,,,False,True
"This shooter fires and fires, faster and faster, never relenting.",此弓手不断引弓放箭，越放越快，毫不留手。,0,此弓手不断引弓放箭，越放越快，毫不留手。,,,,,,,,False,True
This unit can fire at the enemy whilst remaining hidden.,,0,,,,,,,,,False,True
This unit can fire on the move.,,0,,,,,,,,,False,True
This unit can provoke enemies.,,0,,,,,,,,,False,True
This unit can't shoot very far.,,0,,,,,,,,,False,True
This unit causes extra damage against shielded enemies.,,0,,,,,,,,,False,True
This unit fires whistling arrows that demoralise enemies along their trajectory.,,0,,,,,,,,,False,True
This unit has been overwhelmed by the enemy and cannot move properly.,,0,,,,,,,,,False,True
This unit maneuvers carefully to guard against missile attacks.,,0,,,,,,,,,False,True
This unit's arrows spew clouds of deadly gas on impact.,,0,,,,,,,,,False,True
"This unit's sticky rosin arrows cling to their targets, making them vulnerable to flames.",,0,,,,,,,,,False,True
This unit's weapon allows it to pierce even the strongest enemy armour.,此单位的武器可以穿透最强的护甲。,0,此单位的武器可以穿透最强的护甲。,,,,,,,,False,True
This warrior fights with a fatal rage - an erratic fury!,此勇士挟滔天怒火奋战，攻势狂暴猛烈！,0,此勇士挟滔天怒火奋战，攻势狂暴猛烈！,,,,,,,,False,True
This warrior has an uncanny ability to unnerve enemies in wooded terrain.,,0,,,,,,,,,False,True
"This warrior's presence on the battlefield can give hope to his men, even in the most dire of situations.",纵使情势极为严峻，此人现身战场上仍能为麾下兵士带来希望。,0,纵使情势极为严峻，此人现身战场上仍能为麾下兵士带来希望。,,,,,,,,False,True
Those who intervene instead of the lord.,这些人代替主公处理事务。,0,这些人代替主公处理事务。,,,,,,,,False,True
Those who toil the land require more utilitarian approaches.,辛苦劳作的农民们需要的却是更为实用的建筑。,0,辛苦劳作的农民们需要的却是更为实用的建筑。,,,,,,,,False,True
"Though you started with little, you will end with much.",起家微薄亦可立业有成。,0,起家微薄亦可立业有成。,,,,,,,,False,True
Throw a sticky pot of oil onto the enemy.,,0,,,,,,,,,False,True
"Throw an ""unstable concoction"".",,0,,,,,,,,,False,True
Thunderous sounds and exploding flames agitate the enemy.,,0,,,,,,,,,False,True
Tiger & Leopard Cataphracts,虎豹铁骑,0,,虎豹铁骑,虎豹,,铁骑,Cataphracts,,,False,True
Tiger & Leopard Cavalry,虎豹骑兵,0,,虎豹骑兵,虎豹,骑兵,骑兵,Cavalry,,,False,True
Tiger Cubs,,0,,,,,,Cubs,,,False,True
Tiger furs provide protection against missile attacks.,虎皮可抵御箭矢攻击。,0,虎皮可抵御箭矢攻击。,,,,,,,,False,True
Tiger Hides,虎皮,0,虎皮,,,,,,,,False,True
Tiger of Jiangdong,江东之虎,0,江东之虎,,,,,,,,False,True
"To be the bolt of justice, to spearhead a charge deep into the enemy lines, delivering vengeance for an oppressed people, this is the task of these warriors. \\n\\n These cavalry are one of the few shock cavalry of the Yellow Turbans army.; once they have ploughed into an enemy formation with their spears, they have the armour and the skill to keep fighting, thrusting with enough force to pierce most armour with righteous intensity.",,0,,,,,,,,,False,True
"To break these warriors is the challenge of many an army. So far, very few have succeeded.",,0,,,,,,,,,False,True
"To the very bitter end and beyond, if possible, to the very last breath, they will be constant and unswerving.",,0,,,,,,,,,False,True
Towards Supremacy,称霸之路,0,称霸之路,,,,,,,,False,True
Toxic Gas,,0,,,,,,,,,False,True
Toxic Gas Bomb,,0,,,,,,,,,False,True
Tracker,追踪,0,追踪,,,,,,,,False,True
Training White Tigers,训练白虎,0,训练白虎,,,,,,,,False,True
"Treat your men as you would your own beloved sons. And they will follow you into the deepest valley. \\n\\n Serving the heirs of Sun Tzu, these men would willingly follow them into heirs and certain death. Armed with a light glaive and medium armor, these men can hold their own in a variety of situations, facing down cavalry or infantry with equal skill. Their versatility has caused them to be fondly called “problem solvers” by their commanders and are given great respect, which they repay with loyalty.",,0,,,,,,,,,False,True
Trebuchet,,0,,,,,,,,,False,True
Tribal hunters can provide us with additional food.,部落猎人可为我们提供额外的食物。,0,部落猎人可为我们提供额外的食物。,,,,,,,,False,True
trom beta - brawl,,0,,,,,,,,,False,True
trom beta - Calm Down,,0,,,,,,,,,False,True
trom beta - Forest Strider,,0,,,,,,,,,False,True
trom beta - Mortal Strike,,0,,,,,,,,,False,True
trom beta - Overwhelming,,0,,,,,,,,,False,True
trom beta - Poison-wind,,0,,,,,,,,,False,True
trom beta - Restore,,0,,,,,,,,,False,True
"True strength lies not in the mind or body, but within the spirit.",,0,,,,,,,,,False,True
Turn back,回去,0,回去,,,,,,,,False,True
Turning the Tide,,0,,,,,,,,,False,True
Two Blades,双刃兵,0,双刃兵,,,,,Blades,,,False,True
Tyrant,,0,,,,,,,,,False,True
Tyrant Slayers,,0,,,,,,Slayers,,,False,True
Understanding,,0,,,,,,,,,False,True
Undying Vow,,0,,,,,,,,,False,True
Unease spreads among the enemy ranks.,,0,,,,,,,,,False,True
Unknown result,结果不明,0,结果不明,,,,,,,,False,True
"Unlocked in 195 CE. Once this is unlocked, you can use imperial favour to preform [[b]]imperial decrees[[/b]]",在公元195年解锁。解锁后，可以使用天子宠信来颁布[[b]]圣旨[[/b]]。,0,在公元195年解锁。解锁后，可以使用天子宠信来颁布[[b]]圣旨[[/b]]。,,,,,,,,False,True
Unlocked when Emperor Xian comes of age in 195 CE,公元195年献帝加元服后解锁,0,公元195年献帝加元服后解锁,,,,,,,,False,True
Unlocks a special ability for cavalry units,解锁骑兵单位一个特殊能力,0,解锁骑兵单位一个特殊能力,,,,,,,,False,True
Unlocks assignment: Army Reinforcement,解锁任务：军队补员,0,,解锁任务：军队补员,,,军队补员,Army Reinforcement,,,False,True
Unlocks assignment: City Expansion,解锁任务：扩展城市,0,,解锁任务：扩展城市,,,扩展城市,City Expansion,,,False,True
Unlocks assignment: Court Management,解锁任务：宫廷管理,0,,解锁任务：宫廷管理,,,宫廷管理,Court Management,,,False,True
Unlocks assignment: Disturbance,解锁任务：扰乱,0,,解锁任务：扰乱,,,扰乱,Disturbance,,,False,True
Unlocks assignment: Garrison Reinforcement,解锁任务：驻军补员,0,,解锁任务：驻军补员,,,驻军补员,Garrison Reinforcement,,,False,True
Unlocks assignment: Gathering Volunteers,解锁任务：召集义勇,0,,解锁任务：召集义勇,,,召集义勇,Gathering Volunteers,,,False,True
Unlocks assignment: Military Support,解锁任务：军事支持,0,,解锁任务：军事支持,,,军事支持,Military Support,,,False,True
Unlocks Danyang units [[col:scope_description]](own retinue)[[/col]],解锁丹阳部队 [[col:scope_description]]（本部曲）[[/col]],0,,解锁丹阳部队 [[col:scope_description]]（本部曲）[[/col]],丹阳,,,,,,False,True
Unlocks elite Northern Army Captain Retinues,解锁精锐北军校尉随从,0,解锁精锐北军校尉随从,,,,,,,,False,True
Unlocks elite royal guards,,0,,,,,,,,,False,True
Unlocks Enforcer units [[col:scope_description]](own retinue)[[/col]],解锁捕掾队 [[col:scope_description]]（本部曲）[[/col]],0,,解锁捕掾队 [[col:scope_description]]（本部曲）[[/col]],捕掾队,,,,,,False,True
"Unlocks Hidden Sankes, Rapid Tigers [[col:scope_description]](own retinue)[[/col]]",解锁隐蛇兵与虎捷军 [[col:scope_description]]（本部曲）[[/col]],0,,解锁隐蛇兵与虎捷军 [[col:scope_description]]（本部曲）[[/col]],隐蛇兵与虎捷军,,,,,,False,True
Unlocks Jingchou units [[col:scope_description]](own retinue)[[/col]],,0,,,,,,,,,False,True
Unlocks Jingchu units [[col:scope_description]](own retinue)[[/col]],解锁荆楚部队 [[col:scope_description]]（本部曲）[[/col]],0,,解锁荆楚部队 [[col:scope_description]]（本部曲）[[/col]],荆楚,,,,,,False,True
Unlocks Might Royal Guard units,,0,,,,,,,,,False,True
Unlocks Northern Army units [[col:scope_description]](own retinue)[[/col]],解锁北军部队 [[col:scope_description]]（本部曲）[[/col]],0,,解锁北军部队 [[col:scope_description]]（本部曲）[[/col]],北军,,,,,,False,True
Unlocks Sogd units [[col:scope_description]](own retinue)[[/col]],解锁粟特部队 [[col:scope_description]]（本部曲）[[/col]],0,,解锁粟特部队 [[col:scope_description]]（本部曲）[[/col]],粟特,,,,,,False,True
Unlocks special abilities for black mountain bandit units,解锁黑山匪徒单位特殊能力,0,解锁黑山匪徒单位特殊能力,,,,,,,,False,True
Unlocks unit for Yan Baihu: {{tr:hv_unit_white_tiger_warriors}},为严白虎解锁单位：{{tr:hv_unit_white_tiger_warriors}},0,为严白虎解锁单位：{{tr:hv_unit_white_tiger_warriors}},,,,,,,,False,True
Unlocks unit: {{tr:hv_tr_earth}} units,解锁部队：{{tr:hv_tr_earth}}部队,0,,解锁部队：{{tr:hv_tr_earth}}部队,,,,{{tr:hv_tr_earth}},,,False,True
Unlocks unit: {{tr:hv_tr_fire}} units,解锁部队：{{tr:hv_tr_fire}}部队,0,,解锁部队：{{tr:hv_tr_fire}}部队,,,,{{tr:hv_tr_fire}},,,False,True
Unlocks unit: {{tr:hv_tr_metal}} units,解锁部队：{{tr:hv_tr_metal}}部队,0,,解锁部队：{{tr:hv_tr_metal}}部队,,,,{{tr:hv_tr_metal}},,,False,True
Unlocks unit: {{tr:hv_tr_water}} units,解锁部队：{{tr:hv_tr_water}}部队,0,,解锁部队：{{tr:hv_tr_water}}部队,,,,{{tr:hv_tr_water}},,,False,True
Unlocks unit: {{tr:hv_tr_wood}} units,解锁部队：{{tr:hv_tr_wood}}部队,0,,解锁部队：{{tr:hv_tr_wood}}部队,,,,{{tr:hv_tr_wood}},,,False,True
Unlocks unit: {{tr:hv_unit_bomb_thrower}},解锁部队：{{tr:hv_unit_bomb_thrower}},0,,解锁部队：{{tr:hv_unit_bomb_thrower}},,,,{{tr:hv_unit_bomb_thrower}},,,False,True
Unlocks unit: {{tr:hv_unit_buqu_archer_cavalry}},解锁部队：{{tr:hv_unit_buqu_archer_cavalry}},0,,解锁部队：{{tr:hv_unit_buqu_archer_cavalry}},,,,{{tr:hv_unit_buqu_archer_cavalry}},,,False,True
Unlocks unit: {{tr:hv_unit_buqu_of_the_left}},解锁部队：{{tr:hv_unit_buqu_of_the_left}},0,,解锁部队：{{tr:hv_unit_buqu_of_the_left}},,,,{{tr:hv_unit_buqu_of_the_left}},,,False,True
Unlocks unit: {{tr:hv_unit_dan_yang_archers}},解锁部队：{{tr:hv_unit_dan_yang_archers}},0,,解锁部队：{{tr:hv_unit_dan_yang_archers}},,,,{{tr:hv_unit_dan_yang_archers}},,,False,True
Unlocks unit: {{tr:hv_unit_dan_yang_infantry}},解锁部队：{{tr:hv_unit_dan_yang_infantry}},0,,解锁部队：{{tr:hv_unit_dan_yang_infantry}},,,,{{tr:hv_unit_dan_yang_infantry}},,,False,True
Unlocks unit: {{tr:hv_unit_dan_yang_spearmen}},解锁部队：{{tr:hv_unit_dan_yang_spearmen}},0,,解锁部队：{{tr:hv_unit_dan_yang_spearmen}},,,,{{tr:hv_unit_dan_yang_spearmen}},,,False,True
Unlocks unit: {{tr:hv_unit_enforcer_archer_cavalry}},解锁部队：{{tr:hv_unit_enforcer_archer_cavalry}},0,,解锁部队：{{tr:hv_unit_enforcer_archer_cavalry}},,,,{{tr:hv_unit_enforcer_archer_cavalry}},,,False,True
Unlocks unit: {{tr:hv_unit_fellows_of_the_oath}},解锁部队：{{tr:hv_unit_fellows_of_the_oath}},0,,解锁部队：{{tr:hv_unit_fellows_of_the_oath}},,,,{{tr:hv_unit_fellows_of_the_oath}},,,False,True
Unlocks unit: {{tr:hv_unit_goshawk_cavalry}},解锁部队：{{tr:hv_unit_goshawk_cavalry}},0,,解锁部队：{{tr:hv_unit_goshawk_cavalry}},,,,{{tr:hv_unit_goshawk_cavalry}},,,False,True
Unlocks unit: {{tr:hv_unit_handmaid_guard}},解锁部队：{{tr:hv_unit_handmaid_guard}},0,,解锁部队：{{tr:hv_unit_handmaid_guard}},,,,{{tr:hv_unit_handmaid_guard}},,,False,True
Unlocks unit: {{tr:hv_unit_hidden_2h_spearmen}},解锁部队：{{tr:hv_unit_hidden_2h_spearmen}},0,,解锁部队：{{tr:hv_unit_hidden_2h_spearmen}},,,,{{tr:hv_unit_hidden_2h_spearmen}},,,False,True
Unlocks unit: {{tr:hv_unit_hidden_assault_infantry}},解锁部队：{{tr:hv_unit_hidden_assault_infantry}},0,,解锁部队：{{tr:hv_unit_hidden_assault_infantry}},,,,{{tr:hv_unit_hidden_assault_infantry}},,,False,True
Unlocks unit: {{tr:hv_unit_hidden_snakes}},解锁部队：{{tr:hv_unit_hidden_snakes}},0,,解锁部队：{{tr:hv_unit_hidden_snakes}},,,,{{tr:hv_unit_hidden_snakes}},,,False,True
Unlocks unit: {{tr:hv_unit_iron_fists_of_the_bandit_queen}},解锁部队：{{tr:hv_unit_iron_fists_of_the_bandit_queen}},0,,解锁部队：{{tr:hv_unit_iron_fists_of_the_bandit_queen}},,,,{{tr:hv_unit_iron_fists_of_the_bandit_queen}},,,False,True
Unlocks unit: {{tr:hv_unit_juggernaut}},解锁部队：{{tr:hv_unit_juggernaut}},0,,解锁部队：{{tr:hv_unit_juggernaut}},,,,{{tr:hv_unit_juggernaut}},,,False,True
Unlocks unit: {{tr:hv_unit_militia_2h_axemen}},解锁部队：{{tr:hv_unit_militia_2h_axemen}},0,,解锁部队：{{tr:hv_unit_militia_2h_axemen}},,,,{{tr:hv_unit_militia_2h_axemen}},,,False,True
Unlocks unit: {{tr:hv_unit_militia_scout_cavalry}},解锁部队：{{tr:hv_unit_militia_scout_cavalry}},0,,解锁部队：{{tr:hv_unit_militia_scout_cavalry}},,,,{{tr:hv_unit_militia_scout_cavalry}},,,False,True
Unlocks unit: {{tr:hv_unit_militia_white_tiger_outlaws}},解锁部队：{{tr:hv_unit_militia_white_tiger_outlaws}},0,,解锁部队：{{tr:hv_unit_militia_white_tiger_outlaws}},,,,{{tr:hv_unit_militia_white_tiger_outlaws}},,,False,True
Unlocks unit: {{tr:hv_unit_rapid_tigers}},解锁部队：{{tr:hv_unit_rapid_tigers}},0,,解锁部队：{{tr:hv_unit_rapid_tigers}},,,,{{tr:hv_unit_rapid_tigers}},,,False,True
"Unlocks unit: {{tr:hv_unit_sogd_warriors}}, {{tr:hv_unit_sogd_barded_cavalry}}","解锁部队：{{tr:hv_unit_sogd_warriors}}, {{tr:hv_unit_sogd_barded_cavalry}}",0,,"解锁部队：{{tr:hv_unit_sogd_warriors}}, {{tr:hv_unit_sogd_barded_cavalry}}",,,,"{{tr:hv_unit_sogd_warriors}}, {{tr:hv_unit_sogd_barded_cavalry}}",,,False,True
Unlocks unit: {{tr:hv_unit_swallow_cavalry}},解锁部队：{{tr:hv_unit_swallow_cavalry}},0,,解锁部队：{{tr:hv_unit_swallow_cavalry}},,,,{{tr:hv_unit_swallow_cavalry}},,,False,True
Unlocks unit: {{tr:hv_unit_white_horse_fellows}},解锁部队：{{tr:hv_unit_white_horse_fellows}},0,,解锁部队：{{tr:hv_unit_white_horse_fellows}},,,,{{tr:hv_unit_white_horse_fellows}},,,False,True
Unlocks unit: {{tr:hv_unit_white_tiger_bandits}},解锁部队：{{tr:hv_unit_white_tiger_bandits}},0,,解锁部队：{{tr:hv_unit_white_tiger_bandits}},,,,{{tr:hv_unit_white_tiger_bandits}},,,False,True
Unlocks unit: {{tr:hv_unit_white_tiger_guardsmen}},解锁部队：{{tr:hv_unit_white_tiger_guardsmen}},0,,解锁部队：{{tr:hv_unit_white_tiger_guardsmen}},,,,{{tr:hv_unit_white_tiger_guardsmen}},,,False,True
Unlocks unit: {{tr:hv_unit_white_tiger_warriors}},解锁部队：{{tr:hv_unit_white_tiger_warriors}},0,,解锁部队：{{tr:hv_unit_white_tiger_warriors}},,,,{{tr:hv_unit_white_tiger_warriors}},,,False,True
Unlocks unit: {{tr:hv_unit_xian_chen_ying}},解锁部队：{{tr:hv_unit_xian_chen_ying}},0,,解锁部队：{{tr:hv_unit_xian_chen_ying}},,,,{{tr:hv_unit_xian_chen_ying}},,,False,True
Unlocks unit: {{tr:hv_unit_xiliang_elite_enforcers}},解锁部队：{{tr:hv_unit_xiliang_elite_enforcers}},0,,解锁部队：{{tr:hv_unit_xiliang_elite_enforcers}},,,,{{tr:hv_unit_xiliang_elite_enforcers}},,,False,True
Unlocks unit: {{tr:hv_unit_yuan_ji_guards}},解锁部队：{{tr:hv_unit_yuan_ji_guards}},0,,解锁部队：{{tr:hv_unit_yuan_ji_guards}},,,,{{tr:hv_unit_yuan_ji_guards}},,,False,True
Unlocks unit: {{tr:hv_unit_yuan_sword_infantry}},解锁部队：{{tr:hv_unit_yuan_sword_infantry}},0,,解锁部队：{{tr:hv_unit_yuan_sword_infantry}},,,,{{tr:hv_unit_yuan_sword_infantry}},,,False,True
Unlocks Virtue Royal Guard units,,0,,,,,,,,,False,True
Unlocks Xiliang Army units [[col:scope_description]](own retinue)[[/col]],解锁西凉军部队 [[col:scope_description]]（本部曲）[[/col]],0,,解锁西凉军部队 [[col:scope_description]]（本部曲）[[/col]],西凉军,,,,,,False,True
Unstable Han dynasty,汉室式微,0,汉室式微,,,,,,,,False,True
Unstoppable,,0,,,,,,,,,False,True
Unyielding Earth,,0,,,,,,,,,False,True
Upon nearby enemy unit routing nearby own units recieve a morale buff.,,0,,,,,,,,,False,True
Using Furious Beast,使用怒兽,0,使用怒兽,,,,,,,,False,True
"Using her graceful beauty, she stuns all those around her.",她运用美色，迷得周围所有人动弹不得。,0,她运用美色，迷得周围所有人动弹不得。,,,,,,,,False,True
"Using Various Weapons, Multi-Role",使用多种武器，多重角色,0,使用多种武器，多重角色,,,,,,,,False,True
Veil of Darkness,,0,,,,,,,,,False,True
Venerable Wu,,0,,,,,,Wu,,,False,True
Vengeance,,0,,,,,,,,,False,True
"Very High Hit Rate, Very Low Damage",命中率非常高，伤害非常低,0,命中率非常高，伤害非常低,,,,,,,,False,True
"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",超远距，穿甲伤害高，射击速率非常慢,0,超远距，穿甲伤害高，射击速率非常慢,,,,,,,,False,True
Veteran Militia Cavalry,老练民兵骑兵,0,,老练民兵骑兵,老练民兵,骑兵,骑兵,Cavalry,,,False,True
Vigilante ,,0,,,,,,,,,False,True
Vigilante Barracks,,0,,,,,,,,,False,True
Vigilante Posts,,0,,,,,,,,,False,True
Vigilantes patrol the region and harass enemy armies.,巡守卫队在此地域巡逻，骚扰敌军。,0,巡守卫队在此地域巡逻，骚扰敌军。,,,,,,,,False,True
Virtous Noblemen,名门贤士,0,名门贤士,,,,,Noblemen,,,False,True
"Virtue cannot be acquired, only nurtured.",,0,,,,,,,,,False,True
Wall of Steel,,0,,,,,,,,,False,True
Wandering Artisans,游方艺匠,0,游方艺匠,,,,,Artisans,,,False,True
Warehouse,,0,,,,,,,,,False,True
Warlord,诸侯,0,诸侯,,,,,,,,False,True
Warning Shot,,0,,,,,,,,,False,True
Warrior Monks,武僧,0,武僧,,,,,Monks,,,False,True
Warrior Without Equal,无双猛士,0,无双猛士,,,,,,,,False,True
Warriors get entangled and fight fiercely.,,0,,,,,,,,,False,True
Warriors of Danyang,丹阳战士,0,丹阳战士,,,,,,,,False,True
Warriors of Jingchu,荆楚战士,0,荆楚战士,,,,,,,,False,True
Warriors of Xiliang,西凉战士,0,西凉战士,,,,,,,,False,True
Wars are a costly endeavour and one cannot hope to end this chaos without a sizable treasury. Show all under heaven that you possess China's wealth.,兴师十万，日费千金。国用不足则不能平乱。掌控举国之财，而后昭示天下。 ,0,兴师十万，日费千金。国用不足则不能平乱。掌控举国之财，而后昭示天下。 ,,,,,,,,False,True
Wars are a costly endevour and one cannot hope to end this chaos without a sizable treasury. Show all under heaven that you possess China's wealth.,,0,,,,,,,,,False,True
Way of the Wind,,0,,,,,,,,,False,True
We are reaping the benefits of military rule.,军事统治已成效斐然。,0,军事统治已成效斐然。,,,,,,,,False,True
"We have contacted the Xiongnu and verified that the kidnapped woman is indeed Cai Yan. She has become the concubine of a Xiongnu chieftain. However, the Xiongnu offer to release Cai Yan for a significant sum of gold.",吾人已与匈奴联系，被绑架的女子确为已被匈奴王纳为小妾的蔡琰。匈奴提议，可以重金将此女赎回。,0,吾人已与匈奴联系，被绑架的女子确为已被匈奴王纳为小妾的蔡琰。匈奴提议，可以重金将此女赎回。,,,,,,,,False,True
We have gathered warriors from nearby nomadic peoples to form a powerful cavalry unit. These formidable cataphracts will crush your enemies.,我们从附近游牧民族召集战士，组成了一支强健骑兵。这些令人可畏的铁甲骑兵将冲垮你的敌人。,0,我们从附近游牧民族召集战士，组成了一支强健骑兵。这些令人可畏的铁甲骑兵将冲垮你的敌人。,,,,,,,,False,True
Wei Yan,,0,,,,,,,,,False,True
Wen Chou,,0,,,,,,,,,False,True
We're barely keeping our cavalry supplied. ,勉强能供应我们的骑兵。,0,勉强能供应我们的骑兵。,,,,,,,,False,True
We've run into problems paying the troops with the new coin. We have no choice but to wait for soldiers to adjust to the new standard.,由于新币发行，分发军饷时出现问题。我们别无选择，只能等到士兵们适应新的标准。,0,由于新币发行，分发军饷时出现问题。我们别无选择，只能等到士兵们适应新的标准。,,,,,,,,False,True
We've run into problems paying the troops with the new coin. We have no choice but to wait for the soldiers to adjust to the new standard.,,0,,,,,,,,,False,True
We've run into problems purchasing grain with the new coin. We have no choice but to wait for farmers to adjust to the new standard.,由于新币发行，买粮时出现问题。我们别无选择，只能等到农民们适应新的标准。,0,由于新币发行，买粮时出现问题。我们别无选择，只能等到农民们适应新的标准。,,,,,,,,False,True
We've run into problems purchasing grain with the new coin. We have no choice but to wait for the farmers to adjust to the new standard.,,0,,,,,,,,,False,True
"What kind of men are these, who are not soldiers, yet wear elite armour? Bloody men, who have earned their weaponry through victory and pillaging.",这些人并非军士，却穿着精良的铠甲。他们的装备来自于血腥的胜利和洗劫。,0,这些人并非军士，却穿着精良的铠甲。他们的装备来自于血腥的胜利和洗劫。,,,,,,,,False,True
"What you do not wish upon yourself, extend not to others.",,0,,,,,,,,,False,True
"When arrows fall like hail, their skin will be as stone before the onslaught!",,0,,,,,,,,,False,True
"When fighting against or duelling other heroes on the battlefield, they will find their skill and prowess much improved.",,0,,,,,,,,,False,True
"When the victim was aware of what had happened, it must have already been a serious situation.",等到被害者明白过来，就已为时已晚。,0,等到被害者明白过来，就已为时已晚。,,,,,,,,False,True
"When unequipped, the upkeep cost of the units unlocked by this follower will increase.",未装备时，该随从解锁的单位的维护费用会增加。,0,未装备时，该随从解锁的单位的维护费用会增加。,,,,,,,,False,True
"When weakest, Dian Wei unleashes his true power!",,0,,,,,,,,,False,True
"Where the militia of the Han are pressed into service out of obligation, the Yellow Turban zealots rise to fight because it is the only way to carve a better future for the people. \\n\\n Their fierce determination makes them more effective than standard militia. They charge into battle, lightly-armoured and equipped with explosive materials, ready to rend asunder any who doubt or question the Way.",,0,,,,,,,,,False,True
"Whereas some cavalry bring a primal, instantly shattering force to the battlefield, other mounted warriors are suited to the slower burn, embroiling themselves in the melee and staying to continue inflicting casualties. \\n\\n Whilst they get less power on the charge, their destructive capability increases dramatically once they begin hacking away at foes.",,0,,,,,,,,,False,True
"Whether from the bodies of fallen enemies, or awarded for gallant behaviour, these [[b]]trophies[[/b]] reward an [[b]]aggressive approach[[/b]] to this faction.",,0,,,,,,,,,False,True
"Whether near or from afar, these soldiers shall bring justice to any who would threaten their prince.",无论远近，这些士卒都要为任何威胁他们主公的人讨回公道。,0,无论远近，这些士卒都要为任何威胁他们主公的人讨回公道。,,,,,,,,False,True
"Whether through hooking, or hacking, axes have a unique ability to reduce the effectiveness of shields.",,0,,,,,,,,,False,True
"Whilst all Yellow Turban warriors are happy to wade into the heart of battle, the Gallants of the People were made to hold the frontline against enemies - to be anywhere else would be to waste their talent and ardour. \\n\\n They are heavily-armoured, though not as heavily plated as some other warriors, yet with great axe they are able to push back the advancing foe whilst deflecting blows. Where their mail may falter, their fanaticism never will.",,0,,,,,,,,,False,True
Whistling arrows,,0,,,,,,,,,False,True
White Feathers,白毦兵,0,白毦兵,,,,,Feathers,,,False,True
White Horse Fellows,白马义从,0,,白马义从,白马,,义从,Fellows,,,False,True
White Horse Fellows Officer,白马义从士官,0,白马义从士官,,,,,,,,False,True
White Horse Fellows Shot,,0,,,,,,,,,False,True
White Tiger,,0,,,,,,,,,False,True
White Tiger Bandits,白虎山贼,0,,白虎山贼,白虎,,山贼,Bandits,,,False,True
White Tiger Guardsmen,白虎卫士,0,,白虎卫士,白虎,,卫士,Guardsmen,,,False,True
