Key,Text,Tooltip,English,OverrideByKey,MappedByText,MappedByPattern,Vanilla,PikaMan,Source,File
unit_abilities_onscreen_name_3k_main_ability_eloquent_speaker_1,铁舌,True,Eloquent Speaker,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_encouragement_25,金鼓,True,Encouragement,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_encouragement_50,金鼓,True,Encouragement,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_experienced_rider,骐骥,True,People of the Horse,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_fatal_attraction,妩媚,True,Fatal Attraction,,,,,,Mtu,[03]__MTU_skills__Active_debuff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_father_daughter,龙虎,True,Two-Headed Dragon,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_ferocious_rush,浴血,True,Bullheaded Wrath,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_flower_on_the_battlefield,龙女,True,Flower on the Battlefield,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_forced_march,兴师,True,Forced March,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_foul_wits,远瞩,True,Foul Wits,,,,,,Mtu,[03]__MTU_skills__Passive_debuff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_goddess_of_battle,恶浪,True,Tempest’s Roar,,,,,,Mtu,[03]__MTU_skills___Splash_attack.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_guardian,卫足,True,Guardian,,,卫足,卫御甲,,MappedByPattern,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_hope_of_nam_viet,民意,True,Hope of Nam Viet,,,,,,Mtu,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_indiscriminate_charge,困兽,True,Indiscriminate Charge,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_lady_dong_cruel_command,强令,True,Cruel Command,,,强令,,,MappedByPattern,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_lament,恸哭,True,Lament,,,,,,Mtu,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_last_resist,背水,True,Perpetual Devotion,,,,,,Mtu,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_loyal_advice,劝谏,True,Sound Advice,,,,,,Mtu,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_lucky_pearl,松柏,True,Lucky Pearl,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_marksman_of_taiyuan,神射,True,Marksman of Taiyuan,,,,,,Mtu,[03]__MTU_skills___Projectile.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_martial_prodigy,异禀,True,Martial Prodigy,,,,,,Mtu,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_mercy_of_the_forest,琼林,True,Mercy of the Forest,,,,,,Mtu,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_order_of_tyrant,遮天,True,Order of the Tyrant,,,,,,Mtu,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_persistent_attack,不衰,True,Persistent Attack,,,,,,Mtu,[03]__MTU_skills___Splash_attack.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_persistent_combat,血斗,True,False Retreat,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_poison,分坐,True,Poisoned Chalice,,,,,,Mtu,[03]__MTU_skills___Projectile.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_prevent_assassination1,砥柱,True,Die Hard,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_prevent_assassination2,砥柱,True,Die Hard,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_provocation,挑衅,True,Provocation,,,,,,Mtu,[03]__MTU_skills__Active_debuff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_pursuit,饿虎,True,Pursuit,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_quick_preparation,旋踵,True,Quick Preparation,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_rage_of_lu_ji,无双,True,Rage of Lü Ji,,,,,,Mtu,[03]__MTU_skills___Splash_attack.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_reckless_warrior,熊罴,True,Last Stand,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_shadow_of_the_black_mountain,黑影,False,Shadow of the Black Mountain,,,,,,Mtu,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_shout,懿旨,True,Angry Scolding,,,,,,Mtu,[03]__MTU_skills__Active_debuff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_shower_of_arrows,飞蝗,True,Rain of Fire,,,,,,Mtu,[03]__MTU_skills___Projectile.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_sister_bandits,沆瀣,True,Sister Outlaws,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_story_telling_1,妙语,True,Storytelling,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_story_telling_2,妙语,True,Storytelling,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_strike_of_justice,正气,True,Fist of the Righteous,,,,,,Mtu,[03]__MTU_skills___Splash_attack.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_suppressive_fire,冷箭,True,Suppressive Fire,,,,,,Mtu,[03]__MTU_skills___Projectile.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_tantrum,痛斥,True,Tantrum,,,,,,Mtu,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_thunderous_bellow,断喝,True,Wild Cry,,,,,,Mtu,[03]__MTU_skills__Active_debuff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_thunderous_blow,霆击,True,Thunderous Blow,,,,,,Mtu,[03]__MTU_skills___Splash_attack.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_tiger_son,虎翼,True,Blood Rush,,,虎翼,血冲,,MappedByPattern,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_tiger_suppression,伏虎,True,Tiger Suppression,,,,,,Mtu,[03]__MTU_skills___Projectile.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_tragic_foresight,止战,True,Unfortunate Foresight,,,,,,Mtu,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_tyrants_gaze,狼视,True,Tyrant's Gaze,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_unbreakable_faith,铁壁,True,Unbreakable Faith,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_unexpected_strike,突袭,True,Unexpected Strike,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_unwed_warrior,处子,True,Unwed Warrior,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_victory_or_death,破甑,True,Death Oath,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_vigor_of_a_warrior,热血,True,Vigor of a Warrior,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_xianchenying,马首,True,Charge Forward,,,,,,Mtu,[03]__MTU_skills__Active_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_ability_youthful_vigor,稚虎,True,Youthful Vigor,,,,,,Mtu,[03]__MTU_skills__Passive_buff.loc.tsv
unit_abilities_onscreen_name_3k_main_formation_wedge_wen_chu,楔形阵,True,Wedge of Jieqiao,,,,,,Mtu,[03]__MTU_skills___Effect.loc.tsv
unit_abilities_onscreen_name_hv_ability_aggressive_anger,蛮力,True,Brute Power,,,蛮力,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_anti_cavalry,反制,True,Anti-Cavalry Tactics,,,反制,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_assemble,齐心,True,Assemble,,,齐心,,集结,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_bandit_unlock_earth,匪徒：你死我活,True,Bandit: Dead or Alive,,,匪徒：你死我活,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_bandit_unlock_fire,匪徒：先发制人,True,Bandit: Strike First,,,匪徒：先发制人,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_bandit_unlock_metal,匪徒：凶残撕咬,True,Bandit: Grievous Bite,,,匪徒：凶残撕咬,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_bandit_unlock_water,匪徒：见机行事,True,Bandit: Improvisation,,,匪徒：见机行事,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_bandit_unlock_wood,匪徒：根深蒂固,True,Bandit: Deeply-Rooted,,,匪徒：根深蒂固,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_barded_missile_resistance,重马铠,True,Barded,,,,,马铠,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_battle_hardened_cavalry,久经沙场（骑兵）,True,Battle Hardened (Cavalry),,久经沙场（骑兵）,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_battle_hardened_melee,久经沙场（近战）,True,Battle Hardened (Melee),,久经沙场（近战）,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_battle_hardened_ranged,久经沙场（远程）,True,Battle Hardened (Ranged),,久经沙场（远程）,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_battle_hardened_spear,久经沙场（矛兵）,True,Battle Hardened (Spear),,久经沙场（矛兵）,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_battle_trance,乱战,True,Battle Trance,,乱战,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_beihai_accuracy,精瞄,True,Aiming Fire,,,,,专注射击,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_beihai_reload,冷静装填,True,Calm Reload,,,冷静装填,,平心静气装填弹药,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_black_mountain_brotherhood,手足,True,Black Mountain Brotherhood,,,,,黑山兄弟会,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_blade_mastery,剑术专精,True,Blade Mastery,,,剑术专精,,剑术大师,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_bleed,影袭,True,Sinister Strike,,,影袭,,剔骨,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_blood_thirst,嗜血成性,True,Blood Thirst,,嗜血成性,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_brawl,熊罴,True,Brawl,,,熊罴,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_brotherhood,共济,True,Solidarity,,,,,团结互助,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_bulwark,墨守,False,Defence Hardened,,,,,坚守,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_burning,炎魂,True,Burning Soul,,,炎魂,炎魂,魂烧,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_calm_down,镇静,True,Calm Down,,镇静,,,,MappedByText,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_captain_active,训令,True,Commanding Shout,,,,训令,领导一呼,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_captain_passive,一条密计,True,A Secret Plan,,一条密计,,,庶人之勇,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_commanding_shout,训令,True,Commanding Shout,,,,训令,训令,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_condemn,声讨,True,Condemn,,,,声讨,声讨,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_counter_strike,反击,True,Counter Strike,,,反击,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_crash,裂地,True,Earth-shattering Strike,,,,裂地,裂地,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_crossing_of_the_styx,黄泉,True,Crossing of the River Sanzu,,,黄泉,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_cruel_lord,强令,True,Cruel Command,,,强令,,酷令,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_dead_or_alive,孤注,True,Dead or Alive,,,,,生死之间,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_defence_mastery,泰山,True,Mountains,,,泰山,,山阵,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_defense_mastery_melee,近战防御大师,True,Mastery of Defensive Melee,,,,近战防御大师,精通近战防御,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_defense_mastery_melee_custom,近战防御大师,True,Mastery of Defensive Melee,,,,近战防御大师,,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_defense_mastery_ranged,远程防御大师,True,Mastery of Ranged Defence,,,,远程防御大师,精通远程防御,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_defense_mastery_ranged_custom,远程防御大师,True,Mastery of Ranged Defence,,,,远程防御大师,,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_desperate_cry,绝号,True,Desperate Cry,,,,绝号,绝号,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_desperate_resistance,背水一战,False,Desperate Stand,,背水一战,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_desperate_savior,重振旗鼓,True,Second Wind,,重振旗鼓,,,重振旗鼓,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_disorientate,蛊惑,True,Disorientate,,,,蛊惑,蛊惑,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_dong_command,相令,True,Dong Zhuo's Command,,,相令,,董卓之令,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_double_blades_ecstasy,好战,True,Ecstasy,,,,,狂热,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_dragon_rising,觉醒之龙,True,Dragon Rising,,觉醒之龙,,,觉醒之龙,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_eight_talent_defence,精通武艺,False,Martial Prowess,,精通武艺,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_energy_of_blackmountain,黑山之能,True,Energy of Black Mountain,,黑山之能,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_enlightenment,开化,True,Enlightenment,,,,开化,启蒙,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_eviscerate,剔骨,True,Eviscerate,,,剔骨,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_favourable_skies,天时,True,Favourable Skies,,,,天时,天时,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_fearless_charge,无畏冲锋,True,Fearless Charge,,无畏冲锋,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_ferocity,凶猛残暴,True,Ferocity,,凶猛残暴,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_fire_control,穿杨,True,Fire Control,,,穿杨,,射击管控,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_flame_breathing,吐火,True,Flame Breathing,,吐火,,,,MappedByText,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_fleet_footed,疾行,True,Fleet-footed,,,,疾行,疾行,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_flower_of_battlefield,玉骨,True,Flower of the Battlefield,,,玉骨,,战场之花,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_foresight,远见,True,Foresight,,,远见,远见,远见,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_forest_strategy,林战,True,Forest Strategy,,,林战,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_forest_strider,琼林,True,Forest Strider,,,琼林,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_frenzy,及锋,True,Frenzy,,,,,狂暴,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_furious_charge,横冲直撞,True,Bulldoze,,横冲直撞,,,毁天灭地,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_gas_bomb,毒气弹,True,Toxic Gas Bomb,,,,,毒气弹,PikaMan,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_ghost_of_forest,林鬼,True,Ghost of the woods,,,林鬼,,林中之鬼,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_grenade,爆弹,True,Grenade!,,,,,手雷！,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_guardian,卫足,True,Guardian,,,卫足,卫御甲,守护者,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_half_barded_missile_resistance,轻马铠,True,Half Barded,,,,,半马铠,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_hamper,搅扰,True,Disturb,,,搅扰,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_hero_poisonwind_shot,剧毒,True,Poison-wind,,,剧毒,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_hero_slayer,诛将,True,Slayer of Heroes,,,,诛将,英雄杀手,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_importunity,坚韧不屈,True,Importunity,,坚韧不屈,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_indomitable_warrior,无畏,True,Indomitable Warrior,,,无畏,,百折不挠,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_inner_fire,炽心,True,Inner Fire,,,,炽心,炽心,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_inner_vitality,内力,True,Inner Vitality,,,内力,,内在活力,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_inspection,鹰视,True,Frontline Observation,,,鹰视,,前线查探,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_jing_missile_resistance,精甲,True,Wall of Steel,,,,,铜墙铁壁,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_joint_shot,齐射,True,Joint Shot,,,齐射,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_judgement,慎断,True,Judgement,,,慎断,慎断,慎断,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_kingmaker,王佐,True,Kingmaker,,,王佐,,王佐,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_body,体识,True,Knowledge of the Body,,,,体识,体识,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_mind,心识,True,Knowledge of the Mind,,,,心识,心识,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_spirit,神识,True,Knowledge of the Spirit,,,,神识,神识,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_lucky_shot,幸运一击,True,Lucky Shot,,幸运一击,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_mark_target,丛矢,True,Mark Target,,,丛矢,,瞄定,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_mercenary_passive,猛攻,True,Onslaught,,猛攻,,,猛攻,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_messenger_recovery,使者信念,True,Faith of the Messengers,,使者信念,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_moment_of_courage,一时之勇,True,Moment of Courage,,一时之勇,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_mortal_strike,致命一击,True,Mortal Strike,,,致命一击,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_oil_bomb,油罐,True,Oil Pot,,,油罐,,油罐,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_one_with_heaven,天遁,True,One with Heaven,,,,天遁,天遁,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_one_with_the_land,地遁,True,One with the Land,,,,地遁,地遁,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_one_with_the_people,人遁,True,One with the People,,,,人遁,人遁,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_order_of_tyrant,捣穴,True,Mettlesome Advance,,,捣穴,,棈神抖擞,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_overfight,先登,True,Overfight,,,,,争斗,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_overwhelm,填膺,True,Overwhelmming,,,填膺,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_pounce,猛扑,True,Pounce,,,猛扑,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_preach,布道,True,Preach,,,,布道,布道,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_protection_of_blackmountain,黑山之佑,True,Protection of Black Mountain,,黑山之佑,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_pulverize,粉碎一击,True,Pulverize,,粉碎一击,,,粉碎,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_qiang_fatigue,抖擞,True,Tempered,,,,,千锤百炼,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_rage_of_blackmountain,黑山之怒,True,Rage of Black Mountain,,黑山之怒,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_rage_of_hooves,怒蹄,True,Hooves of Rage,,怒蹄,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_restore,回春,True,Restore,,,回春,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_retreat_cover,掩护撤退,False,Retreat Cover,,掩护撤退,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_royal_blood,龙脉,True,Royal Blood,,,龙脉,,皇室贵胄,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_second_chance,余烬复燃,True,Second Chance,,余烬复燃,,,,MappedByText,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_skirmishing_shot,游击,True,Skirmishing Shot,,,游击,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_sniper_position,狙击位置,True,Sniper Position,,狙击位置,,,狙击,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_sparrow,燕翔,True,Swallow,,,燕翔,,吞噬,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
