Key,English,MappedZhcn,SourceZhcn,VanillaZhcn,IascusZhcn,ProcrastinatorZhcn,DiffZhcn,DiffZhtw,MappedZhtw,SourceZhtw,VanillaZhtw,IascusZhtw,ProcrastinatorZhtw,Skill
special_ability_phases_onscreen_name_hv_ability_the_armies_of_the_north_melee,The Armies of the North,北军,MappedByPattern,,,,True,True,北軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_melee
unit_abilities_onscreen_name_hv_ability_the_armies_of_the_north_melee,The Armies of the North,北军,MappedByPattern,,,,True,True,北軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_melee
unit_abilities_onscreen_name_hv_ability_the_armies_of_the_north_ranged,The Armies of the North,北军,MappedByPattern,,,,True,True,北軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_melee
unit_ability_types_localised_description_hv_ability_the_armies_of_the_north_melee,The Armies of the North,北军,MappedByPattern,,,,True,True,北軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_melee
unit_ability_types_localised_description_hv_ability_the_armies_of_the_north_ranged,The Armies of the North,北军,MappedByPattern,,,,True,True,北軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_melee
unit_abilities_tooltip_text_hv_ability_the_armies_of_the_north_melee,"High morale unlocks their true potential, enhancing their prowess in the heat of battle.",士气高昂解锁其真正潜力，在激烈战斗中提升其战力。,MappedByPattern,,,,True,True,士氣高昂解鎖其真正潛力，在激烈戰鬥中提升其戰力。,MappedByPattern,,,,hv_ability_the_armies_of_the_north_melee
unit_abilities_tooltip_text_hv_ability_the_armies_of_the_north_ranged,"High morale unlocks their true potential, enhancing their prowess in the heat of battle.",士气高昂解锁其真正潜力，在激烈战斗中提升其战力。,MappedByPattern,,,,True,True,士氣高昂解鎖其真正潛力，在激烈戰鬥中提升其戰力。,MappedByPattern,,,,hv_ability_the_armies_of_the_north_melee
special_ability_phases_onscreen_name_hv_ability_the_armies_of_the_north_ranged,The Armies of the West ,西凉军,MappedByPattern,,,,True,True,西涼軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_ranged
special_ability_phases_onscreen_name_hv_ability_the_armies_of_the_west_melee,The Armies of the West ,西凉军,MappedByPattern,,,,True,True,西涼軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_ranged
special_ability_phases_onscreen_name_hv_ability_the_armies_of_the_west_ranged,The Armies of the West ,西凉军,MappedByPattern,,,,True,True,西涼軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_ranged
unit_abilities_onscreen_name_hv_ability_the_armies_of_the_west_melee,The Armies of the West ,西凉军,MappedByPattern,,,,True,True,西涼軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_ranged
unit_abilities_onscreen_name_hv_ability_the_armies_of_the_west_ranged,The Armies of the West ,西凉军,MappedByPattern,,,,True,True,西涼軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_ranged
unit_ability_types_localised_description_hv_ability_the_armies_of_the_west_melee,The Armies of the West ,西凉军,MappedByPattern,,,,True,True,西涼軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_ranged
unit_ability_types_localised_description_hv_ability_the_armies_of_the_west_ranged,The Armies of the West ,西凉军,MappedByPattern,,,,True,True,西涼軍,MappedByPattern,,,,hv_ability_the_armies_of_the_north_ranged
unit_abilities_tooltip_text_hv_ability_the_armies_of_the_west_melee,"Forged in the crucible of conflict with the nomads, their discipline and courage bloom in battle.",在与游牧民族的烈火锻炼中，他们的纪律和勇气在战斗中绽放。,MappedByPattern,,,,True,True,在與游牧民族的烈火鍛鍊中，他們的紀律和勇氣在戰鬥中綻放。,MappedByPattern,,,,hv_ability_the_armies_of_the_west_melee
unit_abilities_tooltip_text_hv_ability_the_armies_of_the_west_ranged,"Forged in the crucible of conflict with the nomads, their discipline and courage bloom in battle.",在与游牧民族的烈火锻炼中，他们的纪律和勇气在战斗中绽放。,MappedByPattern,,,,True,True,在與游牧民族的烈火鍛鍊中，他們的紀律和勇氣在戰鬥中綻放。,MappedByPattern,,,,hv_ability_the_armies_of_the_west_melee
special_ability_phases_onscreen_name_hv_ability_tiger_skin,Tiger Hides,虎皮,MappedByPattern,,虎皮,虎皮,False,False,虎皮,MappedByPattern,,虎皮,虎皮,hv_ability_tiger_skin
unit_abilities_onscreen_name_hv_ability_tiger_skin,Tiger Hides,虎皮,MappedByPattern,,虎皮,虎皮,False,False,虎皮,MappedByPattern,,虎皮,虎皮,hv_ability_tiger_skin
unit_ability_types_localised_description_hv_ability_tiger_skin,Tiger Hides,虎皮,MappedByPattern,,虎皮,虎皮,False,False,虎皮,MappedByPattern,,虎皮,虎皮,hv_ability_tiger_skin
unit_abilities_tooltip_text_hv_ability_tiger_skin,Tiger furs provide protection against missile attacks.,虎皮可抵御箭矢攻击。,MappedByPattern,,虎皮可抵御箭矢攻击。,虎皮厚重，是抵御箭矢的良策。,True,True,虎皮可抵禦箭矢攻擊。,MappedByPattern,,虎皮可抵禦箭矢攻擊。,虎皮厚重，是抵禦箭矢的良策。,hv_ability_tiger_skin
special_ability_phases_onscreen_name_hv_ability_transition,Transition,攻防转换,MappedByPattern,,,,True,True,攻防轉換,MappedByPattern,,,,hv_ability_transition
unit_abilities_onscreen_name_hv_ability_transition,Transition,攻防转换,MappedByPattern,,,,True,True,攻防轉換,MappedByPattern,,,,hv_ability_transition
unit_ability_types_localised_description_hv_ability_transition,Transition,攻防转换,MappedByPattern,,,,True,True,攻防轉換,MappedByPattern,,,,hv_ability_transition
unit_abilities_tooltip_text_hv_ability_transition,These soldiers can quickly switch between offense and defense.,这些士兵能够迅速在进攻和防守之间切换。,MappedByPattern,,,,True,True,這些士兵能夠迅速在進攻和防守之間切換。,MappedByPattern,,,,hv_ability_transition
special_ability_phases_onscreen_name_hv_ability_wind_of_north,Wind of the North,北风,MappedByPattern,,北风,能苦,True,True,北風,MappedByPattern,,北風,能苦,hv_ability_wind_of_north
unit_abilities_onscreen_name_hv_ability_wind_of_north,Wind of the North,北风,MappedByPattern,,北风,能苦,True,True,北風,MappedByPattern,,北風,能苦,hv_ability_wind_of_north
unit_ability_types_localised_description_hv_ability_wind_of_north,Wind of the North,北风,MappedByPattern,,北风,能苦,True,True,北風,MappedByPattern,,北風,能苦,hv_ability_wind_of_north
unit_abilities_tooltip_text_hv_ability_wind_of_north,A fierce wind blows.,狂风大作。,MappedByPattern,,狂风大作。,常年在北风的怒号中作战使这些战士不惧恶战。,True,True,狂風大作。,MappedByPattern,,狂風大作。,常年在北風的怒號中作戰使這些戰士不懼惡戰。,hv_ability_wind_of_north
special_ability_phases_onscreen_name_hv_ability_words_of_the_way,Sacred Chants,神咏,Vanilla,神咏,神咏,神咏,False,False,神詠,MappedByPattern,宗教歌謠,神詠,神詠,hv_ability_words_of_the_way
unit_abilities_onscreen_name_hv_ability_words_of_the_way,Sacred Chants,神咏,Vanilla,神咏,神咏,神咏,False,False,神詠,MappedByPattern,宗教歌謠,神詠,神詠,hv_ability_words_of_the_way
unit_ability_types_localised_description_hv_ability_words_of_the_way,Sacred Chants,神咏,Vanilla,神咏,神咏,神咏,False,False,神詠,MappedByPattern,宗教歌謠,神詠,神詠,hv_ability_words_of_the_way
unit_abilities_tooltip_text_hv_ability_words_of_the_way,An ancient chant that serves as a reminder that Heaven is with the virtuous.,吟诵古调，天德犹存,Vanilla,吟诵古调，天德犹存,吟诵古调，天德犹存,吟诵古调，天德犹存,False,True,一首古老的歌謠，提醒人們上天會庇佑有德之人。,Vanilla,一首古老的歌謠，提醒人們上天會庇佑有德之人。,一首古老的歌謠，提醒人們上天會庇佑有德之人。,吟誦古調，天德猶存,hv_ability_words_of_the_way
special_ability_phases_onscreen_name_hv_ability_wuhuan_riding,Wuhuan Riding Skill,乌桓骑术,MappedByPattern,,乌桓骑术,善骑,True,True,烏桓騎術,MappedByPattern,,烏桓騎術,善騎,hv_ability_wuhuan_riding
unit_abilities_onscreen_name_hv_ability_wuhuan_riding,Wuhuan Riding Skill,乌桓骑术,MappedByPattern,,乌桓骑术,善骑,True,True,烏桓騎術,MappedByPattern,,烏桓騎術,善騎,hv_ability_wuhuan_riding
unit_ability_types_localised_description_hv_ability_wuhuan_riding,Wuhuan Riding Skill,乌桓骑术,MappedByPattern,,乌桓骑术,善骑,True,True,烏桓騎術,MappedByPattern,,烏桓騎術,善騎,hv_ability_wuhuan_riding
unit_abilities_tooltip_text_hv_ability_wuhuan_riding,Wuhuan horsemanship is unparalleled.,乌桓马术天下无双。,MappedByPattern,,乌桓马术天下无双。,乌桓马术天下无双。,False,False,烏桓馬術天下無雙。,MappedByPattern,,烏桓馬術天下無雙。,烏桓馬術天下無雙。,hv_ability_wuhuan_riding
special_ability_phases_onscreen_name_hv_ability_xianchenying,Breakthrough,突破,MappedByPattern,,,,True,True,突破,MappedByPattern,,,,hv_ability_xianchenying
unit_abilities_onscreen_name_hv_ability_xianchenying,Breakthrough,突破,MappedByPattern,,,,True,True,突破,MappedByPattern,,,,hv_ability_xianchenying
unit_ability_types_localised_description_hv_ability_xianchenying,Breakthrough,突破,MappedByPattern,,,,True,True,突破,MappedByPattern,,,,hv_ability_xianchenying
unit_abilities_tooltip_text_hv_ability_xianchenying,"When they face Xianchenying, they lose confidence.",陷阵营前人人胆怯。,MappedByPattern,,,,True,True,陷陣營前人人膽怯。,MappedByPattern,,,,hv_ability_xianchenying
special_ability_phases_onscreen_name_hv_ability_xiliang_army,Xiliang Veterancy - Melee,西凉老兵 - 近战,MappedByPattern,,,,True,True,西涼老兵 - 近戰,MappedByPattern,,,,hv_ability_xiliang_army
unit_abilities_onscreen_name_hv_ability_xiliang_army,Xiliang Veterancy - Melee,西凉老兵 - 近战,MappedByPattern,,,,True,True,西涼老兵 - 近戰,MappedByPattern,,,,hv_ability_xiliang_army
unit_ability_types_localised_description_hv_ability_xiliang_army,Xiliang Veterancy - Melee,西凉老兵 - 近战,MappedByPattern,,,,True,True,西涼老兵 - 近戰,MappedByPattern,,,,hv_ability_xiliang_army
unit_abilities_tooltip_text_hv_ability_xiliang_army,The Xiliang army is experienced.,西凉军经验丰富。,MappedByPattern,,,,True,True,西涼軍經驗豐富。,MappedByPattern,,,,hv_ability_xiliang_army
unit_abilities_tooltip_text_hv_ability_xiliang_army_ranged,The Xiliang army is experienced.,西凉军经验丰富。,MappedByPattern,,,,True,True,西涼軍經驗豐富。,MappedByPattern,,,,hv_ability_xiliang_army
special_ability_phases_onscreen_name_hv_ability_xiliang_army_ranged,Xiliang Veterancy - Ranged,西凉老兵 - 远程,MappedByPattern,,,,True,True,西涼老兵 - 遠程,MappedByPattern,,,,hv_ability_xiliang_army_ranged
unit_abilities_onscreen_name_hv_ability_xiliang_army_ranged,Xiliang Veterancy - Ranged,西凉老兵 - 远程,MappedByPattern,,,,True,True,西涼老兵 - 遠程,MappedByPattern,,,,hv_ability_xiliang_army_ranged
unit_ability_types_localised_description_hv_ability_xiliang_army_ranged,Xiliang Veterancy - Ranged,西凉老兵 - 远程,MappedByPattern,,,,True,True,西涼老兵 - 遠程,MappedByPattern,,,,hv_ability_xiliang_army_ranged
special_ability_phases_onscreen_name_hv_ability_young_blood,Young Blood,血气方刚,MappedByPattern,,血气方刚,方刚,True,True,血氣方剛,MappedByPattern,,血氣方剛,方剛,hv_ability_young_blood
unit_abilities_onscreen_name_hv_ability_young_blood,Young Blood,血气方刚,MappedByPattern,,血气方刚,方刚,True,True,血氣方剛,MappedByPattern,,血氣方剛,方剛,hv_ability_young_blood
unit_ability_types_localised_description_hv_ability_young_blood,Young Blood,血气方刚,MappedByPattern,,血气方刚,方刚,True,True,血氣方剛,MappedByPattern,,血氣方剛,方剛,hv_ability_young_blood
unit_abilities_tooltip_text_hv_ability_young_blood,Immature but passionate.,不经世故但斗志昂扬。,MappedByPattern,,不经世故但斗志昂扬。,不经世故但斗志昂扬。,False,False,不經世故但鬥志昂揚。,MappedByPattern,,不經世故但鬥志昂揚。,不經世故但鬥志昂揚。,hv_ability_young_blood
special_ability_phases_onscreen_name_hv_ability_yuan_officer_passive,Bolster,支持,MappedByPattern,,支持,联手,True,True,支持,MappedByPattern,,支持,聯手,hv_ability_yuan_officer_passive
unit_abilities_onscreen_name_hv_ability_yuan_officer_passive,Bolster,支持,MappedByPattern,,支持,联手,True,True,支持,MappedByPattern,,支持,聯手,hv_ability_yuan_officer_passive
unit_ability_types_localised_description_hv_ability_yuan_officer_passive,Bolster,支持,MappedByPattern,,支持,联手,True,True,支持,MappedByPattern,,支持,聯手,hv_ability_yuan_officer_passive
unit_abilities_tooltip_text_hv_ability_yuan_officer_passive,"Stop the horse, pull the rider down, and kill without mercy.",强强联手，鼎力相助。,Procrastinator,,阻击骑手，拉下他，处死他，毫不留情地。,强强联手，鼎力相助。,False,False,強強聯手，鼎力相助。,Procrastinator,,阻擊騎手，拉下他，處死他，毫不留情地。,強強聯手，鼎力相助。,hv_ability_yuan_officer_passive
special_ability_phases_onscreen_name_hv_abillity_a_rush_of_tigers_and_leopards,A Rush of Tigers and Leopards,虎豹狂奔,MappedByPattern,,,,True,True,虎豹狂奔,MappedByPattern,,,,hv_abillity_a_rush_of_tigers_and_leopards
unit_abilities_onscreen_name_hv_abillity_a_rush_of_tigers_and_leopards,A Rush of Tigers and Leopards,虎豹狂奔,MappedByPattern,,,,True,True,虎豹狂奔,MappedByPattern,,,,hv_abillity_a_rush_of_tigers_and_leopards
unit_ability_types_localised_description_hv_abillity_a_rush_of_tigers_and_leopards,A Rush of Tigers and Leopards,虎豹狂奔,MappedByPattern,,,,True,True,虎豹狂奔,MappedByPattern,,,,hv_abillity_a_rush_of_tigers_and_leopards
unit_abilities_tooltip_text_hv_abillity_a_rush_of_tigers_and_leopards,"On their first charge, the Tiger & Leopard Cavalry unleash their full might, embodying the overwhelming force of their namesakes. This devastating surge enhances their power, striking fear into the hearts of those who stand against them.",虎豹骑兵首次冲锋，展现出猛兽般的强大威势。这种毁灭性的冲击使他们的力量提升，令敌人心生畏惧。,MappedByPattern,,,,True,True,虎豹騎兵首次衝鋒，展現出猛獸般的強大威勢。這種毀滅性的衝擊使他們的力量提升，令敵人心生畏懼。,MappedByPattern,,,,hv_abillity_a_rush_of_tigers_and_leopards
special_ability_phases_onscreen_name_hv_abillity_danyang_tradition,Against all odds,不挠,Procrastinator,,克服万难,不挠,False,False,不撓,Procrastinator,,克服萬難,不撓,hv_abillity_danyang_tradition
unit_abilities_onscreen_name_hv_abillity_danyang_tradition,Against all odds,不挠,Procrastinator,,克服万难,不挠,False,False,不撓,Procrastinator,,克服萬難,不撓,hv_abillity_danyang_tradition
unit_ability_types_localised_description_hv_abillity_danyang_tradition,Against all odds,不挠,Procrastinator,,克服万难,不挠,False,False,不撓,Procrastinator,,克服萬難,不撓,hv_abillity_danyang_tradition
unit_abilities_tooltip_text_hv_abillity_danyang_tradition,They will fight hard to uphold the honour of their homeland.,百折不屈，克服万难。,Procrastinator,,荣耀乡里，他们永不言退。,百折不屈，克服万难。,False,False,百折不屈，克服萬難。,Procrastinator,,榮耀鄉里，他們永不言退。,百折不屈，克服萬難。,hv_abillity_danyang_tradition
special_ability_phases_onscreen_name_hv_abillity_danyang_turning_tide_melee,Turning Tide,逆转乾坤,MappedByPattern,,,,True,True,逆轉乾坤,MappedByPattern,,,,hv_abillity_danyang_turning_tide_melee
special_ability_phases_onscreen_name_hv_abillity_danyang_turning_tide_ranged,Turning Tide,逆转乾坤,MappedByPattern,,,,True,True,逆轉乾坤,MappedByPattern,,,,hv_abillity_danyang_turning_tide_melee
unit_abilities_onscreen_name_hv_abillity_danyang_turning_tide_melee,Turning Tide,逆转乾坤,MappedByPattern,,,,True,True,逆轉乾坤,MappedByPattern,,,,hv_abillity_danyang_turning_tide_melee
unit_abilities_onscreen_name_hv_abillity_danyang_turning_tide_ranged,Turning Tide,逆转乾坤,MappedByPattern,,,,True,True,逆轉乾坤,MappedByPattern,,,,hv_abillity_danyang_turning_tide_melee
unit_ability_types_localised_description_hv_abillity_danyang_turning_tide_melee,Turning Tide,逆转乾坤,MappedByPattern,,,,True,True,逆轉乾坤,MappedByPattern,,,,hv_abillity_danyang_turning_tide_melee
unit_ability_types_localised_description_hv_abillity_danyang_turning_tide_ranged,Turning Tide,逆转乾坤,MappedByPattern,,,,True,True,逆轉乾坤,MappedByPattern,,,,hv_abillity_danyang_turning_tide_melee
unit_abilities_tooltip_text_hv_abillity_danyang_turning_tide_melee,"As the enemy looms stronger, resolve deepens, granting boosts in morale and endurance, embodying the spirit of defiance and resilience.",敌势愈盛，我方意志更坚。怀着不屈战志和坚韧精神，士气和耐力得到提升。,MappedByPattern,,,,True,True,敵勢愈盛，我方意志更堅。怀著不屈戰志和堅韌精神，士氣和耐力得到提升。,MappedByPattern,,,,hv_abillity_danyang_turning_tide_melee
unit_abilities_tooltip_text_hv_abillity_danyang_turning_tide_ranged,"As the enemy looms stronger, resolve deepens, granting boosts in morale and endurance, embodying the spirit of defiance and resilience.",敌势愈盛，我方意志更坚。怀着不屈战志和坚韧精神，士气和耐力得到提升。,MappedByPattern,,,,True,True,敵勢愈盛，我方意志更堅。怀著不屈戰志和堅韌精神，士氣和耐力得到提升。,MappedByPattern,,,,hv_abillity_danyang_turning_tide_melee
special_ability_phases_onscreen_name_hv_abillity_dongzhou_overcoming,Overcoming ,克服,MappedByPattern,,,,True,True,剋服,MappedByPattern,,,,hv_abillity_dongzhou_overcoming
unit_abilities_onscreen_name_hv_abillity_dongzhou_overcoming,Overcoming ,克服,MappedByPattern,,,,True,True,剋服,MappedByPattern,,,,hv_abillity_dongzhou_overcoming
unit_ability_types_localised_description_hv_abillity_dongzhou_overcoming,Overcoming ,克服,MappedByPattern,,,,True,True,剋服,MappedByPattern,,,,hv_abillity_dongzhou_overcoming
unit_abilities_tooltip_text_hv_abillity_dongzhou_overcoming,"In the thick of battle, soldiers call upon their deepest reserves of strength and skill, gaining an edge in combat at the expense of greater exhaustion, a testament to their determination and training",鏖战之中，士卒使出最后的体力奋发争取优势，直到筋疲力竭。这是他们的坚定意志和深厚训练的体现。,MappedByPattern,,,,True,True,鏖戰之中，士卒使出最後的體力奮發爭取優勢，直到筋疲力竭。這是他們的堅定意志和深厚訓練的體現。,MappedByPattern,,,,hv_abillity_dongzhou_overcoming
special_ability_phases_onscreen_name_hv_abillity_guanxi_confident_rush,Confident Rush,笃定冲刺,MappedByPattern,,,,True,True,篤定衝刺,MappedByPattern,,,,hv_abillity_guanxi_confident_rush
unit_abilities_onscreen_name_hv_abillity_guanxi_confident_rush,Confident Rush,笃定冲刺,MappedByPattern,,,,True,True,篤定衝刺,MappedByPattern,,,,hv_abillity_guanxi_confident_rush
unit_ability_types_localised_description_hv_abillity_guanxi_confident_rush,Confident Rush,笃定冲刺,MappedByPattern,,,,True,True,篤定衝刺,MappedByPattern,,,,hv_abillity_guanxi_confident_rush
unit_abilities_tooltip_text_hv_abillity_guanxi_confident_rush,"Driven by unshakeable belief in victory, units surge forward with a spirited charge, their morale soaring as they close in on the enemy, embodying the fervor of a determined assault.",怀着必胜的信念，军队奋勇前进，齐心冲锋。他们的士气在逼近敌军时更加高涨，勇猛之势汹涌而来，无可阻挡。,MappedByPattern,,,,True,True,懷著必勝的信念，軍隊奮勇前進，齊心衝鋒。他們的士氣在逼近敵軍時更加高漲，勇猛之勢洶湧而來，無可阻擋。,MappedByPattern,,,,hv_abillity_guanxi_confident_rush
special_ability_phases_onscreen_name_hv_formation_mixed_ranged_spear,Mixed Missile (Shield),混合远程（持盾）,MappedByPattern,,,,True,True,混合遠程（持盾）,MappedByPattern,,,,hv_formation_mixed_ranged_spear
unit_abilities_onscreen_name_hv_formation_mixed_ranged_spear,Mixed Missile (Shield),混合远程（持盾）,MappedByPattern,,,,True,True,混合遠程（持盾）,MappedByPattern,,,,hv_formation_mixed_ranged_spear
unit_ability_types_localised_description_hv_formation_mixed_ranged_spear,Mixed Missile (Shield),混合远程（持盾）,MappedByPattern,,,,True,True,混合遠程（持盾）,MappedByPattern,,,,hv_formation_mixed_ranged_spear
unit_abilities_tooltip_text_hv_formation_mixed_ranged_spear,"The unit splits into missiles at the back, in rows, with melee in front protecting them.",该单位分成在后方排成数列的远程士兵，以及在前方保护他们的近战士兵,Vanilla,该单位分成在后方排成数列的远程士兵，以及在前方保护他们的近战士兵,,,True,True,單位分成在後方排成數列的遠程士兵，以及在前方保護他們的近戰士兵。,PikaMan,單位分成在後方排成數列的遠程士兵，以及在前方保護他們的近戰士兵。,,,hv_formation_mixed_ranged_spear
special_ability_phases_onscreen_name_hv_formation_pike_wall_eight_talents,Pike Wall - Ji Guards of the Eight Talents,八才戟卫戟墙,MappedByPattern,,八才戟卫戟墙,八才戟阵,True,True,八才戟衛戟墻,MappedByPattern,,八才戟衛戟墻,八才戟陣,hv_formation_pike_wall_eight_talents
unit_abilities_onscreen_name_hv_formation_pike_wall_eight_talents,Pike Wall - Ji Guards of the Eight Talents,八才戟卫戟墙,MappedByPattern,,八才戟卫戟墙,八才戟阵,True,True,八才戟衛戟墻,MappedByPattern,,八才戟衛戟墻,八才戟陣,hv_formation_pike_wall_eight_talents
unit_ability_types_localised_description_hv_formation_pike_wall_eight_talents,Pike Wall - Ji Guards of the Eight Talents,八才戟卫戟墙,MappedByPattern,,八才戟卫戟墙,八才戟阵,True,True,八才戟衛戟墻,MappedByPattern,,八才戟衛戟墻,八才戟陣,hv_formation_pike_wall_eight_talents
unit_abilities_tooltip_text_hv_formation_pike_wall_eight_talents,The unit presents a wall of spear-points to the enemy - a strong formation that allows the unit to advance slowly but safely whilst defending against charges.,部队面向敌军形成一道枪墙。这种强大的阵型可以缓慢向敌军推进，并且有效地抵御冲锋,Vanilla,部队面向敌军形成一道枪墙。这种强大的阵型可以缓慢向敌军推进，并且有效地抵御冲锋,部队面向敌军形成一道枪墙。这种强大的阵型可以缓慢向敌军推进，并且有效地抵御冲锋,部队面向敌军形成一道枪墙。这种强大的阵型可以缓慢向敌军推进，并且有效地抵御冲锋。,True,True,單位將槍頭指向敵人組成一堵牆，這個強固的陣形可讓單位緩慢但安全的推進，同時抵禦衝鋒攻擊。,Vanilla,單位將槍頭指向敵人組成一堵牆，這個強固的陣形可讓單位緩慢但安全的推進，同時抵禦衝鋒攻擊。,單位將槍頭指向敵人組成一堵牆，這個強固的陣形可讓單位緩慢但安全的推進，同時抵禦衝鋒攻擊。,部隊面向敵軍形成一道槍牆。這種強大的陣型可以緩慢向敵軍推進，並且有效地抵禦衝鋒。,hv_formation_pike_wall_eight_talents
unit_abilities_tooltip_text_hv_formation_pike_wall_white_feather,The unit presents a wall of spear-points to the enemy - a strong formation that allows the unit to advance slowly but safely whilst defending against charges.,部队面向敌军形成一道枪墙。这种强大的阵型可以缓慢向敌军推进，并且有效地抵御冲锋,Vanilla,部队面向敌军形成一道枪墙。这种强大的阵型可以缓慢向敌军推进，并且有效地抵御冲锋,部队面向敌军形成一道枪墙。这种强大的阵型可以缓慢向敌军推进，并且有效地抵御冲锋,部队面向敌军形成一道枪墙。这种强大的阵型可以缓慢向敌军推进，并且有效地抵御冲锋。,True,True,單位將槍頭指向敵人組成一堵牆，這個強固的陣形可讓單位緩慢但安全的推進，同時抵禦衝鋒攻擊。,Vanilla,單位將槍頭指向敵人組成一堵牆，這個強固的陣形可讓單位緩慢但安全的推進，同時抵禦衝鋒攻擊。,單位將槍頭指向敵人組成一堵牆，這個強固的陣形可讓單位緩慢但安全的推進，同時抵禦衝鋒攻擊。,部隊面向敵軍形成一道槍牆。這種強大的陣型可以緩慢向敵軍推進，並且有效地抵禦衝鋒。,hv_formation_pike_wall_eight_talents
special_ability_phases_onscreen_name_hv_formation_pike_wall_white_feather,Pike Wall - White Feathers,白毦兵戟墙,MappedByPattern,,白毦兵戟墙,白毦枪阵,True,True,白毦兵戟墻,MappedByPattern,,白毦兵戟墻,白毦槍陣,hv_formation_pike_wall_white_feather
unit_abilities_onscreen_name_hv_formation_pike_wall_white_feather,Pike Wall - White Feathers,白毦兵戟墙,MappedByPattern,,白毦兵戟墙,白毦枪阵,True,True,白毦兵戟墻,MappedByPattern,,白毦兵戟墻,白毦槍陣,hv_formation_pike_wall_white_feather
unit_ability_types_localised_description_hv_formation_pike_wall_white_feather,Pike Wall - White Feathers,白毦兵戟墙,MappedByPattern,,白毦兵戟墙,白毦枪阵,True,True,白毦兵戟墻,MappedByPattern,,白毦兵戟墻,白毦槍陣,hv_formation_pike_wall_white_feather
special_ability_phases_onscreen_name_hv_formation_ranged_hollowed_square,Hollowed Square (Ranged),中空方阵（远程）,MappedByPattern,,中空方阵（远程）,中空方阵（远程）,False,False,中空方陣（遠程）,MappedByPattern,,中空方陣（遠程）,中空方陣（遠程）,hv_formation_ranged_hollowed_square
unit_abilities_onscreen_name_hv_formation_ranged_hollowed_square,Hollowed Square (Ranged),中空方阵（远程）,MappedByPattern,,中空方阵（远程）,中空方阵（远程）,False,False,中空方陣（遠程）,MappedByPattern,,中空方陣（遠程）,中空方陣（遠程）,hv_formation_ranged_hollowed_square
unit_ability_types_localised_description_hv_formation_ranged_hollowed_square,Hollowed Square (Ranged),中空方阵（远程）,MappedByPattern,,中空方阵（远程）,中空方阵（远程）,False,False,中空方陣（遠程）,MappedByPattern,,中空方陣（遠程）,中空方陣（遠程）,hv_formation_ranged_hollowed_square
unit_abilities_tooltip_text_hv_formation_ranged_hollowed_square,"The unit forms into a hollow square, presenting spears and pikes to any attacker - particularly cavalry - on all four sides.",部队结成空心方阵，将长矛伸向四方的任何攻击者，特别是骑兵,Vanilla,部队结成空心方阵，将长矛伸向四方的任何攻击者，特别是骑兵,部队结成空心方阵，将长矛伸向四方的任何攻击者，特别是骑兵,部队结成空心方阵，将长矛伸向四方的任何攻击者，特别是骑兵。,True,True,單位組成中空的方陣，將長矛與長槍指向四面來襲的敵人，特別是來襲的騎兵。,Vanilla,單位組成中空的方陣，將長矛與長槍指向四面來襲的敵人，特別是來襲的騎兵。,單位組成中空的方陣，將長矛與長槍指向四面來襲的敵人，特別是來襲的騎兵。,部隊結成空心方陣，將長矛伸向四方的任何攻擊者，特別是騎兵。,hv_formation_ranged_hollowed_square
special_ability_phases_onscreen_name_hv_formation_shield_wall_danyang,Shield Wall (Mobile) - Danyang,丹阳盾墙阵（可机动）,MappedByPattern,,丹阳盾阵,丹阳盾墙阵,True,True,丹陽盾陣（可機動）,MappedByPattern,,丹陽盾陣,丹陽盾牆陣,hv_formation_shield_wall_danyang
unit_abilities_onscreen_name_hv_formation_shield_wall_danyang,Shield Wall (Mobile) - Danyang,丹阳盾墙阵（可机动）,MappedByPattern,,丹阳盾阵,丹阳盾墙阵,True,True,丹陽盾陣（可機動）,MappedByPattern,,丹陽盾陣,丹陽盾牆陣,hv_formation_shield_wall_danyang
unit_ability_types_localised_description_hv_formation_shield_wall_danyang,Shield Wall (Mobile) - Danyang,丹阳盾墙阵（可机动）,MappedByPattern,,丹阳盾阵,丹阳盾墙阵,True,True,丹陽盾陣（可機動）,MappedByPattern,,丹陽盾陣,丹陽盾牆陣,hv_formation_shield_wall_danyang
