,Key,Short Key,Text,Tooltip
3780,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvmetal,,Long Sword Infantry,True
3781,ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvmetal,,Mace Infantry,True
3782,ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvmetal,,Officer,True
3783,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvmetal,,Repeating Crossbow Cavalry,True
3784,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvmetal,,Repeating Crossbow Infantry,True
3785,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvmetal,,Sabre Cavalry,True
3786,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvmetal,,Sabre Infantry,True
3787,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvmetal,,Spear & Bow Infantry,True
3788,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvmetal,,Spear Cavalry,True
3789,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvmetal,,Spear Infantry,True
3790,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvmetal,,Sword Cavalry,True
3791,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvmetal,,Sword Infantry,True
3792,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvwood,,Artillery,True
3793,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvwood,,Artillery,True
3794,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvwood,,Axe Cavalry,True
3795,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvwood,,Axe Infantry,True
3796,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvwood,,Bat Infantry,True
3797,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvwood,,Bow Cavalry,True
3798,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvwood,,Bow Infantry,True
3799,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvwood,,Crossbow Cavalry,True
3800,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvwood,,Crossbow Infantry,True
3801,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvwood,,Dual Wield Axe Cavalry,True
3802,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvwood,,Dual Wield Axe Infantry,True
3803,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvwood,,Dual Wield Sabre Cavalry,True
3804,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvwood,,Dual Wield Sabre Infantry,True
3805,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvwood,,Glaive & Bow Infantry,True
3806,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvwood,,Glaive Cavalry,True
3807,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvwood,,Glaive Infantry,True
3808,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvwood,,Gunpowder Cavalry,True
3809,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvwood,,Gunpowder Infantry,True
3810,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvwood,,Halberd Cavalry,True
3811,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvwood,,Halberd Infantry,True
3812,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvwood,,Hand Ji Cavalry,True
3813,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvwood,,Hand Ji Infantry,True
3814,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvwood,,Bow Cavalry,True
3815,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvwood,,Bow Infantry,True
3816,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvwood,,Ji Cavalry,True
3817,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvwood,,Ji Infantry,True
3818,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvwood,,Long Spear Cavalry,True
3819,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvwood,,Long Spear Infantry,True
3820,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvwood,,Long Sword Cavalry,True
3821,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvwood,,Long Sword Infantry,True
3822,ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvwood,,Mace Infantry,True
3823,ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvwood,,Officer,True
3824,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvwood,,Repeating Crossbow Cavalry,True
3825,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvwood,,Repeating Crossbow Infantry,True
3826,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvwood,,Sabre Cavalry,True
3827,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvwood,,Sabre Infantry,True
3828,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvwood,,Spear & Bow Infantry,True
3829,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvwood,,Spear Cavalry,True
3830,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvwood,,Spear Infantry,True
3831,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvwood,,Sword Cavalry,True
3832,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvwood,,Sword Infantry,True
3833,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvwater,,Artillery,True
3834,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvwater,,Artillery,True
3835,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvwater,,Axe Cavalry,True
3836,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvwater,,Axe Infantry,True
3837,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvwater,,Bat Infantry,True
3838,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvwater,,Bow Cavalry,True
3839,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvwater,,Bow Infantry,True
3840,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvwater,,Crossbow Cavalry,True
3841,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvwater,,Crossbow Infantry,True
3842,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvwater,,Dual Wield Axe Cavalry,True
3843,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvwater,,Dual Wield Axe Infantry,True
3844,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvwater,,Dual Wield Sabre Cavalry,True
3845,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvwater,,Dual Wield Sabre Infantry,True
3846,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvwater,,Glaive & Bow Infantry,True
3847,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvwater,,Glaive Cavalry,True
3848,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvwater,,Glaive Infantry,True
3849,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvwater,,Gunpowder Cavalry,True
3850,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvwater,,Gunpowder Infantry,True
3851,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvwater,,Halberd Cavalry,True
3852,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvwater,,Halberd Infantry,True
3853,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvwater,,Hand Ji Cavalry,True
3854,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvwater,,Hand Ji Infantry,True
3855,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvwater,,Bow Cavalry,True
3856,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvwater,,Bow Infantry,True
3857,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvwater,,Ji Cavalry,True
3858,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvwater,,Ji Infantry,True
3859,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvwater,,Long Spear Cavalry,True
3860,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvwater,,Long Spear Infantry,True
3861,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvwater,,Long Sword Cavalry,True
3862,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvwater,,Long Sword Infantry,True
3863,ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvwater,,Mace Infantry,True
3864,ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvwater,,Officer,True
3865,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvwater,,Repeating Crossbow Cavalry,True
3866,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvwater,,Repeating Crossbow Infantry,True
3867,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvwater,,Sabre Cavalry,True
3868,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvwater,,Sabre Infantry,True
3869,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvwater,,Spear & Bow Infantry,True
3870,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvwater,,Spear Cavalry,True
3871,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvwater,,Spear Infantry,True
3872,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvwater,,Sword Cavalry,True
3873,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvwater,,Sword Infantry,True
3874,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvfire,,Artillery,True
3875,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvfire,,Artillery,True
3876,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvfire,,Axe Cavalry,True
3877,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvfire,,Axe Infantry,True
3878,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvfire,,Bat Infantry,True
3879,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvfire,,Bow Cavalry,True
3880,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvfire,,Bow Infantry,True
3881,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvfire,,Crossbow Cavalry,True
3882,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvfire,,Crossbow Infantry,True
3883,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvfire,,Dual Wield Axe Cavalry,True
3884,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvfire,,Dual Wield Axe Infantry,True
3885,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvfire,,Dual Wield Sabre Cavalry,True
3886,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvfire,,Dual Wield Sabre Infantry,True
3887,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvfire,,Glaive & Bow Infantry,True
3888,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvfire,,Glaive Cavalry,True
3889,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvfire,,Glaive Infantry,True
3890,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvfire,,Gunpowder Cavalry,True
3891,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvfire,,Gunpowder Infantry,True
3892,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvfire,,Halberd Cavalry,True
3893,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvfire,,Halberd Infantry,True
3894,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvfire,,Hand Ji Cavalry,True
3895,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvfire,,Hand Ji Infantry,True
3896,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvfire,,Bow Cavalry,True
3897,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvfire,,Bow Infantry,True
3898,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvfire,,Ji Cavalry,True
3899,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvfire,,Ji Infantry,True
3900,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvfire,,Long Spear Cavalry,True
3901,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvfire,,Long Spear Infantry,True
3902,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvfire,,Long Sword Cavalry,True
3903,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvfire,,Long Sword Infantry,True
3904,ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvfire,,Mace Infantry,True
3905,ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvfire,,Officer,True
3906,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvfire,,Repeating Crossbow Cavalry,True
3907,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvfire,,Repeating Crossbow Infantry,True
3908,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvfire,,Sabre Cavalry,True
3909,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvfire,,Sabre Infantry,True
3910,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvfire,,Spear & Bow Infantry,True
3911,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvfire,,Spear Cavalry,True
3912,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvfire,,Spear Infantry,True
3913,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvfire,,Sword Cavalry,True
3914,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvfire,,Sword Infantry,True
3915,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvearth,,Artillery,True
3916,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvearth,,Artillery,True
3917,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvearth,,Axe Cavalry,True
3918,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvearth,,Axe Infantry,True
3919,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvearth,,Bat Infantry,True
3920,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvearth,,Bow Cavalry,True
3921,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvearth,,Bow Infantry,True
3922,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvearth,,Crossbow Cavalry,True
3923,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvearth,,Crossbow Infantry,True
3924,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvearth,,Dual Wield Axe Cavalry,True
3925,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvearth,,Dual Wield Axe Infantry,True
3926,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvearth,,Dual Wield Sabre Cavalry,True
3927,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvearth,,Dual Wield Sabre Infantry,True
3928,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvearth,,Glaive & Bow Infantry,True
3929,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvearth,,Glaive Cavalry,True
3930,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvearth,,Glaive Infantry,True
3931,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvearth,,Gunpowder Cavalry,True
3932,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvearth,,Gunpowder Infantry,True
3933,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvearth,,Halberd Cavalry,True
3934,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvearth,,Halberd Infantry,True
3935,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvearth,,Hand Ji Cavalry,True
3936,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvearth,,Hand Ji Infantry,True
3937,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvearth,,Bow Cavalry,True
3938,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvearth,,Bow Infantry,True
3939,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvearth,,Ji Cavalry,True
3940,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvearth,,Ji Infantry,True
3941,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvearth,,Long Spear Cavalry,True
3942,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvearth,,Long Spear Infantry,True
3943,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvearth,,Long Sword Cavalry,True
3944,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvearth,,Long Sword Infantry,True
3945,ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvearth,,Mace Infantry,True
3946,ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvearth,,Officer,True
3947,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvearth,,Repeating Crossbow Cavalry,True
3948,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvearth,,Repeating Crossbow Infantry,True
3949,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvearth,,Sabre Cavalry,True
3950,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvearth,,Sabre Infantry,True
3951,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvearth,,Spear & Bow Infantry,True
3952,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvearth,,Spear Cavalry,True
3953,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvearth,,Spear Infantry,True
3954,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvearth,,Sword Cavalry,True
3955,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvearth,,Sword Infantry,True
3956,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvblackt3,,Artillery,True
3957,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvblackt3,,Artillery,True
3958,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvblackt3,,Axe Cavalry,True
3959,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvblackt3,,Axe Infantry,True
3960,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvblackt3,,Bat Infantry,True
3961,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvblackt3,,Bow Cavalry,True
3962,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvblackt3,,Bow Infantry,True
3963,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvblackt3,,Crossbow Cavalry,True
3964,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvblackt3,,Crossbow Infantry,True
3965,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvblackt3,,Dual Wield Axe Cavalry,True
3966,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvblackt3,,Dual Wield Axe Infantry,True
3967,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvblackt3,,Dual Wield Sabre Cavalry,True
3968,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvblackt3,,Dual Wield Sabre Infantry,True
3969,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvblackt3,,Glaive & Bow Infantry,True
3970,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvblackt3,,Glaive Cavalry,True
3971,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvblackt3,,Glaive Infantry,True
3972,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvblackt3,,Gunpowder Cavalry,True
3973,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvblackt3,,Gunpowder Infantry,True
3974,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvblackt3,,Halberd Cavalry,True
3975,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvblackt3,,Halberd Infantry,True
3976,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvblackt3,,Hand Ji Cavalry,True
3977,ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvblackt3,,Hand Ji Infantry,True
3978,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvblackt3,,Bow Cavalry,True
3979,ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvblackt3,,Bow Infantry,True
3980,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvblackt3,,Ji Cavalry,True
3981,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvblackt3,,Ji Infantry,True
3982,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvblackt3,,Long Spear Cavalry,True
3983,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvblackt3,,Long Spear Infantry,True
3984,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvblackt3,,Long Sword Cavalry,True
3985,ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvblackt3,,Long Sword Infantry,True
3986,ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvblackt3,,Mace Infantry,True
3987,ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvblackt3,,Officer,True
3988,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvblackt3,,Repeating Crossbow Cavalry,True
3989,ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvblackt3,,Repeating Crossbow Infantry,True
3990,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvblackt3,,Sabre Cavalry,True
3991,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvblackt3,,Sabre Infantry,True
3992,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvblackt3,,Spear & Bow Infantry,True
3993,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvblackt3,,Spear Cavalry,True
3994,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvblackt3,,Spear Infantry,True
3995,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvblackt3,,Sword Cavalry,True
3996,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvblackt3,,Sword Infantry,True
3997,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvmetalt3,,Artillery,True
3998,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvmetalt3,,Artillery,True
3999,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvmetalt3,,Axe Cavalry,True
4000,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvmetalt3,,Axe Infantry,True
4001,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvmetalt3,,Bat Infantry,True
4002,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvmetalt3,,Bow Cavalry,True
4003,ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvmetalt3,,Bow Infantry,True
4004,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvmetalt3,,Crossbow Cavalry,True
4005,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvmetalt3,,Crossbow Infantry,True
4006,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvmetalt3,,Dual Wield Axe Cavalry,True
4007,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvmetalt3,,Dual Wield Axe Infantry,True
4008,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvmetalt3,,Dual Wield Sabre Cavalry,True
4009,ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvmetalt3,,Dual Wield Sabre Infantry,True
4010,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvmetalt3,,Glaive & Bow Infantry,True
4011,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvmetalt3,,Glaive Cavalry,True
4012,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvmetalt3,,Glaive Infantry,True
4013,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvmetalt3,,Gunpowder Cavalry,True
4014,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvmetalt3,,Gunpowder Infantry,True
4015,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvmetalt3,,Halberd Cavalry,True
4016,ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvmetalt3,,Halberd Infantry,True
