Text,Count,Mapped by text,Mapped by pattern,File
[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Wuling Fighters\\n• Wuling Slingers\\n• Might of the Valley\\n\\n[[col:flavour]][[i]]The courageous warriors of Southern China are finally ready to carve out their place in the world.[[/col]][[/i]],1,,,text/_hvo/hv_TEXT_frontend_features.loc
"[[b]]Pang De[[/b]]\\nWhite Horse General\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]Pang De is an unrelenting force, whose avowed enemies know they must face him sooner or later.[[/col]][[/i]]",3,,,text/_hvo/hv_TEXT_frontend_features.loc
"[[b]]Qu Gong[[/b]]\\nOne-Eyed Bandit\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]When your eye for banditry and mischief is this good, you don’t need both eyes.[[/col]][[/i]]",3,,,text/_hvo/hv_TEXT_frontend_features.loc
"[[b]]Sell Horses[[/b]]\\n[[col:scope_description]]Economic assignment[[/col]]\\n\\n[[col:green]]+[[/col]] Income from commerce\\n\\n[[col:flavour]][[i]]Your attendant will sell the horses you've bred, for a fine sum.[[/col]][[/i]]",1,,,text/_hvo/hv_TEXT_frontend_features.loc
[[b]]Stratocracy[[/b]] is this faction's unique resource.\\n\\n[[i]][[col:flavour]] An inevitable rule to stabilize the turmoil. [[/col]],1,,,text/_hvo/hv_TEXT_frontend_features.loc
[[b]]Trophies[[/b]] can be displayed in the [[b]]trophy cabinet[[/b]]. Each [[b]]trophy[[/b]] provides a bonus whilst it is on display.,1,,,text/_hvo/hv_TEXT_frontend_features.loc
"[[b]]Yan Xiang[[/b]]\\nSagacious Seer\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]Blessed with prodigious foresight, Yan Xiang forsees perils and pitfalls long before they arise.[[/col]][[/i]]",1,,,text/_hvo/hv_TEXT_frontend_features.loc
[[b]]Yellow Turban[[/b]] factions are seen as outlaws and diplomacy with them is normally [[b]]restricted[[/b]]. Zhang Yan can [[b]]improve relations[[/b]] with Yellow Turbans and can align himself with them.,1,,,text/_hvo/hv_TEXT_frontend_features.loc
[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_archery_masters}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],1,,,text/_hvo/hv_TEXT_frontend_features.loc
[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_guardians_of_the_land}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],1,,,text/_hvo/hv_TEXT_frontend_features.loc
[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_youxia}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],1,,,text/_hvo/hv_TEXT_frontend_features.loc
"[[b]]Yuan Anyang[[/b]]\\nPrincess Zhong\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]The beauty and qualities of Yuan Anyang, a princess of the Kingdom of Zhong, are known throughout the land.[[/col]][[/i]]",3,,,text/_hvo/hv_TEXT_frontend_features.loc
"[[b]]Zhang Xun[[/b]]\\nGeneral-in-Chief of Zhong\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]As the leading general of the Kingdom of Zhong, Zhang Xun commands the formidable army of the Yuan family.[[/col]][[/i]]",2,,,text/_hvo/hv_TEXT_frontend_features.loc
"[[b]]Zheng Lan[[/b]]\\nQueen of Black Mountain\\n\\nGeneral type: {{tr:3k_general_type_metal}}\\n\\n[[col:flavour]][[i]]An ambitious woman, whose reasons to marry Zhang Yan are as mysterious as herself.[[/col]][[/i]]",3,,,text/_hvo/hv_TEXT_frontend_features.loc
[[col:flavour]]Local Noble's Estate[[/col]],1,[[col:flavour]]地方豪强莊園[[/col]],,text/_hvo/hv_TEXT_building.loc
[[col:scope_description]](adjacent all {{tr:map_regions}})[[/col]],1,[[col:scope_description]]（相鄰各{{tr:map_regions}}）[[/col]],,text/_hvo/hv_TEXT_effects_building.loc
[[col:scope_description]](enemies in local {{tr:map_region}})[[/col]],1,[[col:scope_description]]（本{{tr:map_region}}內的敵軍）[[/col]],,text/_hvo/hv_TEXT_effect_scope.loc
[[col:scope_description]](faction leader)[[/col]],1,[[col:scope_description]]（勢力領袖）[[/col]],,text/_hvo/hv_TEXT_effect_scope.loc
[[col:scope_description]](own army when commanding)[[/col]],2,[[col:scope_description]]（指揮時自軍隊）[[/col]],,text/_hvo/hv_TEXT_effect_scope.loc
[[col:scope_description]](when this character's rank is 1 or higher)[[/col]],2,[[col:scope_description]]（此人等級1以上時）[[/col]],,text/_hvo/hv_TEXT_effect_scope.loc
[[col:scope_description]](when this character's rank is 11 or higher)[[/col]],1,[[col:scope_description]]（此人等級11以上時）[[/col]],,text/_hvo/hv_TEXT_effect_scope.loc
[[col:scope_description]](when this character's rank is 7 or higher)[[/col]],1,[[col:scope_description]]（此人等級7以上時）[[/col]],,text/_hvo/hv_TEXT_effect_scope.loc
[[i]]Interethnic Relations[[/i]],1,,,text/_hvo/hv_TEXT_effects_building.loc
[[i]]Support garrison and army[[/i]],2,,,text/_hvo/hv_TEXT_effects_building.loc
[[img:ui/skins/default/character_bust_element_earth.png]][[/img]] Earth,1,,[[img:ui/skins/default/character_bust_element_earth.png]][[/img]] 土,text/_hvo/hv_TEXT_unit_text_replacements.loc
[[img:ui/skins/default/character_bust_element_fire.png]][[/img]] Fire,1,,[[img:ui/skins/default/character_bust_element_fire.png]][[/img]] 火,text/_hvo/hv_TEXT_unit_text_replacements.loc
[[img:ui/skins/default/character_bust_element_metal.png]][[/img]] Metal,1,,[[img:ui/skins/default/character_bust_element_metal.png]][[/img]] 金,text/_hvo/hv_TEXT_unit_text_replacements.loc
[[img:ui/skins/default/character_bust_element_water.png]][[/img]] Water,1,,[[img:ui/skins/default/character_bust_element_water.png]][[/img]] 水,text/_hvo/hv_TEXT_unit_text_replacements.loc
[[img:ui/skins/default/character_bust_element_wood.png]][[/img]] Wood,1,,[[img:ui/skins/default/character_bust_element_wood.png]][[/img]] 木,text/_hvo/hv_TEXT_unit_text_replacements.loc
cause temporary social turmoil,1,造成暫時的社會動蕩,,text/_hvo/hv_TEXT_effects_technology.loc
"he has excellent talent and intelligence, so there is nothing to be hated.",1,骨氣奇高，詞彩華貿。,,text/_hvo/hv_TEXT_ceo_career.loc
imperious_presence,1,霸氣逼人,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
long_description,17,長描述,,text/_hvo/hv_TEXT_building.loc
qiang_01_long_description,1,,,text/_hvo/hv_TEXT_building.loc
qiang_01_short_description,1,,,text/_hvo/hv_TEXT_building.loc
qiang_02_long_description,1,,,text/_hvo/hv_TEXT_building.loc
qiang_02_short_description,1,,,text/_hvo/hv_TEXT_building.loc
short_description,17,短描述,,text/_hvo/hv_TEXT_building.loc
work in process,132,未完成,,text/_hvo/hv_TEXT_unit_desc.loc
work in process \\n\\n (Please submit your ideas through the trom channel of MTU discord.),130,未完成\\n\\n（請於MTU的Discord裏TROM頻道提出建議）,,text/_hvo/hv_TEXT_unit_long_desc.loc
wuhuan_01_long_description,1,,,text/_hvo/hv_TEXT_building.loc
wuhuan_01_short_description,1,,,text/_hvo/hv_TEXT_building.loc
wuhuan_02_long_description,1,,,text/_hvo/hv_TEXT_building.loc
wuhuan_02_short_description,1,,,text/_hvo/hv_TEXT_building.loc
xiongnu_01_long_description,1,,,text/_hvo/hv_TEXT_building.loc
xiongnu_01_short_description,1,,,text/_hvo/hv_TEXT_building.loc
xiongnu_02_long_description,1,,,text/_hvo/hv_TEXT_building.loc
xiongnu_02_short_description,1,,,text/_hvo/hv_TEXT_building.loc
{{tr:3k_dlc07_hv_unit_northern_elite_2h_sword_infantry}},1,,{{tr:3k_dlc07_hv_unit_northern_elite_2h_sword_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_earth_northern_sabre_cavalry}},1,,{{tr:3k_dlc07_unit_earth_northern_sabre_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_earth_northern_veteran_sabre_cavalry}},1,,{{tr:3k_dlc07_unit_earth_northern_veteran_sabre_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_earth_tiger_cubs}},1,,{{tr:3k_dlc07_unit_earth_tiger_cubs}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_fire_northern_lancer_cavalry}},1,,{{tr:3k_dlc07_unit_fire_northern_lancer_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_fire_northern_veteran_lancers}},1,,{{tr:3k_dlc07_unit_fire_northern_veteran_lancers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_metal_northern_sabre_infantry}},1,,{{tr:3k_dlc07_unit_metal_northern_sabre_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_metal_northern_veteran_sabre_infantry}},1,,{{tr:3k_dlc07_unit_metal_northern_veteran_sabre_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}},1,,{{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_water_northern_mounted_archers}},1,,{{tr:3k_dlc07_unit_water_northern_mounted_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}},1,,{{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_wood_northern_ji_infantry}},1,,{{tr:3k_dlc07_unit_wood_northern_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_wood_northern_spear_guards}},1,,{{tr:3k_dlc07_unit_wood_northern_spear_guards}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_wood_northern_veteran_ji_infantry}},1,,{{tr:3k_dlc07_unit_wood_northern_veteran_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:3k_dlc07_unit_wood_northern_veteran_spears}},1,,{{tr:3k_dlc07_unit_wood_northern_veteran_spears}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_azure_dragons}},1,,{{tr:hv_unit_azure_dragons}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_azure_dragons}} for recruitment: %+n,1,,{{tr:hv_unit_azure_dragons}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_2h_spear_cavalry}},1,,{{tr:hv_unit_bandits_2h_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_2h_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_2h_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_2h_spear_infantry}},1,,{{tr:hv_unit_bandits_2h_spear_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_2h_spear_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_2h_spear_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_archers}},1,,{{tr:hv_unit_bandits_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_archers}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_axe_infantry}},1,,{{tr:hv_unit_bandits_axe_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_axe_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_axe_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_captain}},1,,{{tr:hv_unit_bandits_captain}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_children_of_the_forest}},1,,{{tr:hv_unit_bandits_children_of_the_forest}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_children_of_the_forest}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_children_of_the_forest}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_drifting_warmongers}},1,,{{tr:hv_unit_bandits_drifting_warmongers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_drifting_warmongers}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_drifting_warmongers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_elite_blood_seekers}},1,,{{tr:hv_unit_bandits_elite_blood_seekers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_elite_blood_seekers}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_elite_blood_seekers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_elite_cunning_monkeys}},1,,{{tr:hv_unit_bandits_elite_cunning_monkeys}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_elite_cunning_monkeys}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_elite_cunning_monkeys}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_elite_fire_fiends}},1,,{{tr:hv_unit_bandits_elite_fire_fiends}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_elite_iron_walls}},1,,{{tr:hv_unit_bandits_elite_iron_walls}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_elite_iron_walls}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_elite_iron_walls}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_elite_jia_long}},1,,{{tr:hv_unit_bandits_elite_jia_long}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_elite_jia_long}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_elite_jia_long}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_elite_ren_xia}},1,,{{tr:hv_unit_bandits_elite_ren_xia}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_elite_ren_xia}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_elite_ren_xia}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_elite_two_blades}},1,,{{tr:hv_unit_bandits_elite_two_blades}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_elite_two_blades}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_elite_two_blades}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_elite_you_shi_cavalry}},1,,{{tr:hv_unit_bandits_elite_you_shi_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_elite_you_shi_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_elite_you_shi_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_fanatics}},1,,{{tr:hv_unit_bandits_fanatics}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_fanatics}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_fanatics}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_heroic_outlaws}},1,,{{tr:hv_unit_bandits_heroic_outlaws}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_heroic_outlaws}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_heroic_outlaws}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bandits_sabre_cavalry}},1,,{{tr:hv_unit_bandits_sabre_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bandits_sabre_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_bandits_sabre_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_black_mountain_bandits_javelineer}},1,,{{tr:hv_unit_black_mountain_bandits_javelineer}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_black_mountain_bandits_javelineer}} for recruitment: %+n,1,,{{tr:hv_unit_black_mountain_bandits_javelineer}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_black_mountain_bandits}},1,,{{tr:hv_unit_black_mountain_bandits}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_black_mountain_bandits}} for recruitment: %+n,1,,{{tr:hv_unit_black_mountain_bandits}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_blue_turban_infantry}},1,,{{tr:hv_unit_blue_turban_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_blue_turban_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_blue_turban_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_bomb_thrower}},1,,{{tr:hv_unit_bomb_thrower}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_bomb_thrower}} for recruitment: %+n,1,,{{tr:hv_unit_bomb_thrower}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_2h_axemen}},1,,{{tr:hv_unit_buqu_2h_axemen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_2h_axemen}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_2h_axemen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_2h_spear_cavalry}},1,,{{tr:hv_unit_buqu_2h_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_2h_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_2h_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_archer_cavalry}},1,,{{tr:hv_unit_buqu_archer_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_archer_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_archer_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_archers}},1,,{{tr:hv_unit_buqu_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_archers}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_axemen}},1,,{{tr:hv_unit_buqu_axemen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_axemen}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_axemen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_crossbowmen}},1,,{{tr:hv_unit_buqu_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_ji_infantry}},1,,{{tr:hv_unit_buqu_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_ji_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_ji_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_of_the_left}},1,,{{tr:hv_unit_buqu_of_the_left}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_of_the_left}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_of_the_left}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_raid_cavalry}},1,,{{tr:hv_unit_buqu_raid_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_raid_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_raid_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_rep_crossbowmen}},1,,{{tr:hv_unit_buqu_rep_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_rep_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_rep_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_sabre_cavalry}},1,,{{tr:hv_unit_buqu_sabre_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_sabre_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_sabre_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_sabre_infantry}},1,,{{tr:hv_unit_buqu_sabre_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_sabre_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_sabre_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_buqu_spearmen}},1,,{{tr:hv_unit_buqu_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_buqu_spearmen}} for recruitment: %+n,1,,{{tr:hv_unit_buqu_spearmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_chen_crossbow_defenders}},1,,{{tr:hv_unit_chen_crossbow_defenders}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_chen_peacekeepers_crossbowmen}},1,,{{tr:hv_unit_chen_peacekeepers_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_chen_peacekeepers_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_chen_peacekeepers_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_chen_peacekeepers_halberd_infantry}},1,,{{tr:hv_unit_chen_peacekeepers_halberd_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_chen_peacekeepers_halberd_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_chen_peacekeepers_halberd_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_chen_rep_crossbow_defenders}},1,,{{tr:hv_unit_chen_rep_crossbow_defenders}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_chen_royal_guard_cavalry}},1,,{{tr:hv_unit_chen_royal_guard_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_chen_royal_guard_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_chen_royal_guard_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_chen_spear_defenders}},1,,{{tr:hv_unit_chen_spear_defenders}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_dan_yang_archers}},1,,{{tr:hv_unit_dan_yang_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_dan_yang_archers}} for recruitment: %+n,1,,{{tr:hv_unit_dan_yang_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_dan_yang_infantry}},1,,{{tr:hv_unit_dan_yang_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_dan_yang_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_dan_yang_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_dan_yang_spearmen}},1,,{{tr:hv_unit_dan_yang_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_dan_yang_spearmen}} for recruitment: %+n,1,,{{tr:hv_unit_dan_yang_spearmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_defenders_of_earth_might}},1,,{{tr:hv_unit_defenders_of_earth_might}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_defenders_of_earth_might}} for recruitment: %+n,1,,{{tr:hv_unit_defenders_of_earth_might}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_defenders_of_earth}},1,,{{tr:hv_unit_defenders_of_earth}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_defenders_of_earth}} for recruitment: %+n,1,,{{tr:hv_unit_defenders_of_earth}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_elite_2h_axemen}},1,,{{tr:hv_unit_elite_2h_axemen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_2h_axemen}} for recruitment: %+n,1,,{{tr:hv_unit_elite_2h_axemen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_elite_2h_spear_cavalry}},1,,{{tr:hv_unit_elite_2h_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_2h_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_elite_2h_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_elite_2h_spearmen}},1,,{{tr:hv_unit_elite_2h_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_2h_spearmen}} for recruitment: %+n,1,,{{tr:hv_unit_elite_2h_spearmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_elite_2h_swordsmen}},1,,{{tr:hv_unit_elite_2h_swordsmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_2h_swordsmen}} for recruitment: %+n,1,,{{tr:hv_unit_elite_2h_swordsmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_elite_barded_2h_spear_cavalry}},1,,{{tr:hv_unit_elite_barded_2h_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_barded_2h_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_elite_barded_2h_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_elite_crossbowmen}},1,,{{tr:hv_unit_elite_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_elite_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
