Text,Mapped,Count,Override (manual),Override (pattern),C1,Unit type,Unit name,Unit key,Old,File,Duplicated,zhtw
{{tr:3k_dlc07_unit_wood_northern_veteran_spears}},{{tr:3k_dlc07_unit_wood_northern_veteran_spears}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_azure_dragons}},{{tr:hv_unit_azure_dragons}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_azure_dragons}} for recruitment: %+n,{{tr:hv_unit_azure_dragons}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_2h_spear_cavalry}},{{tr:hv_unit_bandits_2h_spear_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_2h_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_bandits_2h_spear_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_2h_spear_infantry}},{{tr:hv_unit_bandits_2h_spear_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_2h_spear_infantry}} for recruitment: %+n,{{tr:hv_unit_bandits_2h_spear_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_archers}},{{tr:hv_unit_bandits_archers}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_archers}} for recruitment: %+n,{{tr:hv_unit_bandits_archers}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_axe_infantry}},{{tr:hv_unit_bandits_axe_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_axe_infantry}} for recruitment: %+n,{{tr:hv_unit_bandits_axe_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_captain}},{{tr:hv_unit_bandits_captain}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_children_of_the_forest}},{{tr:hv_unit_bandits_children_of_the_forest}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_children_of_the_forest}} for recruitment: %+n,{{tr:hv_unit_bandits_children_of_the_forest}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_drifting_warmongers}},{{tr:hv_unit_bandits_drifting_warmongers}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_drifting_warmongers}} for recruitment: %+n,{{tr:hv_unit_bandits_drifting_warmongers}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_blood_seekers}},{{tr:hv_unit_bandits_elite_blood_seekers}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_blood_seekers}} for recruitment: %+n,{{tr:hv_unit_bandits_elite_blood_seekers}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_cunning_monkeys}},{{tr:hv_unit_bandits_elite_cunning_monkeys}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_cunning_monkeys}} for recruitment: %+n,{{tr:hv_unit_bandits_elite_cunning_monkeys}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_fire_fiends}},{{tr:hv_unit_bandits_elite_fire_fiends}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_iron_walls}},{{tr:hv_unit_bandits_elite_iron_walls}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_iron_walls}} for recruitment: %+n,{{tr:hv_unit_bandits_elite_iron_walls}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_jia_long}},{{tr:hv_unit_bandits_elite_jia_long}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_jia_long}} for recruitment: %+n,{{tr:hv_unit_bandits_elite_jia_long}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_ren_xia}},{{tr:hv_unit_bandits_elite_ren_xia}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_ren_xia}} for recruitment: %+n,{{tr:hv_unit_bandits_elite_ren_xia}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_two_blades}},{{tr:hv_unit_bandits_elite_two_blades}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_two_blades}} for recruitment: %+n,{{tr:hv_unit_bandits_elite_two_blades}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_you_shi_cavalry}},{{tr:hv_unit_bandits_elite_you_shi_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_elite_you_shi_cavalry}} for recruitment: %+n,{{tr:hv_unit_bandits_elite_you_shi_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_fanatics}},{{tr:hv_unit_bandits_fanatics}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_fanatics}} for recruitment: %+n,{{tr:hv_unit_bandits_fanatics}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_heroic_outlaws}},{{tr:hv_unit_bandits_heroic_outlaws}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_heroic_outlaws}} for recruitment: %+n,{{tr:hv_unit_bandits_heroic_outlaws}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_sabre_cavalry}},{{tr:hv_unit_bandits_sabre_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bandits_sabre_cavalry}} for recruitment: %+n,{{tr:hv_unit_bandits_sabre_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_black_mountain_bandits_javelineer}},{{tr:hv_unit_black_mountain_bandits_javelineer}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_black_mountain_bandits_javelineer}} for recruitment: %+n,{{tr:hv_unit_black_mountain_bandits_javelineer}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_black_mountain_bandits}},{{tr:hv_unit_black_mountain_bandits}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_black_mountain_bandits}} for recruitment: %+n,{{tr:hv_unit_black_mountain_bandits}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_blue_turban_infantry}},{{tr:hv_unit_blue_turban_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_blue_turban_infantry}} for recruitment: %+n,{{tr:hv_unit_blue_turban_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bomb_thrower}},{{tr:hv_unit_bomb_thrower}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_bomb_thrower}} for recruitment: %+n,{{tr:hv_unit_bomb_thrower}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_2h_axemen}},{{tr:hv_unit_buqu_2h_axemen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_2h_axemen}} for recruitment: %+n,{{tr:hv_unit_buqu_2h_axemen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_2h_spear_cavalry}},{{tr:hv_unit_buqu_2h_spear_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_2h_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_buqu_2h_spear_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_archer_cavalry}},{{tr:hv_unit_buqu_archer_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_archer_cavalry}} for recruitment: %+n,{{tr:hv_unit_buqu_archer_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_archers}},{{tr:hv_unit_buqu_archers}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_archers}} for recruitment: %+n,{{tr:hv_unit_buqu_archers}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_axemen}},{{tr:hv_unit_buqu_axemen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_axemen}} for recruitment: %+n,{{tr:hv_unit_buqu_axemen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_crossbowmen}},{{tr:hv_unit_buqu_crossbowmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_buqu_crossbowmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_ji_infantry}},{{tr:hv_unit_buqu_ji_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_ji_infantry}} for recruitment: %+n,{{tr:hv_unit_buqu_ji_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_of_the_left}},{{tr:hv_unit_buqu_of_the_left}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_of_the_left}} for recruitment: %+n,{{tr:hv_unit_buqu_of_the_left}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_raid_cavalry}},{{tr:hv_unit_buqu_raid_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_raid_cavalry}} for recruitment: %+n,{{tr:hv_unit_buqu_raid_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_rep_crossbowmen}},{{tr:hv_unit_buqu_rep_crossbowmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_rep_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_buqu_rep_crossbowmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_sabre_cavalry}},{{tr:hv_unit_buqu_sabre_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_sabre_cavalry}} for recruitment: %+n,{{tr:hv_unit_buqu_sabre_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_sabre_infantry}},{{tr:hv_unit_buqu_sabre_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_sabre_infantry}} for recruitment: %+n,{{tr:hv_unit_buqu_sabre_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_spearmen}},{{tr:hv_unit_buqu_spearmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_buqu_spearmen}} for recruitment: %+n,{{tr:hv_unit_buqu_spearmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_chen_crossbow_defenders}},{{tr:hv_unit_chen_crossbow_defenders}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_chen_peacekeepers_crossbowmen}},{{tr:hv_unit_chen_peacekeepers_crossbowmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_chen_peacekeepers_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_chen_peacekeepers_crossbowmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_chen_peacekeepers_halberd_infantry}},{{tr:hv_unit_chen_peacekeepers_halberd_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_chen_peacekeepers_halberd_infantry}} for recruitment: %+n,{{tr:hv_unit_chen_peacekeepers_halberd_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_chen_rep_crossbow_defenders}},{{tr:hv_unit_chen_rep_crossbow_defenders}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_chen_royal_guard_cavalry}},{{tr:hv_unit_chen_royal_guard_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_chen_royal_guard_cavalry}} for recruitment: %+n,{{tr:hv_unit_chen_royal_guard_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_chen_spear_defenders}},{{tr:hv_unit_chen_spear_defenders}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_dan_yang_archers}},{{tr:hv_unit_dan_yang_archers}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_dan_yang_archers}} for recruitment: %+n,{{tr:hv_unit_dan_yang_archers}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_dan_yang_infantry}},{{tr:hv_unit_dan_yang_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_dan_yang_infantry}} for recruitment: %+n,{{tr:hv_unit_dan_yang_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_dan_yang_spearmen}},{{tr:hv_unit_dan_yang_spearmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_dan_yang_spearmen}} for recruitment: %+n,{{tr:hv_unit_dan_yang_spearmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_defenders_of_earth_might}},{{tr:hv_unit_defenders_of_earth_might}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_defenders_of_earth_might}} for recruitment: %+n,{{tr:hv_unit_defenders_of_earth_might}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_defenders_of_earth}},{{tr:hv_unit_defenders_of_earth}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_defenders_of_earth}} for recruitment: %+n,{{tr:hv_unit_defenders_of_earth}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_2h_axemen}},{{tr:hv_unit_elite_2h_axemen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_2h_axemen}} for recruitment: %+n,{{tr:hv_unit_elite_2h_axemen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_2h_spear_cavalry}},{{tr:hv_unit_elite_2h_spear_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_2h_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_elite_2h_spear_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_2h_spearmen}},{{tr:hv_unit_elite_2h_spearmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_2h_spearmen}} for recruitment: %+n,{{tr:hv_unit_elite_2h_spearmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_2h_swordsmen}},{{tr:hv_unit_elite_2h_swordsmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_2h_swordsmen}} for recruitment: %+n,{{tr:hv_unit_elite_2h_swordsmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_barded_2h_spear_cavalry}},{{tr:hv_unit_elite_barded_2h_spear_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_barded_2h_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_elite_barded_2h_spear_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_crossbowmen}},{{tr:hv_unit_elite_crossbowmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_elite_crossbowmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_heavy_bow_archers}},{{tr:hv_unit_elite_heavy_bow_archers}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_heavy_bow_archers}} for recruitment: %+n,{{tr:hv_unit_elite_heavy_bow_archers}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_ji_infantry}},{{tr:hv_unit_elite_ji_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_ji_infantry}} for recruitment: %+n,{{tr:hv_unit_elite_ji_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_rep_crossbowmen}},{{tr:hv_unit_elite_rep_crossbowmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_rep_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_elite_rep_crossbowmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_spearmen}},{{tr:hv_unit_elite_spearmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_spearmen}} for recruitment: %+n,{{tr:hv_unit_elite_spearmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_sword_cavalry}},{{tr:hv_unit_elite_sword_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_sword_cavalry}} for recruitment: %+n,{{tr:hv_unit_elite_sword_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_swordsmen}},{{tr:hv_unit_elite_swordsmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_elite_swordsmen}} for recruitment: %+n,{{tr:hv_unit_elite_swordsmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_enforcer_archer_cavalry}},{{tr:hv_unit_enforcer_archer_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_enforcer_archer_cavalry}} for recruitment: %+n,{{tr:hv_unit_enforcer_archer_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_fellows_of_the_oath}},{{tr:hv_unit_fellows_of_the_oath}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_fellows_of_the_oath}} for recruitment: %+n,{{tr:hv_unit_fellows_of_the_oath}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_goshawk_cavalry}},{{tr:hv_unit_goshawk_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_goshawk_cavalry}} for recruitment: %+n,{{tr:hv_unit_goshawk_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_guanxibing_spearmen}},{{tr:hv_unit_guanxibing_spearmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_guanxibing_swordsmen}},{{tr:hv_unit_guanxibing_swordsmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_han_captain}},{{tr:hv_unit_han_captain}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_han_volunteer_rep_crossbowmen}},{{tr:hv_unit_han_volunteer_rep_crossbowmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_han_volunteer_rep_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_han_volunteer_rep_crossbowmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_han_volunteer_spearmen}},{{tr:hv_unit_han_volunteer_spearmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_han_volunteer_spearmen}} for recruitment: %+n,{{tr:hv_unit_han_volunteer_spearmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_handmaid_guard}},{{tr:hv_unit_handmaid_guard}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_handmaid_guard}} for recruitment: %+n,{{tr:hv_unit_handmaid_guard}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_hebei_spearmen}},{{tr:hv_unit_hebei_spearmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_hebei_spearmen}} for recruitment: %+n,{{tr:hv_unit_hebei_spearmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_hebei_sword_cavalry}},{{tr:hv_unit_hebei_sword_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_hebei_sword_cavalry}} for recruitment: %+n,{{tr:hv_unit_hebei_sword_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_hidden_2h_spearmen}},{{tr:hv_unit_hidden_2h_spearmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_hidden_2h_spearmen}} for recruitment: %+n,{{tr:hv_unit_hidden_2h_spearmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_hidden_assault_infantry}},{{tr:hv_unit_hidden_assault_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_hidden_assault_infantry}} for recruitment: %+n,{{tr:hv_unit_hidden_assault_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_hidden_snakes}},{{tr:hv_unit_hidden_snakes}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_hidden_snakes}} for recruitment: %+n,{{tr:hv_unit_hidden_snakes}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_imperial_guards}},{{tr:hv_unit_imperial_guards}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_iron_fists_of_the_bandit_queen}},{{tr:hv_unit_iron_fists_of_the_bandit_queen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_iron_fists_of_the_bandit_queen}} for recruitment: %+n,{{tr:hv_unit_iron_fists_of_the_bandit_queen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_ironfist_barded_2h_spear_cavalry}},{{tr:hv_unit_ironfist_barded_2h_spear_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_ironfist_barded_2h_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_ironfist_barded_2h_spear_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jade_dragons}},{{tr:hv_unit_jade_dragons}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jade_dragons}} for recruitment: %+n,{{tr:hv_unit_jade_dragons}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jei_fan_infantry}},{{tr:hv_unit_jei_fan_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jei_fan_infantry}} for recruitment: %+n,{{tr:hv_unit_jei_fan_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_ji_guards_of_the_eight_talents}},{{tr:hv_unit_ji_guards_of_the_eight_talents}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jianan_archers}},{{tr:hv_unit_jianan_archers}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jianan_archers}} for recruitment: %+n,{{tr:hv_unit_jianan_archers}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jianan_crossbowmen_cavalry}},{{tr:hv_unit_jianan_crossbowmen_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jianan_crossbowmen_cavalry}} for recruitment: %+n,{{tr:hv_unit_jianan_crossbowmen_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jianan_crossbowmen}},{{tr:hv_unit_jianan_crossbowmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jianan_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_jianan_crossbowmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jianan_hand_ji_infantry}},{{tr:hv_unit_jianan_hand_ji_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jianan_hand_ji_infantry}} for recruitment: %+n,{{tr:hv_unit_jianan_hand_ji_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jianan_rep_crossbowmen}},{{tr:hv_unit_jianan_rep_crossbowmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jianan_rep_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_jianan_rep_crossbowmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_2h_axemen}},{{tr:hv_unit_jingchou_buqu_2h_axemen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_2h_axemen}} for recruitment: %+n,{{tr:hv_unit_jingchou_buqu_2h_axemen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_2h_spear_cavalry}},{{tr:hv_unit_jingchou_buqu_2h_spear_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_2h_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_jingchou_buqu_2h_spear_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_2h_spearmen}},{{tr:hv_unit_jingchou_buqu_2h_spearmen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_2h_spearmen}} for recruitment: %+n,{{tr:hv_unit_jingchou_buqu_2h_spearmen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_archers}},{{tr:hv_unit_jingchou_buqu_archers}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_archers}} for recruitment: %+n,{{tr:hv_unit_jingchou_buqu_archers}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_axemen}},{{tr:hv_unit_jingchou_buqu_axemen}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_axemen}} for recruitment: %+n,{{tr:hv_unit_jingchou_buqu_axemen}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_caltrop_infantry}},{{tr:hv_unit_jingchou_buqu_caltrop_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_caltrop_infantry}} for recruitment: %+n,{{tr:hv_unit_jingchou_buqu_caltrop_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_sabre_cavalry}},{{tr:hv_unit_jingchou_buqu_sabre_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_jingchou_buqu_sabre_cavalry}} for recruitment: %+n,{{tr:hv_unit_jingchou_buqu_sabre_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_juggernaut}},{{tr:hv_unit_juggernaut}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_juggernaut}} for recruitment: %+n,{{tr:hv_unit_juggernaut}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_local_noble_buqu_archers}},{{tr:hv_unit_local_noble_buqu_archers}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_local_noble_buqu_archers}} for recruitment: %+n,{{tr:hv_unit_local_noble_buqu_archers}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_local_noble_buqu_infantry}},{{tr:hv_unit_local_noble_buqu_infantry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_local_noble_buqu_infantry}} for recruitment: %+n,{{tr:hv_unit_local_noble_buqu_infantry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_local_noble_buqu_raider_cavalry}},{{tr:hv_unit_local_noble_buqu_raider_cavalry}},0,,,,,,,,,FALSE,TRUE
{{tr:hv_unit_local_noble_buqu_raider_cavalry}} for recruitment: %+n,{{tr:hv_unit_local_noble_buqu_raider_cavalry}}部署量：%+n,0,,,,,,,,,FALSE,TRUE
