Key,Text,Tooltip,English,OverrideByKey,MappedByText,MappedByPattern,Vanilla,PikaMan,Source,File
unit_ability_types_localised_description_hv_ability_battle_hardened_melee,久經沙場（近戰）,True,Battle Hardened (Melee),,久經沙場（近戰）,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_battle_hardened_ranged,久經沙場（遠程）,True,Battle Hardened (Ranged),,久經沙場（遠程）,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_battle_hardened_spear,久經沙場（槍兵）,True,Battle Hardened (Spear),,久經沙場（槍兵）,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_battle_trance,亂戰,True,Battle Trance,,亂戰,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_beihai_accuracy,精瞄,True,Aiming Fire,,,,,專注射擊,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_beihai_reload,冷靜裝填,True,Calm Reload,,,冷靜裝填,,平心靜氣裝填彈藥,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_black_mountain_brotherhood,手足,True,Black Mountain Brotherhood,,,,,黑山兄弟會,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_blade_mastery,劍術專精,True,Blade Mastery,,,劍術專精,,劍術大師,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_bleed,險惡一擊,True,Sinister Strike,,,險惡一擊,,剔骨,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_blood_thirst,嗜血成性,True,Blood Thirst,,嗜血成性,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_brawl,毆打,True,Brawl,,,毆打,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_brotherhood,共濟,True,Solidarity,,,,,團結互助,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_bulwark,墨守,False,Defence Hardened,,,,,堅守,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_burning,燃燒元神,True,Burning Soul,,,燃燒元神,燃燒元神,燃燒之魂,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_calm_down,鎮靜,True,Make Calm Down,,,鎮靜,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_captain_active,號令吶喊,True,Commanding Shout,,,,號令吶喊,指揮者的呼喚,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_captain_passive,一條密計,True,A Secret Plan,,一條密計,,,凡人之勇,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_commanding_shout,號令吶喊,True,Commanding Shout,,,,號令吶喊,號令吶喊,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_condemn,譴責,True,Condemn,,,,譴責,譴責,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_counter_strike,反擊,True,Counter Strike,,,反擊,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_crash,天崩地裂,True,Earth-shattering Strike,,,,天崩地裂,天崩地裂,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_crossing_of_the_styx,黃泉之路,True,Crossing of the River Sanzu,,,黃泉之路,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_cruel_lord,強令,True,Cruel Command,,,強令,,酷令,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_dead_or_alive,孤注,True,Dead or Alive,,,,,生死之間,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_defence_mastery,山陣,True,Mountains,,,山陣,,山陣,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_defense_mastery_melee,精通近戰防禦,True,Mastery of Defensive Melee,,,,精通近戰防禦,精通近戰防禦,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_defense_mastery_melee_custom,精通近戰防禦,True,Mastery of Defensive Melee,,,,精通近戰防禦,,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_defense_mastery_ranged,精通遠程防禦,True,Mastery of Ranged Defence,,,,精通遠程防禦,精通遠程防禦,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_defense_mastery_ranged_custom,精通遠程防禦,True,Mastery of Ranged Defence,,,,精通遠程防禦,,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_desperate_cry,慘烈呼喊,True,Desperate Cry,,,,慘烈呼喊,慘烈呼喊,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_desperate_resistance,背水一戰,False,Desperate Stand,,背水一戰,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_desperate_savior,重振旗鼓,True,Second Wind,,重振旗鼓,,,重振旗鼓,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_disorientate,打亂方向,True,Disorientate,,,,打亂方向,打亂方向,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_dong_command,相令,True,Dong Zhuo's Command,,,相令,,董卓之令,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_double_blades_ecstasy,好戰,True,Ecstasy,,,,,狂熱,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_dragon_rising,覺醒之龍,True,Dragon Rising,,覺醒之龍,,,覺醒之龍,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_eight_talent_defence,精通武藝,False,Martial Prowess,,精通武藝,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_energy_of_blackmountain,黑山之能,True,Energy of Black Mountain,,黑山之能,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_enlightenment,得道,True,Enlightenment,,,,得道,啟蒙,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_eviscerate,剔骨,True,Eviscerate,,,剔骨,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_favourable_skies,有利天候,True,Favourable Skies,,,,有利天候,有利天候,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_fearless_charge,無畏衝鋒,True,Fearless Charge,,無畏衝鋒,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_ferocity,凶猛殘暴,True,Ferocity,,凶猛殘暴,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_fire_control,穿楊,True,Fire Control,,,穿楊,,射擊管控,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_flame_breathing,吐火,True,Flame Breathing,,吐火,,,,MappedByText,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_fleet_footed,腳步迅捷,True,Fleet-footed,,,,腳步迅捷,腳步迅捷,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_flower_of_battlefield,戰場之花,True,Flower of the Battlefield,,,戰場之花,,戰場之花,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_foresight,縱觀全局,True,Foresight,,,縱觀全局,縱觀全局,縱觀全局,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_forest_strategy,森林戰略,True,Forest Strategy,,,森林戰略,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_forest_strider,森林適性,True,Forest Strider,,,森林適性,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_frenzy,及鋒,True,Frenzy,,,,,狂暴,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_furious_charge,橫衝直撞,True,Bulldoze,,橫衝直撞,,,毀天滅地,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_gas_bomb,毒氣彈,True,Toxic Gas Bomb,,,,,毒氣彈,PikaMan,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_ghost_of_forest,林中之鬼,True,Ghost of the woods,,,林中之鬼,,林中之鬼,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_grenade,爆彈,True,Grenade!,,,,,手雷！,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_guardian,衛足,True,Guardian,,,衛足,護衛,守護者,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_half_barded_missile_resistance,輕馬鎧,True,Half Barded,,,,,半馬鎧,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_hamper,攪擾,True,Disturb,,,攪擾,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_hero_poisonwind_shot,毒風,True,Poison-wind,,,毒風,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_hero_slayer,豪傑剋星,True,Slayer of Heroes,,,,豪傑剋星,英雄殺手,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_importunity,堅韌不屈,True,Importunity,,堅韌不屈,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_indomitable_warrior,無畏之士,True,Indomitable Warrior,,,無畏之士,,百折不撓,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_inner_fire,心中真火,True,Inner Fire,,,,心中真火,心中真火,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_inner_vitality,内在活力,True,Inner Vitality,,,内在活力,,內在活力,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_inspection,前線查探,True,Frontline Observation,,,前線查探,,前線查探,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_jing_missile_resistance,精甲,True,Wall of Steel,,,,,銅牆鐵壁,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_joint_shot,齊射,True,Joint Shot,,,齊射,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_judgement,明察秋毫,True,Judgement,,,明察秋毫,明察秋毫,判斷精準,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_kingmaker,王佐,True,Kingmaker,,,王佐,,王佐,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_knowledge_of_the_body,身之識見,True,Knowledge of the Body,,,,身之識見,身之識見,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_knowledge_of_the_mind,心之識見,True,Knowledge of the Mind,,,,心之識見,心之識見,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_knowledge_of_the_spirit,靈之識見,True,Knowledge of the Spirit,,,,靈之識見,靈之識見,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_lucky_shot,幸運一擊,True,Lucky Shot,,幸運一擊,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_mark_target,瞄定,True,Mark Target,,,瞄定,,瞄定,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_mercenary_passive,猛攻,True,Onslaught,,猛攻,,,猛攻,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_messenger_recovery,使者信念,True,Faith of the Messengers,,使者信念,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_moment_of_courage,一時之勇,True,Moment of Courage,,一時之勇,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_mortal_strike,致命一擊,True,Mortal Strike,,,致命一擊,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_oil_bomb,油罐,True,Oil Pot,,,油罐,,油罐,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_one_with_heaven,與天合一,True,One with Heaven,,,,與天合一,與天合一,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_one_with_the_land,與地合一,True,One with the Land,,,,與地合一,與地合一,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_one_with_the_people,與人合一,True,One with the People,,,,與人合一,與人合一,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_order_of_tyrant,突飛猛進,True,Mettlesome Advance,,,突飛猛進,,棈神抖擻,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_overfight,先登,True,Overfight,,,,,爭鬥,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_overwhelm,壓倒之勢,True,Overwhelmming,,,壓倒之勢,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_pounce,猛撲,True,Pounce,,,猛撲,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_preach,講道,True,Preach,,,,講道,講道,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_protection_of_blackmountain,黑山之佑,True,Protection of Black Mountain,,黑山之佑,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_pulverize,粉碎一擊,True,Pulverize,,粉碎一擊,,,粉碎,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_qiang_fatigue,抖擻,True,Tempered,,,,,千錘百鍊,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_rage_of_blackmountain,黑山之怒,True,Rage of Black Mountain,,黑山之怒,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_rage_of_hooves,怒蹄,True,Hooves of Rage,,怒蹄,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_restore,回復,True,Restore,,,回復,,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_retreat_cover,掩護撤退,False,Retreat Cover,,掩護撤退,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_royal_blood,皇室貴胄,True,Royal Blood,,,皇室貴胄,,皇室貴胄,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_second_chance,餘燼復燃,True,Second Chance,,餘燼復燃,,,,MappedByText,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_skirmishing_shot,游擊,True,Skirmishing Shot,,,游擊,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_sniper_position,狙擊位置,True,Sniper Position,,狙擊位置,,,狙擊,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_sparrow,燕翔,True,Swallow,,,燕翔,,吞噬,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_storm_of_swords,劍刃風暴,True,A Storm of Swords,,,劍刃風暴,,劍風暴,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_strength_of_blackmountain,黑山之力,True,Strength of Black Mountain,,黑山之力,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_strength_of_the_land,大地之力,True,Strength of the Land,,,,大地之力,深化地方,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_striking_tide,刀浪澎湃,True,Striking Tide,,刀浪澎湃,,,,MappedByText,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_stubborn,頑固執拗,True,Stubborn,,,,頑固執拗,頑固執拗,Vanilla,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_tactical_move,戰術前進,True,Tactical Advance,,戰術前進,,,進階戰術,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_tactical_stance_defensive,防禦姿態,True,Defensive Stance,,防禦姿態,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_tactical_stance_offensive,進攻姿態,True,Offensive Stance,,進攻姿態,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_the_weight_on_the_shoulders,砥柱,True,The Weight on the Shoulders,,,,,身負重擔,Procrastinator,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_tiger,白虎之威,True,White Tiger,,,白虎之威,,白虎,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_tiger_skin,虎皮,True,Tiger Hides,,虎皮,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_veil_of_darkness,黑暗之幕,True,Veil of Darkness,,,黑暗之幕,,黑暗面紗,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_whitewater,激流湧升,True,Whitewater,,,,激流湧升,激流湧升,Vanilla,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_wind_of_north,北風,True,Wind of the North,,北風,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_wisdom_of_the_waterfall,飛泉之智,True,Wisdom of the Waterfall,,,飛泉之智,,飛泉之智,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_wolf,惡狼,True,Wolf,,,惡狼,,戰狼,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_words_of_the_way,神詠,True,Sacred Chants,,神詠,,宗教歌謠,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_wu_brave,東吳之勇,True,Courage of Eastern Wu,,,東吳之勇,,,MappedByPattern,hv_TEXT_skills_skill_ability_wu_brave.loc.tsv
unit_ability_types_localised_description_hv_ability_wuhuan_riding,烏桓騎術,True,Wuhuan Riding Skill,,烏桓騎術,,,烏桓突擊技,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_xianchenying,突破,True,Breakthrough,,,突破,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_xiliang_army,西涼老兵 - 近戰,True,Xiliang Veterancy - Melee,,,西涼老兵 - 近戰,,反騎兵專家,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_xiliang_army_ranged,西涼老兵 - 遠程,True,Xiliang Veterancy - Ranged,,,西涼老兵 - 遠程,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_young_blood,血氣方剛,True,Young Blood,,血氣方剛,,,,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_youzansen,橫掃千軍,True,Sweeping Arc,,,橫掃千軍,橫掃千軍,,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_ability_yuan_officer_passive,支持,True,Bolster,,支持,,,支持,MappedByText,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_ability_zhou_the_youth,美周郎,True,Zhou the Youth,,,美周郎,,美周郎,MappedByPattern,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_ability_types_localised_description_hv_abillity_danyang_tradition,不撓,True,Against all odds,,,,,克服萬難,Procrastinator,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_mixed_ranged_spear,混合遠程（持盾）,True,Mixed Missile (Shield),,,混合遠程（持盾）,,混和遠程,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_pike_wall_eight_talents,八才戟衛戟墻,True,Pike Wall - Ji Guards of the Eight Talents,,,八才戟衛戟墻,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_pike_wall_white_feather,白毦兵戟墻,True,Pike Wall - White Feathers,,,白毦兵戟墻,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_ranged_hollowed_square,中空方陣（遠程）,True,Hollowed Square (Ranged),,,中空方陣（遠程）,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_shield_wall_danyang,丹陽盾陣（可機動）,True,Shield Wall (Mobile) - Danyang,,,丹陽盾陣（可機動）,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_shield_wall_move,盾陣（可機動）,True,Shield Wall (Mobile),,,盾陣（可機動）,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_shock_loose,疏陣衝鋒,True,Loose and Charge,,,疏陣衝鋒,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_shock_loose_cavalry,騎兵疏陣衝鋒,True,Loose and Charge (Cavalry),,,騎兵疏陣衝鋒,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_shock_loose_cavalry_no_requirement,騎兵疏陣衝鋒,True,Loose and Charge (Cavalry),,,騎兵疏陣衝鋒,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_formation_spear_wall_danyang,丹陽槍盾陣（可機動）,True,Shield Wall (Mobile) (Spear) - Danyang,,,丹陽槍盾陣（可機動）,,,MappedByPattern,hv_TEXT_unit_abilities.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_earth_01,劍刃風暴,True,A Storm of Swords,,,劍刃風暴,,,MappedByPattern,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_earth_02,堅若磐石,True,Stone Bulwark,,,堅若磐石,堅若磐石,,MappedByPattern,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_earth_03,集結,True,Assemble,,,集結,,,MappedByPattern,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_fire_01,乘隙而入,True,Into the Breach,,,,乘隙而入,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_fire_02,鳳凰之火,True,Flames of the Phoenix,,,,鳳凰之火,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_fire_03,追蹤,True,Tracker,,,追蹤,,,MappedByPattern,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_healer_01,腳步迅捷,True,Fleet-footed,,,,腳步迅捷,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_healer_02,乘隙而入,True,Into the Breach,,,,乘隙而入,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_healer_03,與人合一,True,One with the People,,,,與人合一,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_metal_01,號令吶喊,True,Commanding Shout,,,,號令吶喊,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_metal_02,腳步迅捷,True,Fleet-footed,,,,腳步迅捷,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_metal_03,自然之友,True,Nature's Ally,,,,自然之友,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_scholar_01,與天合一,True,One with Heaven,,,,與天合一,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_scholar_02,堅若磐石,True,Stone Bulwark,,,堅若磐石,堅若磐石,,MappedByPattern,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_scholar_03,精準打擊,True,Targeted Strikes,,,,精準打擊,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_veteran_01,自然之友,True,Nature's Ally,,,,自然之友,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_veteran_02,與地合一,True,One with the Land,,,,與地合一,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_veteran_03,反騎兵戰術,True,Anti-Cavalry Tactics,,,反騎兵戰術,,,MappedByPattern,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_water_01,戰意澎湃,True,Inspiring Surge,,,,戰意澎湃,,Vanilla,hv_TEXT_skills_skill_ability__historical.loc.tsv
unit_ability_types_localised_description_hv_historical_ability_water_02,穿楊,True,Fire Control,,,穿楊,,,MappedByPattern,hv_TEXT_skills_skill_ability__historical.loc.tsv
