Key,Text,Tooltip,Short key,All,Override by key,Mapped by text,Old,Vanilla,Exact,Eng-short,File
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_blowpipes_metalwatert1,Blowpipes (Militia),FALSE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_blowpipes,吹箭手（民兵）,,吹箭手（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_blowpipes_metalwatert1,"Short Range, Low Armour-Piercing Damage, Fast Reload",TRUE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_blowpipes,近距，穿甲伤害低，射击速率快,,近距，穿甲伤害低，射击速率快,,,,,hv_TEXT_unit_ui_group_t2.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_earthwatert1,Sword Cavalry (Militia),FALSE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry,持剑骑兵（民兵）,,持剑骑兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_cavalry_earthwatert1,"Flank, Charge, Chase",TRUE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_cavalry,侧击，冲击，追击,,侧击，冲击，追击,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_long_woodeartht1,Combined Weapons Infantry (Militia),FALSE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_long,复合武器步兵（民兵）,,复合武器步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_long_woodeartht1,"Using Various Weapons, Multi-Role",TRUE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_long,使用多种武器，多重角色,,使用多种武器，多重角色,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_polearm_infantry_woodeartht1,Ji Infantry (Militia),FALSE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_polearm_infantry,持戟步兵（民兵）,,持戟步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_infantry_woodeartht1,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_infantry,反骑兵，穿甲伤害一般,,反骑兵，穿甲伤害一般,,,,,hv_TEXT_unit_ui_group_t2.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_earthwatert1,Hafted Weapon Cavalry (Militia),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry,持斧骑兵（民兵）,,持斧骑兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_cavalry_earthwatert1,"Flank, Charge, Chase",TRUE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_cavalry,侧击，冲击，追击,,侧击，冲击，追击,,,,,hv_TEXT_unit_ui_group_t2.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_firemetalt1,Hafted Weapon Infantry (Militia),FALSE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry,持斧步兵（民兵）,,持斧步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_firemetalt1,Hafted Weapon Infantry (Militia),FALSE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt,持斧步兵（民兵）,,持斧步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_dw_blunt_firemetalt1,Dual Wield Hafted Weapon Infantry (Militia),FALSE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_dw_blunt,双斧步兵（民兵）,,双斧步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_earthwatert1,Artillery,FALSE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery,远程砲兵,,远程砲兵,霹雳车,霹雳车,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_machine_crossbow_earthwatert1,Crossbow Artillery,FALSE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_machine_crossbow,弩炮,,弩炮,弩砲车,弩砲车,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_earthwatert1,Crossbow Infantry (Militia),FALSE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry,持弩步兵（民兵）,,持弩步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_firemetalt1,"Average Hit Rate, High Armour-Piercing Damage",FALSE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry,命中率一般，穿甲伤害高,,命中率一般，穿甲伤害高,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_blunt_firemetalt1,"Low Hit Rate, High Armour-Piercing Damage, Break Enemy's Shield",FALSE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_blunt,命中率低，穿甲伤害高，破盾,,命中率低，穿甲伤害高，破盾,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_blunt_firemetalt1,"High Hit Rate, High Armour-Piercing Damage",FALSE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_blunt,命中率高，穿甲伤害高,,命中率高，穿甲伤害高,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_artillery_earthwatert1,"Long Range, Siege",FALSE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_artillery,远距，攻城,,远距，攻城,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_machine_crossbow_earthwatert1,"Long Range, Anti-Cavalry",FALSE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_machine_crossbow,远距，反骑兵,,远距，反骑兵,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_infantry_earthwatert1,"Long Range, High Armour-Piercing Damage, Slow Reload",FALSE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_infantry,远距，穿甲伤害高，射击速率慢,,远距，穿甲伤害高，射击速率慢,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_earthfiret1,Spear Cavalry (Militia),FALSE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry,持矛骑兵（民兵）,,持矛骑兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_cavalry_earthfiret1,"Flank, Charge, Chase",FALSE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_cavalry,侧击，冲击，追击,,侧击，冲击，追击,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_blackt1,Gunpowder Infantry (Militia),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry,火器步兵（民兵）,,火器步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_gunpowder_infantry_blackt1,Morale Shock Projectile,TRUE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_gunpowder_infantry,箭矢打击士气,,箭矢打击士气,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_javelin_throwers_blackt1,Javelin Throwers (Militia),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_javelin_throwers,投枪手（民兵）,,投枪手（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_hv_unit_ui_grouping_javelin_throwers_blackt1,"Short Range, High Armour-Piercing Damage, Average Reload",TRUE,ui_unit_groupings_tooltip_hv_unit_ui_grouping_javelin_throwers,近距，穿甲伤害高，射击速率一般,,近距，穿甲伤害高，射击速率一般,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_glaive_infantry_metalt1,Glaive Infantry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_glaive_infantry,大刀步兵（民兵）,,大刀步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_axe_cavalry_eartht1,Hafted Weapon Cavalry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_axe_cavalry,持斧骑兵（民兵）,,持斧骑兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_crossbow_infantry_watert1,Crossbow Infantry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_crossbow_infantry,持弩步兵（民兵）,,持弩步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_polearm_cavalry_firet1,Ji Cavalry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_polearm_cavalry,持戟骑兵（民兵）,,持戟骑兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_juggernaut_blackt1,Juggernaut (Militia),FALSE,ui_unit_groupings_onscreen_3k_dlc06_unit_juggernaut,木兽（黄巾军）,,木兽（黄巾军）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_polearm_infantry_metalt1,Ji Infantry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_polearm_infantry,持戟步兵（民兵）,,持戟步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_glaive_infantry_woodt1,Glaive Infantry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_glaive_infantry,大刀步兵（民兵）,,大刀步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_elephant_watert1,Elephants (Militia),FALSE,ui_unit_groupings_onscreen_3k_dlc06_unit_elephant,象兵（民兵）,,象兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_crossbow_repeating_infantry_watert1,Crossbow Infantry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_crossbow_repeating_infantry,持弩步兵（民兵）,,持弩步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_axe_infantry_metalt1,Hafted Weapon Infantry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_axe_infantry,持斧步兵（民兵）,,持斧步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_javelin_throwers_watert1,Javelin Throwers (Militia),FALSE,ui_unit_groupings_onscreen_3k_dlc06_unit_javelin_throwers,投枪手（民兵）,,投枪手（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_slingers_watert1,Slingers (Militia),FALSE,ui_unit_groupings_onscreen_3k_dlc06_unit_slingers,投石兵（民兵）,,投石兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_artillery_watert1,Artillery (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_artillery,远程砲兵（民兵）,,远程砲兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_blowpipes_watert1,Blowpipes (Militia),FALSE,ui_unit_groupings_onscreen_3k_dlc06_unit_blowpipes,吹箭手（民兵）,,吹箭手（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_animal_handlers_metalt1,Animal Handlers (Militia),FALSE,ui_unit_groupings_onscreen_3k_dlc06_unit_animal_handlers,驯兽师（民兵）,,驯兽师（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_sword_cavalry_eartht1,Sword Cavalry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_sword_cavalry,持剑骑兵（民兵）,,持剑骑兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_sword_infantry_metalt1,Sword Infantry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_sword_infantry,持剑步兵（民兵）,,持剑步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_spear_infantry_woodt1,Spear Infantry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_spear_infantry,持矛步兵（民兵）,,持矛步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_crossbow_cavalry_watert1,Crossbow Cavalry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_crossbow_cavalry,持弩骑兵（民兵）,,持弩骑兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_dlc04_unit_machine_crossbow_watert1,Crossbow Artillery (Militia),FALSE,ui_unit_groupings_onscreen_3k_dlc04_unit_machine_crossbow,弩炮（民兵）,,弩炮（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_glavie_bow_infantry_woodt1,Combined Weapons Infantry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_glavie_bow_infantry,复合武器步兵（民兵）,,复合武器步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_ranged_infantry_watert1,Bow Infantry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_ranged_infantry,持弓步兵（民兵）,,持弓步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_polearm_infantry_woodt1,Ji Infantry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_polearm_infantry,持戟步兵（民兵）,,持戟步兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_spear_cavalry_firet1,Spear Cavalry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_spear_cavalry,持矛骑兵（民兵）,,持矛骑兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_main_unit_ranged_cavalry_watert1,Bow Cavalry (Militia),FALSE,ui_unit_groupings_onscreen_3k_main_unit_ranged_cavalry,持弓骑兵（民兵）,,持弓骑兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_elephant_firet1,Elephants (Militia),FALSE,ui_unit_groupings_onscreen_3k_dlc06_unit_elephant,象兵（民兵）,,象兵（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_animal_handlers_watert1,Animal Handlers (Militia),FALSE,ui_unit_groupings_onscreen_3k_dlc06_unit_animal_handlers,驯兽师（民兵）,,驯兽师（民兵）,,,,,hv_TEXT_unit_ui_group_t2.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_dlc04_unit_machine_crossbow_watert1,"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",TRUE,ui_unit_groupings_tooltip_3k_dlc04_unit_machine_crossbow,超远距，穿甲伤害高，射击速率非常慢,,超远距，穿甲伤害高，射击速率非常慢,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_metalt1,Using Furious Beast,TRUE,ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers,使用怒兽,,使用怒兽,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_watert1,Using Furious Beast,TRUE,ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers,使用怒兽,,使用怒兽,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_blowpipes_watert1,"Short Range, Low Armour-Piercing Damage, Fast Reload",TRUE,ui_unit_groupings_tooltip_3k_dlc06_unit_blowpipes,近距，穿甲伤害低，射击速率快,,近距，穿甲伤害低，射击速率快,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_firet1,Powerful Charge,TRUE,ui_unit_groupings_tooltip_3k_dlc06_unit_elephant,强力冲锋,,强力冲锋,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_watert1,Powerful Charge,TRUE,ui_unit_groupings_tooltip_3k_dlc06_unit_elephant,强力冲锋,,强力冲锋,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_javelin_throwers_watert1,"Short Range, High Armour-Piercing Damage, Average Reload",TRUE,ui_unit_groupings_tooltip_3k_dlc06_unit_javelin_throwers,近距，穿甲伤害高，射击速率一般,,近距，穿甲伤害高，射击速率一般,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_juggernaut_blackt1,"Short Range, Powerful Flame Damage, Average Reload",TRUE,ui_unit_groupings_tooltip_3k_dlc06_unit_juggernaut,近距，火焰伤害强，射击速率一般,,近距，火焰伤害强，射击速率一般,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_slingers_watert1,"Average Range, Low Armour-Piercing Damage, Fast Reload",TRUE,ui_unit_groupings_tooltip_3k_dlc06_unit_slingers,一般距离，穿甲伤害低，射击速率快,,一般距离，穿甲伤害低，射击速率快,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_artillery_watert1,"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",TRUE,ui_unit_groupings_tooltip_3k_main_unit_artillery,超远距，穿甲伤害高，射击速率非常慢,,超远距，穿甲伤害高，射击速率非常慢,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_axe_cavalry_eartht1,"Flank, Charge, Chase",TRUE,ui_unit_groupings_tooltip_3k_main_unit_axe_cavalry,侧击，冲击，追击,,侧击，冲击，追击,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_axe_infantry_metalt1,"Average Hit Rate, High Armour-Piercing Damage",TRUE,ui_unit_groupings_tooltip_3k_main_unit_axe_infantry,命中率一般，穿甲伤害高,,命中率一般，穿甲伤害高,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_crossbow_cavalry_watert1,"Skirmish, Chase",TRUE,ui_unit_groupings_tooltip_3k_main_unit_crossbow_cavalry,散兵，追击,,散兵，追击,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_crossbow_infantry_watert1,"Long Range, High Armour-Piercing Damage, Slow Reload",TRUE,ui_unit_groupings_tooltip_3k_main_unit_crossbow_infantry,远距，穿甲伤害高，射击速率慢,,远距，穿甲伤害高，射击速率慢,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_crossbow_repeating_infantry_watert1,"Short Range, Low Armour-Piercing Damage, Supress, Slow Reload",TRUE,ui_unit_groupings_tooltip_3k_main_unit_crossbow_repeating_infantry,近距，穿甲伤害低，压制，射击速率慢,,近距，穿甲伤害低，压制，射击速率慢,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_glaive_infantry_metalt1,"Average Hit Rate, Multi-Role",TRUE,ui_unit_groupings_tooltip_3k_main_unit_glaive_infantry,命中率一般，多重角色,,命中率一般，多重角色,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_glaive_infantry_woodt1,"Average Hit Rate, Multi-Role",TRUE,ui_unit_groupings_tooltip_3k_main_unit_glaive_infantry,命中率一般，多重角色,,命中率一般，多重角色,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_glavie_bow_infantry_woodt1,"Average Hit Rate, Multi-Role",TRUE,ui_unit_groupings_tooltip_3k_main_unit_glavie_bow_infantry,命中率一般，多重角色,,命中率一般，多重角色,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_polearm_cavalry_firet1,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,ui_unit_groupings_tooltip_3k_main_unit_polearm_cavalry,反骑兵，穿甲伤害一般,,反骑兵，穿甲伤害一般,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_polearm_infantry_metalt1,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,ui_unit_groupings_tooltip_3k_main_unit_polearm_infantry,反骑兵，穿甲伤害一般,,反骑兵，穿甲伤害一般,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_polearm_infantry_woodt1,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,ui_unit_groupings_tooltip_3k_main_unit_polearm_infantry,反骑兵，穿甲伤害一般,,反骑兵，穿甲伤害一般,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_ranged_cavalry_watert1,"Skirmish, Chase",TRUE,ui_unit_groupings_tooltip_3k_main_unit_ranged_cavalry,散兵，追击,,散兵，追击,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_ranged_infantry_watert1,"Long Range, Low Armour-Piercing Damage, Fast Reload",TRUE,ui_unit_groupings_tooltip_3k_main_unit_ranged_infantry,远距，穿甲伤害低，射击速率快,,远距，穿甲伤害低，射击速率快,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_spear_cavalry_firet1,"Flank, Charge, Chase",TRUE,ui_unit_groupings_tooltip_3k_main_unit_spear_cavalry,侧击，冲击，追击,,侧击，冲击，追击,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_spear_infantry_woodt1,"Anti-Cavalry, Low Armour-Piercing Damage",TRUE,ui_unit_groupings_tooltip_3k_main_unit_spear_infantry,反骑兵，穿甲伤害低,,反骑兵，穿甲伤害低,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_sword_cavalry_eartht1,"Flank, Charge, Chase",TRUE,ui_unit_groupings_tooltip_3k_main_unit_sword_cavalry,侧击，冲击，追击,,侧击，冲击，追击,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_tooltip_3k_main_unit_sword_infantry_metalt1,"Average Hit Rate, Average Armour-Piercing Damage",TRUE,ui_unit_groupings_tooltip_3k_main_unit_sword_infantry,命中率一般，穿甲伤害一般,,命中率一般，穿甲伤害一般,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_blackt2,Hafted Weapon Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt,持斧步兵（部曲）,,持斧步兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_firet2,Hafted Weapon Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt,持斧步兵（部曲）,,持斧步兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_firewoodt2,Hafted Weapon Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt,持斧步兵（部曲）,,持斧步兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_metalt2,Hafted Weapon Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt,持斧步兵（部曲）,,持斧步兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_woodwatert2,Hafted Weapon Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt,持斧步兵（部曲）,,持斧步兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_halberd_firewoodt2,Halberd Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_halberd,持戟步兵（部曲）,,持戟步兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_spear_blackt2,Long Spear Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_spear,长矛骑兵（部曲）,,长矛骑兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_spear_woodt2,Long Spear Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_spear,长矛骑兵（部曲）,,长矛骑兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff_blackt2,Staff Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff,持杖步兵（部曲）,,持杖步兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff_firewoodt2,Staff Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff,持杖步兵（部曲）,,持杖步兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff_woodt2,Staff Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff,持杖步兵（部曲）,,持杖步兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_sword_blackt2,Long Sword Infantry (Buqu),TRUE,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_sword,长剑步兵（部曲）,,长剑步兵（部曲）,,,,,hv_TEXT_unit_ui_group_t2.loc
