Short Key,Key,Text,Tooltip,File
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_firemetalt3,Sword Cavalry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_woodwatert3,Sword Cavalry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_blackt3,Sword Infantry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_eartht3,Sword Infantry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_firewoodt3,Sword Infantry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_metaleartht3,Sword Infantry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_woodwatert3,Sword Infantry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_earthfiret3,Sword Cavalry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_earthfiret3,Hafted Weapon Cavalry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
#VALUE!,,,FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_blunt_blackt3,"Low Hit Rate, High Armour-Piercing Damage, Break Enemy's Shield",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_blunt_firet3,"Low Hit Rate, High Armour-Piercing Damage, Break Enemy's Shield",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_blunt_firewoodt3,"Low Hit Rate, High Armour-Piercing Damage, Break Enemy's Shield",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_blunt_metalt3,"Low Hit Rate, High Armour-Piercing Damage, Break Enemy's Shield",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_blunt_woodwatert3,"Low Hit Rate, High Armour-Piercing Damage, Break Enemy's Shield",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_halberd_firewoodt3,"Anti-Cavalry, High Armour-Piercing Damage, Break Enemy's Shield",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_spear_blackt3,"Anti-Cavalry, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_spear_woodt3,"Anti-Cavalry, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_staff_blackt3,"Very High Hit Rate, Very Low Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_staff_firewoodt3,"Very High Hit Rate, Very Low Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_staff_woodt3,"Very High Hit Rate, Very Low Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_sword_blackt3,"Low Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_sword_firewoodt3,"Low Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_sword_metalt3,"Low Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_animal_handlers_firet3,Using Furious Beast,TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_animal_handlers_firewatert3,Using Furious Beast,TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_cavalry_blackt3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_cavalry_firewoodt3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_cavalry_metaleartht3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_cavalry_woodwatert3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_blackt3,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_eartht3,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_firet3,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_firewoodt3,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_metaleartht3,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_metalwatert3,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_woodwatert3,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_blunt_blackt3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_blunt_firewoodt3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_blunt_metalt3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_glaive_firewoodt3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_long_woodt3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_long_woodwatert3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_cavalry_firewoodt3,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_cavalry_metaleartht3,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_cavalry_woodwatert3,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_infantry_blackt3,"Long Range, High Armour-Piercing Damage, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_infantry_firewoodt3,"Long Range, High Armour-Piercing Damage, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_infantry_metaleartht3,"Long Range, High Armour-Piercing Damage, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_infantry_woodwatert3,"Long Range, High Armour-Piercing Damage, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_repeating_infantry_blackt3,"Short Range, Low Armour-Piercing Damage, Supress, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_repeating_infantry_firewoodt3,"Short Range, Low Armour-Piercing Damage, Supress, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_repeating_infantry_metaleartht3,"Short Range, Low Armour-Piercing Damage, Supress, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_repeating_infantry_woodwatert3,"Short Range, Low Armour-Piercing Damage, Supress, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_blunt_blackt3,"High Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_blunt_cavalry_firemetalt3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_blunt_metalt3,"High Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_hand_ji_blackt3,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_hand_ji_firewoodt3,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_hand_ji_metalt3,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_sword_blackt3,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_sword_cavalry_metaleartht3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_sword_firewoodt3,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_sword_metalt3,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_sword_metaleartht3,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_elephant_eartht3,Powerful Charge,TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_glaive_infantry_blackt3,"Average Hit Rate, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_glaive_infantry_firemetalt3,"Average Hit Rate, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_glaive_infantry_firewoodt3,"Average Hit Rate, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_glaive_infantry_metaleartht3,"Average Hit Rate, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_glaive_infantry_woodwatert3,"Average Hit Rate, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_glavie_bow_infantry_metalwatert3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_glavie_bow_infantry_firewoodt3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_glavie_bow_infantry_metaleartht3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_glavie_bow_infantry_woodwatert3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_gunpowder_infantry_metalwatert3,Morale Shock Projectile,TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_gunpowder_infantry_watert3,Morale Shock Projectile,TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_hand_ji_blackt3,"Average Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_hand_ji_metalt3,"Average Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_javelin_throwers_woodwatert3,"Short Range, High Armour-Piercing Damage, Average Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_mob_blackt3,"Low Hit Rate, Low Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_cavalry_blackt3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_cavalry_firewoodt3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_cavalry_metaleartht3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_cavalry_woodwatert3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_infantry_blackt3,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_infantry_firewoodt3,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_infantry_metaleartht3,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_infantry_woodwatert3,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_cavalry_blackt3,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_cavalry_firewatert3,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_cavalry_firewoodt3,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_cavalry_metaleartht3,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_cavalry_metalwatert3,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_cavalry_woodwatert3,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_infantry_blackt3,"Long Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_infantry_firewoodt3,"Long Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_infantry_metaleartht3,"Long Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_infantry_metalwatert3,"Long Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_infantry_woodwatert3,"Long Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_slingers_blackt3,"Medium Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_cavalry_blackt3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_cavalry_firewoodt3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_cavalry_metaleartht3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_cavalry_woodwatert3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_infantry_blackt3,"Anti-Cavalry, Low Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_infantry_firewoodt3,"Anti-Cavalry, Low Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_infantry_metaleartht3,"Anti-Cavalry, Low Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_infantry_woodeartht3,"Anti-Cavalry, Low Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_infantry_woodwatert3,"Anti-Cavalry, Low Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_cavalry_blackt3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_cavalry_firewoodt3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_cavalry_metaleartht3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_cavalry_firemetalt3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_cavalry_woodwatert3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_infantry_blackt3,"Average Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_infantry_eartht3,"Average Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_infantry_firewoodt3,"Average Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_infantry_metaleartht3,"Average Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_infantry_woodwatert3,"Average Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_cavalry_earthfiret3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_cavalry_earthfiret3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
#VALUE!,,,FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_glaive_firewatert3,Combined Weapons Infantry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_dw_sword_firemetalt3,Dual Wield Sword Infantry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_javelin_throwers_watert3,Javelin Throwers (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_glaive_firewatert3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_sword_firemetalt3,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_javelin_throwers_watert3,"Short Range, High Armour-Piercing Damage, Average Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
#VALUE!,,,FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_blowpipes_metalwatert3,Blowpipes (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_blowpipes_metalwatert3,"Short Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
#VALUE!,,,FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_earthwatert3,Sword Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_cavalry_earthwatert3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_long_woodeartht3,Combined Weapons Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_long_woodeartht3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_polearm_infantry_woodeartht3,Ji Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_infantry_woodeartht3,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
#VALUE!,,,FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_earthwatert3,Hafted Weapon Cavalry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_cavalry_earthwatert3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
#VALUE!,,,FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_firemetalt3,Hafted Weapon Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_firemetalt3,Hafted Weapon Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_dw_blunt_firemetalt3,Dual Wield Hafted Weapon Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_earthwatert3,Artillery,FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_machine_crossbow_earthwatert3,Crossbow Artillery,FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
