Key,Short Key,Text,Tooltip,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvwater,,Dual Wield Axe Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvwater,,Dual Wield Sabre Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvwater,,Dual Wield Sabre Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvwater,,Glaive & Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvwater,,Glaive Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvwater,,Glaive Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvwater,,Gunpowder Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvwater,,Gunpowder Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvwater,,Halberd Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvwater,,Halberd Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvwater,,Hand Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvwater,,Hand Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvwater,,Bow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvwater,,Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvwater,,Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvwater,,Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvwater,,Long Spear Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvwater,,Long Spear Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvwater,,Long Sword Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvwater,,Long Sword Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvwater,,Mace Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvwater,,Officer,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvwater,,Repeating Crossbow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvwater,,Repeating Crossbow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvwater,,Sabre Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvwater,,Sabre Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvwater,,Spear & Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvwater,,Spear Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvwater,,Spear Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvwater,,Sword Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvwater,,Sword Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvfire,,Artillery,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvfire,,Artillery,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvfire,,Axe Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvfire,,Axe Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvfire,,Bat Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvfire,,Bow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvfire,,Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvfire,,Crossbow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvfire,,Crossbow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvfire,,Dual Wield Axe Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvfire,,Dual Wield Axe Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvfire,,Dual Wield Sabre Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvfire,,Dual Wield Sabre Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvfire,,Glaive & Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvfire,,Glaive Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvfire,,Glaive Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvfire,,Gunpowder Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvfire,,Gunpowder Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvfire,,Halberd Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvfire,,Halberd Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvfire,,Hand Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvfire,,Hand Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvfire,,Bow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvfire,,Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvfire,,Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvfire,,Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvfire,,Long Spear Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvfire,,Long Spear Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvfire,,Long Sword Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvfire,,Long Sword Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvfire,,Mace Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvfire,,Officer,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvfire,,Repeating Crossbow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvfire,,Repeating Crossbow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvfire,,Sabre Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvfire,,Sabre Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvfire,,Spear & Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvfire,,Spear Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvfire,,Spear Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvfire,,Sword Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvfire,,Sword Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvearth,,Artillery,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvearth,,Artillery,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvearth,,Axe Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvearth,,Axe Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvearth,,Bat Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvearth,,Bow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvearth,,Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvearth,,Crossbow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvearth,,Crossbow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvearth,,Dual Wield Axe Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvearth,,Dual Wield Axe Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvearth,,Dual Wield Sabre Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvearth,,Dual Wield Sabre Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvearth,,Glaive & Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvearth,,Glaive Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvearth,,Glaive Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvearth,,Gunpowder Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvearth,,Gunpowder Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvearth,,Halberd Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvearth,,Halberd Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvearth,,Hand Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvearth,,Hand Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvearth,,Bow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvearth,,Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvearth,,Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvearth,,Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvearth,,Long Spear Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvearth,,Long Spear Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvearth,,Long Sword Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvearth,,Long Sword Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvearth,,Mace Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvearth,,Officer,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvearth,,Repeating Crossbow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvearth,,Repeating Crossbow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvearth,,Sabre Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvearth,,Sabre Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvearth,,Spear & Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvearth,,Spear Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvearth,,Spear Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvearth,,Sword Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvearth,,Sword Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvblackt3,,Artillery,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvblackt3,,Artillery,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvblackt3,,Axe Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvblackt3,,Axe Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvblackt3,,Bat Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvblackt3,,Bow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvblackt3,,Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvblackt3,,Crossbow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvblackt3,,Crossbow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvblackt3,,Dual Wield Axe Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvblackt3,,Dual Wield Axe Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvblackt3,,Dual Wield Sabre Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvblackt3,,Dual Wield Sabre Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvblackt3,,Glaive & Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvblackt3,,Glaive Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvblackt3,,Glaive Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvblackt3,,Gunpowder Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvblackt3,,Gunpowder Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvblackt3,,Halberd Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvblackt3,,Halberd Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvblackt3,,Hand Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvblackt3,,Hand Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvblackt3,,Bow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvblackt3,,Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvblackt3,,Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvblackt3,,Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvblackt3,,Long Spear Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvblackt3,,Long Spear Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvblackt3,,Long Sword Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvblackt3,,Long Sword Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvblackt3,,Mace Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvblackt3,,Officer,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvblackt3,,Repeating Crossbow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvblackt3,,Repeating Crossbow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvblackt3,,Sabre Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvblackt3,,Sabre Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvblackt3,,Spear & Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvblackt3,,Spear Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvblackt3,,Spear Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvblackt3,,Sword Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvblackt3,,Sword Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvmetalt3,,Artillery,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvmetalt3,,Artillery,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvmetalt3,,Axe Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvmetalt3,,Axe Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvmetalt3,,Bat Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvmetalt3,,Bow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvmetalt3,,Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvmetalt3,,Crossbow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvmetalt3,,Crossbow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvmetalt3,,Dual Wield Axe Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvmetalt3,,Dual Wield Axe Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvmetalt3,,Dual Wield Sabre Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvmetalt3,,Dual Wield Sabre Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvmetalt3,,Glaive & Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvmetalt3,,Glaive Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvmetalt3,,Glaive Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvmetalt3,,Gunpowder Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvmetalt3,,Gunpowder Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvmetalt3,,Halberd Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvmetalt3,,Halberd Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvmetalt3,,Hand Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvmetalt3,,Hand Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvmetalt3,,Bow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvmetalt3,,Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvmetalt3,,Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvmetalt3,,Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvmetalt3,,Long Spear Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvmetalt3,,Long Spear Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_cavalry_hvmetalt3,,Long Sword Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_sword_infantry_hvmetalt3,,Long Sword Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_mace_infantry_hvmetalt3,,Mace Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_officer_hvmetalt3,,Officer,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_cavalry_hvmetalt3,,Repeating Crossbow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_repeating_crossbow_infantry_hvmetalt3,,Repeating Crossbow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_cavalry_hvmetalt3,,Sabre Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sabre_infantry_hvmetalt3,,Sabre Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_and_bow_infantry_hvmetalt3,,Spear & Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_hvmetalt3,,Spear Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_hvmetalt3,,Spear Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_hvmetalt3,,Sword Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_hvmetalt3,,Sword Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_hvwoodt3,,Artillery,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_artillery_crossbow_hvwoodt3,,Artillery,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_hvwoodt3,,Axe Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_hvwoodt3,,Axe Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bat_infantry_hvwoodt3,,Bat Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_cavalry_hvwoodt3,,Bow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_bow_infantry_hvwoodt3,,Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_cavalry_hvwoodt3,,Crossbow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_hvwoodt3,,Crossbow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_cavalry_hvwoodt3,,Dual Wield Axe Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_axe_infantry_hvwoodt3,,Dual Wield Axe Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_cavalry_hvwoodt3,,Dual Wield Sabre Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_duel_sabre_infantry_hvwoodt3,,Dual Wield Sabre Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_and_bow_infantry_hvwoodt3,,Glaive & Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_cavalry_hvwoodt3,,Glaive Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_hvwoodt3,,Glaive Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_cavalry_hvwoodt3,,Gunpowder Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_hvwoodt3,,Gunpowder Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_cavalry_hvwoodt3,,Halberd Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_halberd_infantry_hvwoodt3,,Halberd Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_cavalry_hvwoodt3,,Hand Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_hand_ji_infantry_hvwoodt3,,Hand Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_cavalry_hvwoodt3,,Bow Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_heavy_bow_infantry_hvwoodt3,,Bow Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_cavalry_hvwoodt3,,Ji Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_ji_infantry_hvwoodt3,,Ji Infantry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_cavalry_hvwoodt3,,Long Spear Cavalry,TRUE,,,
ui_unit_groupings_onscreen_hv_unit_ui_grouping_long_spear_infantry_hvwoodt3,,Long Spear Infantry,TRUE,,,
